date,result ranking,general classification,race name,distance,PCS point,UCI point
06.06,40,,Memorial Philippe Van Coningsloo (1.5),168.5,,
29.05,3,,Grand Prix de l'entité de Belœil (1.6),,7,
20.05,104,,Hasselt - Spa - Hasselt (1.5),166,,
27.03,67,,Zesbergenprijs Harelbeke (1.5),161,,
31.05,36,,Grand Prix A.C.C.E.B. (1.6),182,,
21.05,32,,GP Stad Vilvoorde (1.5),174,,
21.05 » 01.06,,,Olympia's Tour (),,,
31.05,DNS,,Stage 10 (ITT) - Noordwijkerhout › Noordwijkerhout ,25.1,,
30.05,44,,Stage 9 - Zaltbommel › Noordwijkerhout,135.6,,
29.05,40,,Stage 8 - Cranendonck › Tilburg,180.6,,
28.05,18,,Stage 7 - Born › Cranendonck,182.8,,
27.05,56,,Stage 6 - Maasbracht › Buchten,189.9,,
26.05,13,,Stage 5 - Almere › Zaltbommel,174.6,,
24.05,18,,Stage 3 - Raalte › Almere,127.1,,
22.05,93,,Stage 1 - Oss › Oss,151.5,,
21.05,65,,Prologue - Oss › Oss,7.1,,
15.03,13,,Grand Prix De La Ville De Lillers Souvenir Bruno Comini (1.5),182,,
02.10,14,,Omloop van het Houtland Lichtervelde (),162,7,
