date,result ranking,general classification,race name,distance,PCS point,UCI point
27.03,10,,GP Adria Mobil (1.2),182.8,,3
24.03,40,,GP Vipava Valley & Crossborder Goriška (1.2),154.4,,
06.10 » 10.10,,,Grand Prix Chantal Biya (2.2),,,
,19,,Mountains classification,,,
,9,,Points classification,,,
,27,,General classification,,,
10.10,4,,Stage 5 - Sangmelima › Yaoundé,166.2,,
09.10,46,36,Stage 4 - Zoétélé › Meyomessal,116.7,,
08.10,2,18,Stage 3 - Yaoundé › Ebolowa,167,2,3
07.10,24,23,Stage 2 - Bafia › Ntui ,129.1,,
06.10,24,24,Stage 1 - Bangangté › Bangangté,116.1,,
09.09 » 12.09,,,Tour de Serbie (2.2),,,
,8,,Mountains classification,,,
,16,,Points classification,,,
,34,,General classification,,,
12.09,40,,Stage 4 - Prijepolje › Čačak,156.5,,
11.09,49,37,Stage 3 - Čačak › Prijepolje,153.3,,
10.09,4,23,Stage 2 - Mionica › Čačak,144,,
09.09,54,54,Stage 1 - Požarevac › Mionica,147.6,,
30.06 » 05.07,,,Tour of Bulgaria (2.2),,,
,3,,Mountains classification,,,
,90,,General classification,,,
05.07,89,,Stage 5 - Karnobat › Gabrovo,187.7,,
04.07,62,93,Stage 4 - Sliven › Burgas,108,,
03.07,106,97,Stage 3 - Troyan › Sliven,180,,
02.07,88,105,Stage 2 - Plovdiv › Troyan,113,,
01.07,65,112,Stage 1 - Sofia › Plovdiv,178,,
30.06,116,116,Prologue - Sofia › Sofia,1,,
28.06 » 29.06,,,In the footsteps of the Romans (2.2),,,
,68,,General classification,,,
29.06,55,,Stage 2 - Banya › Razlog,137.31,,
28.06,76,76,Stage 1 - Banya › Razlog,126.45,,
20.06,22,,National Championships Bulgaria - Road Race (NC),,,
19.06,18,,National Championships Bulgaria - ITT (NC),36,,
29.05 » 06.06,,,Tour du Cameroun (2.2),,,
,4,,Mountains classification,,,
,6,,Points classification,,,
,2,,General classification,,18,30
06.06,13,,Stage 8 - Ebolowa › Yaoundé,149,,
05.06,7,2,Stage 7 - Boumnyebel › Mbalmayo,112.2,,
03.06,11,2,Stage 6 - Douala › Kribi,156.6,,
02.06,18,2,Stage 5 - Douala › Douala,95.9,,
01.06,21,2,Stage 4 - Loum › Limbé,129.9,,
31.05,9,1,Stage 3 - Bangangté › Nkongsamba,98.5,,
30.05,5,1,Stage 2 - Ntui › Ombessa,111.4,,
29.05,1,1,Stage 1 - Yaoundé › Ayos,118.8,5,7
22.04 » 25.04,,,Belgrade Banjaluka (2.1),,,
,70,,General classification,,,
25.04,68,,Stage 4 - Prijedor › Banjaluka,163.5,,
24.04,69,68,Stage 3 - Bijeljina › Vlasenica,124.1,,
23.04,72,80,Stage 2 - Obrenovac › Bijeljina,122,,
22.04,97,97,Stage 1 - Belgrade › Šabac,89.7,,
08.04 » 11.04,,,International Tour of Rhodes (2.2),,,
,87,,General classification,,,
11.04,65,,Stage 3 - Rhodes › Afando,153.5,,
10.04,52,93,Stage 2 - Rhodes › Maritsa,150,,
09.04,120,121,Stage 1 - Rhodes › Paradisi,138.5,,
08.04,145,145,Prologue - Rhodes › Rhodes,2.2,,
04.04,66,,International Rhodes GP Powered by Mitsis Hotels (1.2),186.3,,
28.03,61,,GP Adria Mobil (1.2),181.5,,
25.07 » 26.07,,,In the footsteps of the Romans (2.2),,,
26.07,DNF,,Stage 2 - Bansko › Bansko,151.6,,
25.07,15,15,Stage 1 - Razlog › Razlog,125.2,,
26.07 » 28.07,,,Tour of Kosovo (2.2),,,
,9,,Points classification,,,
,2,,General classification,,18,30
28.07,14,,Stage 3 - Hani i Elezit › Motinë ,156.2,,
27.07,22,2,Stage 2 - Motinë › Hani i Elezit,144,,
26.07,3,3,Stage 1 - Lebanë › Terande,142,1,1
06.07 » 07.07,,,In the steps of Romans (2.2),,,
,7,,Mountains classification,,,
,7,,General classification,,4,5
07.07,3,,Stage 2 - Banya › Bansko,151.6,1,1
06.07,11,11,Stage 1 - Banya › Razlog,126,,
19.06 » 23.06,,,Tour de Beauce (2.2),,,
,30,,General classification,,,
23.06,45,,Stage 5 - Saint-Georges › Saint-Georges,122.4,,
22.06,50,27,Stage 4 - Québec › Québec,70,,
21.06,47,27,Stage 3b - Saint-Georges › Notre-Dame-des-Pins,78,,
21.06,74,27,Stage 3a (ITT) - Saint-Prosper › Saint-Prosper,20,,
20.06,24,23,Stage 2 - Lac-Mégantic › Lac-Mégantic,169,,
19.06,32,32,Stage 1 - Saint-Georges  › Saint-Georges ,177,,
31.05 » 02.06,,,Tour de la Mirabelle (2.2),,,
,55,,General classification,,,
