date,result ranking,general classification,race name,distance,PCS point,UCI point
10.11 » 17.11,,,Tour du Sénégal (2.2),,,
,10,,Points classification,,,
,13,,General classification,,,
17.11,8,,Stage 7 - Dakar › Dakar,106,,
16.11,7,13,Stage 6 - Saint Louis › Pire Goureye,148.5,,
15.11,11,14,Stage 5 - Thiès › Saint Louis,181.8,,
14.11,7,14,Stage 4 - Ngaparou › Ngaparou,140,,
13.11,7,12,Stage 3 - Fatick › Ngueniene,98.2,,
11.11,9,13,Stage 2 - Ziguinchor › Kolda,185,,
10.11,11,11,Stage 1 - Kolda › Ziguinchor,185,,
25.10 » 03.11,,,Tour du Faso (2.2),,,
,32,,Points classification,,,
,54,,General classification,,,
03.11,16,,Stage 10 - Kombissiri › Ouagadougou,100.6,,
02.11,10,57,Stage 9 - Bobo Dioulasso › Diebougou,133.3,,
01.11,41,58,Stage 8 - Bobo Dioulasso › Sindou,137.5,,
31.10,20,61,Stage 7 - Dedougou › Bobo Dioulasso,182.5,,
30.10,32,66,Stage 6 - Ouagadougou › Koudougou,118.3,,
29.10,19,67,Stage 5 - Bousse › Ouahigouya,135.5,,
28.10,30,73,Stage 4 - Bittou › Koupela,101.8,,
27.10,67,74,Stage 3 - Tenkodogo › Dapong,145,,
26.10,77,77,Stage 2 - Ouagadougou › Tenkodogo,150.5,,
25.10,11,62,Stage 1 (TTT) - Ouagadougou › Ouagadougou,7,,
21.01 » 27.01,,,La Tropicale Amissa Bongo (2.1),,,
,80,,General classification,,,
27.01,60,,Stage 7 - Nkok › Libreville,140,,
26.01,74,80,Stage 6 - Bitam › Oyem,110,,
25.01,47,81,Stage 5 - Bitam › Mongomo,126,,
24.01,80,81,Stage 4 - Mitzic › Oyem,113,,
23.01,74,80,Stage 3 - Léconi › Franceville,98,,
22.01,78,81,Stage 2 - Franceville › Okondja,169,,
21.01,68,72,Stage 1 - Bongoville › Moanda,100,,
26.10 » 04.11,,,Tour du Faso (2.2),,,
,16,,Youth classification,,,
,19,,Points classification,,,
,45,,General classification,,,
04.11,10,,Stage 10 - Zorgho › Ouagadougou,127,,
03.11,17,48,Stage 9 - Loumbila › Kaya,90.9,,
02.11,12,48,Stage 8 - Bobo Dioulasso › Boromo,176,,
01.11,13,49,Stage 7 - Orodara › Bobo Dioulasso,122,,
31.10,7,50,Stage 6 (TTT) - Sabou › Koudougou,31,,
30.10,4,50,Stage 5 - Yako › Ziniare,145.6,,
29.10,44,53,Stage 4 - Laye › Ouahigouya,148,,
28.10,29,56,Stage 3 - Bolgatanga › Po,75.6,,
27.10,65,59,Stage 2 - Manga › Bolgatanga,155,,
26.10,29,31,Stage 1 - Ouagadougou › Manga,100.3,,
26.09 » 30.09,,,Grand Prix Chantal Biya (2.2),,,
,22,,Points classification,,,
,27,,General classification,,,
30.09,21,,Stage 5 - Sangmelina › Yaoundé,170,,
28.09,38,36,Stage 3 - Yaoundé › Ebolowa,151,,
27.09,39,33,Stage 2 - Yaoundé › Nanga Eboko,152,,
26.09,11,11,Stage 1 - Douala › Douala,92,,
09.09 » 15.09,,,Tour de Côte d'Ivoire-Tour de la Réconciliation (2.2),,,
,16,,General classification,,,
15.09,25,,Stage 7 - Abengourou › Abengourou,96,,
14.09,10,16,Stage 6 - Yakassé-Féyassé › Agnibilekro,65,,
13.09,24,16,Stage 5 - Bondoukou › Bondoukou,101,,
12.09,20,17,Stage 4 (ITT) - Kotoganda › Tanda,28.6,,
11.09,5,17,Stage 3 - Bonahouin › Adzopé ,95,,
10.09,17,17,Stage 2 - Daoukro › Daoukro,120,,
09.09,18,18,Stage 1 - Bouaké › Bouaké,99.3,,
26.05 » 03.06,,,Tour du Cameroun (2.2),,,
,27,,Points classification,,,
,35,,General classification,,,
03.06,26,,Stage 8 - Bafia › Yaoundé,122.8,,
02.06,32,35,Stage 7 - Tonga › Tonga,83.7,,
01.06,23,36,Stage 6 - Bafoussam › Bafoussam,98,,
31.05,38,38,Stage 5 - Mbanga › Bafang,121.5,,
29.05,43,45,Stage 4 - Douala › Limbe,75.5,,
27.05,35,33,Stage 2 - Kribi › Douala,175.7,,
26.05,12,14,Stage 1 - Pouma › Kribi,154.4,,
27.10 » 05.11,,,Tour du Faso (2.2),,,
,26,,Points classification,,,
,31,,General classification,,,
05.11,17,,Stage 10 - Korsimoro › Ouagadougou,110.7,,
04.11,8,35,Stage 9 - Dedougou › Koudougou,131,,
03.11,12,41,Stage 8 - Bobo Dioulasso › Dedougou,171.6,,
02.11,57,43,Stage 7 - Banfora › Bobo Dioulasso,120,,
01.11,37,43,Stage 6 - Dano › Gaoua,113,,
31.10,56,44,Stage 5 - Kokologho › Boromo,136,,
30.10,42,36,Stage 4 - Yako › Ziniare,143,,
29.10,46,36,Stage 3 - Bousse › Ouahigouya,130,,
28.10,31,30,Stage 2 - Garango › Zorgho,95,,
27.10,28,29,Stage 1 - Koulbila › Tenkodogo,139,,
12.10 » 15.10,,,Grand Prix Chantal Biya (2.2),,,
14.10,DNF,,Stage 3 - Zoetele › Meyomessala,134,,
13.10,50,46,Stage 2 - Yaounde › Ebolowa,151.3,,
12.10,31,31,Stage 1 - Yaounde › Ayos,125,,
10.09 » 16.09,,,Tour de Côte d'Ivoire-Tour de la Réconciliation (2.2),,,
,6,,General classification,,6,10
16.09,10,,Stage 7 - Abengourou › Adzope,107.8,,
15.09,26,6,Stage 6 - Abengourou › Abengourou,112,,
14.09,4,2,Stage 5 - Akoupe › Niable,95.1,,
13.09,22,2,Stage 4 - Ananda › Daoukro,129.4,,
12.09,1,2,Stage 3 (ITT) - Assékro › Béoumi ,19.6,5,7
10.09,6,6,Stage 1 - Korhogo › Korhogo,70.8,,
28.10 » 06.11,,,Tour du Faso (2.2),,,
,5,,Points classification,,,
,13,,General classification,,,
06.11,8,,Stage 10 - Korsimoro › Ouaga,110.7,,
05.11,7,13,Stage 9 - Dédougou › Koudougou,131,,
04.11,3,13,Stage 8 - Bobo › Dédougou,167,1,1
03.11,4,14,Stage 7 - Bobo › Banfora,84.5,,
02.11,14,14,Stage 6 - Pa › Bobo,134,,
01.11,5,14,Stage 5 - Kokologho › Boromo,136,,
31.10,40,24,Stage 4 - Kombissiri › Tiébélé,136,,
30.10,6,9,Stage 3 - Gourcy › Ziniaré,171.5,,
29.10,8,11,Stage 2 - Boussé › Ouahigouya,130,,
28.10,11,15,Stage 1 - Ouaga › Koupéla,136.4,,
24.09 » 30.09,,,Tour de Côte d'Ivoire-Tour de la Réconciliation (2.2),,,
27.09,OTL,,Stage 4 - Dimbokro › Dimbokro,76,,
26.09,48,32,Stage 3 - Bouaké › Daoukro,160,,
25.09,20,18,Stage 2 - Bouaké › Dabakala,132.8,,
24.09,12,12,Stage 1 - Bouaké › Bouaké,89.1,,
28.08 » 02.09,,,Tour Ethiopian Meles Zenawi (2.2),,,
,54,,General classification,,,
02.09,37,,Stage 5 - Mekele › Mekele,88,,
01.09,46,54,Stage 4 - Mekele › Endemariam,137,,
30.08,51,54,Stage 3 - Shire › Adwa,84,,
29.08,54,54,Stage 2 - Adigrat › Axum,129.6,,
28.08,28,28,Stage 1 - Mekele › Adigrate,118,,
12.03 » 20.03,,,Tour du Cameroun (2.2),,,
14.03,DNF,,Stage 3 - Kribi › Douala,173,,
13.03,16,45,Stage 2 - Pouma › Kribi,153,,
12.03,49,49,Stage 1 - Ayos › Yaoundé,128,,
18.01 » 24.01,,,La Tropicale Amissa Bongo (2.1),,,
,74,,General classification,,,
24.01,64,,Stage 7 - Cap Esterias › Libreville,130,,
23.01,78,78,Stage 6 (ITT) - Akanda › Stade de l'Amitie,4,,
22.01,73,78,Stage 5 - Meyo Kie › Oyem,118,,
21.01,75,80,Stage 4 - Oyem › Ambam,141,,
20.01,81,81,Stage 3 - Lambarene › Ndole,130,,
19.01,71,76,Stage 2 - Fougamou › Mouila,105,,
18.01,77,77,Stage 1 - Kango › Lambarene,146,,
30.10 » 08.11,,,Tour du Faso (2.2),,,
,11,,Points classification,,,
,22,,General classification,,,
08.11,7,,Stage 10 - Korsimoro › Ouaga,112,,
07.11,48,28,Stage 9 - Dédougou › Koudougou,131,,
06.11,2,28,Stage 8 - Bobo Dioulasso › Dédougou,174.5,2,5
05.11,15,30,Stage 7 - Bobo › Banfora ,84.5,,
04.11,13,30,Stage 6 - Pâ › Bobo,134,,
03.11,10,31,Stage 5 - Koudougou › Boromo,115.7,,
02.11,9,32,Stage 4 - Ouagadougou › Koudougou,97.5,,
01.11,44,34,Stage 3 - Kombissiri › Kaya,142,,
31.10,42,31,Stage 2 - Yako › Ziniaré,148,,
30.10,29,29,Stage 1 - Ouagadougou › Ouahigouya ,171,,
15.10 » 18.10,,,Grand Prix Chantal Biya (2.2),,,
,17,,Points classification,,,
,39,,General classification,,,
18.10,43,,Stage 4 - Sangmelima › Yaoundé,165,,
17.10,44,39,Stage 3 - Zoetele › Meyomessala,130,,
16.10,45,41,Stage 2 - Yaoundé › Ebolowa,155.3,,
15.10,5,5,Stage 1 - Douala › Douala,112.5,,
27.09 » 02.10,,,Tour de Côte d'Ivoire-Tour de la Réconciliation (2.2),,,
,44,,General classification,,,
02.10,8,,Stage 6 - Yamoussoukro › Yamoussoukro,77.4,,
01.10,3,46,Stage 5 - Yamoussoukro › Bouaflé,91.3,1,2
30.09,52,46,Stage 4 - M'Bahiakro › Bouaké,131,,
29.09,52,50,Stage 3 - Bouaké › Daoukro,160,,
28.09,47,46,Stage 2 (ITT) - Bouaké › Sakassou,37,,
27.09,21,21,Stage 1 - Dabakala › Katiola,75,,
13.09,49,,Jeux Africains 2015 de Brazzaville - Road Race (JR),150,,
03.04 » 12.04,,,Tour du Maroc (2.2),,,
,96,,General classification,,,
12.04,75,,Stage 10 - Rabat › Casablanca,120,,
11.04,18,99,Stage 9 - Souk Elarbaa du Gharb › Kènitra,148.3,,
10.04,69,99,Stage 8 - Tétouan › Tanger,104.4,,
09.04,82,101,Stage 7 - Nador › El Hoceima,155,,
08.04,79,106,Stage 6 - Oujda › Nador,138.5,,
07.04,73,107,Stage 5 - Guercif › Oujda,159,,
06.04,98,109,Stage 4 - Fès › Taza,117.5,,
05.04,105,105,Stage 3 - Khènifra › Fès,165.4,,
04.04,65,52,Stage 2 - Marrakech › Beni-Mellal,192.3,,
03.04,39,39,Stage 1 - Settat › Marrakech,170,,
14.03 » 22.03,,,Tour du Cameroun (2.2),,,
,9,,Points classification,,,
,42,,General classification,,,
22.03,44,,Stage 8 - Pouma › Yaoundé,131,,
20.03,1,41,Stage 7 - Douala › Kribi,160,5,8
19.03,7,44,Stage 6 - Limbé › Douala,122,,
18.03,45,45,Stage 5 - Bonaberie › Limbé,89,,
17.03,13,44,Stage 4 - Bafang › Mbanga,122.5,,
16.03,48,47,Stage 3 - Bafoussam › Bafoussam,139.3,,
15.03,55,48,Stage 2 - Bafia › Bangangté,121.3,,
14.03,16,20,Stage 1 - Yaoundé › Bafia,121,,
16.02 » 22.02,,,La Tropicale Amissa Bongo (2.1),,,
,28,,Points classification,,,
,58,,General classification,,,
22.02,47,,Stage 8 - Libreville › Libreville,127,,
21.02,39,65,Stage 7 - Port Gentil › Port Gentil,127,,
20.02,12,,Stage 6 (TTT) - Port Gentil › Port Gentil,8.5,,
20.02,13,69,Stage 5 - Lambaréné › Kango,145,,
19.02,67,73,Stage 4 - Ndjole › Lambaréné,133,,
18.02,77,80,Stage 3 - Mounana › Koulamoutou,157,,
17.02,81,81,Stage 2 - Okandja › Franceville,170,,
16.02,75,76,Stage 1 - Bongoville › Moanda,100,,
06.11 » 09.11,,,Grand Prix Chantal Biya (2.2),,,
08.11,DNF,,Stage 3 - Zoetele › Meyomessala,143,,
07.11,31,19,Stage 2 - Yaounde › Ebolowa,155.3,,
06.11,17,17,Stage 1 - Yaounde › Baffia,122.7,,
08.06,1,,National Championships Ivory Coast - Road Race (NC),105.8,,
09.03 » 18.03,,,Tour du Cameroun (2.2),,,
,14,,Mountains classification,,,
,7,,Points classification,,,
,27,,General classification,,,
18.03,5,,Stage 8 - Bafia › Yaoundé,119.7,,
17.03,8,28,Stage 7 - Bangangté › Bafia,124.5,,
15.03,37,28,Stage 6 - Melong › Bafoussam,100,,
14.03,18,20,Stage 5 - Mbanga › Bafang,125.2,,
13.03,26,24,Stage 4 - Douala › Limbe,96,,
12.03,6,24,Stage 3 - Kribi › Douala,170,,
10.03,3,29,Stage 2 - Pouma › Kribi,158.5,1,2
09.03,31,32,Stage 1 - Ebolowa › Yaoundé,151.7,,
13.01 » 19.01,,,La Tropicale Amissa Bongo (2.1),,,
,75,,General classification,,,
19.01,27,,Stage 7 - Owendo › Libreville,124,,
18.01,75,77,Stage 6 - Port-Gentil › Port-Gentil,106,,
17.01,81,79,Stage 5 - Lambaréné › Kango,143,,
16.01,31,53,Stage 4 - Lambaréné › Mouila,190,,
