date,result ranking,general classification,race name,distance,PCS point,UCI point,year
25.06,26,,National Championships France - Road Race (NC) ,239.7,,,2006
22.06,32,,National Championships France - ITT (NC) ,49.2,,,2006
15.06 » 18.06,,,La Route du Sud Cycliste - La Dépêche du Midi (2.1) ,,,,2006
,20,,General classification ,,1,,2006
18.06,27,,Stage 4 - Muret › Ax-3 Domaines ,186,,,2006
17.06,37,,Stage 3 - Izaourt › Port De Bales ,28.1,,,2006
16.06,27,,Stage 2 - Pays Rabastinois › St Gaudens ,184,,,2006
15.06,5,,Stage 1 - Narbonne › Castres ,161,4,,2006
27.05,13,,Grand Prix de Plumelec-Morbihan (1.1) ,177,8,,2006
25.05,69,,Tour de Vendée (1.1) ,201,,,2006
12.05 » 14.05,,,Tour de Picardie (2.1) ,,,,2006
,31,,General classification ,,,,2006
14.05,41,,Stage 4 - Villers-Saint-Paul › Creil ,88,,,2006
14.05,50,,Stage 3 - Saint-Gobain › Nogent-sur-Oise ,99,,,2006
13.05,37,,Stage 2 - Nesle › Marle ,187,,,2006
12.05,26,,Stage 1 - Creil › Péronne ,187,,,2006
03.05 » 07.05,,,4 Jours de Dunkerque - Tour du Nord-Pas-de-Calais (2.HC) ,,,,2006
,46,,General classification ,,,,2006
07.05,36,,Stage 5 - Seclin › Dunkerque ,163,,,2006
06.05,40,,Stage 4 - Nœux les mines › Parc Département ,190,,,2006
05.05,73,,Stage 3 - Fontaine au Pire › Hénin Beaumont ,181,,,2006
04.05,80,,Stage 2 - Arques › Le Cateau Cambrésis ,204,,,2006
03.05,117,,Stage 1 - Dunkerque › Gravelines ,161,,,2006
30.04,25,,Trophée des Grimpeurs (1.1) ,137,,,2006
22.04,45,,GP de Villers-Cotterêts (1.1) ,193.2,,,2006
18.04,28,,Paris-Camembert (1.1) ,200,,,2006
16.04,18,,Tro-Bro Léon (1.1) ,191.7,3,,2006
13.04,21,,GP de Denain Porte du Hainaut (1.1) ,194.4,,,2006
09.04,84,,Paris - Roubaix (1.PT) ,259,5,,2006
06.04,52,,Grand Prix Pino Cerami (1.1) ,177.3,,,2006
