date,result ranking,general classification,race name,distance,PCS point,UCI point
12.01,DNF,,National Championships Australia - Road Race (NC),183.6,,
07.08 » 11.08,,,Vuelta a Burgos (2.HC),,,
11.08,DNF,,Stage 5 - Comunero de Revenga › Lagunas de Neila,170,,
10.08,102,93,Stage 4 - Doña Santos Burpellet › Santo Domingo De Silos,162,,
09.08,73,100,Stage 3 - Cuatro Villas (Villadiego) › Complejo Karstico de Ojo Guareña,175,,
08.08,117,118,Stage 2 - Roa de Duero › Ciudad Romana de Clunia,157,,
07.08,104,104,Stage 1 - Burgos › Burgos,139,,
25.07,DNF,,Prueba Villafranca-Ordiziako Klasika (1.1),165.7,,
13.06 » 16.06,,,Tour de Slovénie (2.1),,,
15.06,DNF,,Stage 3 - Škofja Loka › Vršič,170,,
14.06,102,111,Stage 2 - Kočevje › Višnja Gora,168.5,,
13.06,99,99,Prologue - Ljubljana › Ljubljana,8.8,,
21.04 » 28.04,,,Presidential Cycling Tour of Turkey (2.HC),,,
,174,,General classification,,,
28.04,170,,Stage 8 - Istanbul › Istanbul,121,,
27.04,170,174,Stage 7 - Kusadasi › Izmir,124.5,,
26.04,104,174,Stage 6 - Bodrum › Selcuk,182,,
25.04,117,177,Stage 5 - Marmaris › Bodrum ,183,,
24.04,134,178,Stage 4 - Göcek › Marmaris,164,,
23.04,183,185,Stage 3 - Antalya › Elmali,152,,
22.04,150,187,Stage 2 - Alanya › Antalya,153,,
21.04,175,175,Stage 1 - Alanya › Alanya,143.3,,
18.03 » 24.03,,,Volta Ciclista a Catalunya (WT),,,
20.03,DNS,,Stage 3 - Vidreres › Vallter 2000 (Setcases),180.1,,
19.03,172,172,Stage 2 - Girona › Banyoles,160.7,,
18.03,173,173,Stage 1 - Calella › Calella,159.3,,
21.02 » 02.03,,,Tour de Langkawi (2.HC),,,
,6,,Points classification,,,
,93,,General classification,,,
02.03,4,,Stage 10 - Tasik Kenyir › Kuala Terengganu,114.8,7,7
01.03,3,101,Stage 9 - Pasir Puteh › Kuala Berang,123.6,12,8
28.02,11,107,Stage 8 - Kuala Terengganu › Tanah Merah,164.5,,
27.02,4,110,Stage 7 - Kuantan › Dungun,149.8,7,7
26.02,7,111,Stage 6 - Mentakab › Kuantan,212.8,2,4
25.02,103,115,"Stage 5 - Proton, Shah Alam › Genting Highlands",108,,
24.02,61,129,Stage 4 - Tapah › Kapar,168,,
23.02,93,129,Stage 3 - Sungai Siput › Cameron Highlands,145.5,,
22.02,50,126,Stage 2 - Serdang › Kuala Kangsar,116,,
21.02,130,130,Stage 1 - Kangar › Kulim,163.7,,
03.02 » 08.02,,,Tour of Qatar (2.HC),,,
,129,,General classification,,,
08.02,65,,Stage 6 - Sealine Beach Resort › Doha Corniche,116.5,,
07.02,130,132,Stage 5 - Al Zubara Fort › Madinat Al Shamal,154,,
06.02,118,135,Stage 4 - Camel Race Track › Al Khor Corniche,160,,
05.02,116,126,Stage 3 - Al Wakra › Mesaieed,143,,
04.02,8,119,Stage 2 (TTT) - Al Rufaa Street › Al Rufaa Street,14,,0.4
03.02,98,98,Stage 1 - Katara Cultural Village › Dukhan Beach,145,,
09.10 » 13.10,,,Tour of Beijing (WT),,,
,27,,Points classification,,,
,29,,General classification,,6,
13.10,37,,Stage 5 - Chang Ping › Ping Gu,182.5,,
12.10,8,28,Stage 4 - Yanqing › Chang Ping,165.5,3,
11.10,31,29,Stage 3 - Men Tou Gou › Badaling Great Wall,162.5,,
10.10,25,26,Stage 2 - Bird’s Nest › Men Tou Gou,126,,
09.10,38,38,Stage 1 - Tian An Men Square › Bird’s Nest Olympic Stadium,117,,
23.09,6,,World Championships - Road Race (WC),267.4,110,
18.08 » 09.09,,,Vuelta a España (WT),,,
,7,,Points classification,,,
,167,,General classification,,20,
09.09,4,167,Stage 21 - Cercedilla › Madrid,111.9,25,2
08.09,145,168,Stage 20 - La Faisanera Golf. Segovia 21 › Bola del Mundo,169.5,,
07.09,55,170,Stage 19 - Peñafiel › La Lastrilla,178.4,,
06.09,3,174,Stage 18 - Aguilar de Campoo › Valladolid,186.4,35,4
05.09,172,175,Stage 17 - Santander › Fuente Dé,187.3,,
