date,result ranking,general classification,race name,distance,PCS point,UCI point
06.04 » 09.04,,,Circuit des Ardennes (2.2),,,
07.04,OTL,,Stage 2 - Bazeilles › Sedan,92.5,,
06.04,91,91,Stage 1 - Signy-le-Petit › Signy-le-Petit,165.2,,
17.10,DNF,,National Championships Great Britain - Road Race (NC),166,,
30.06,74,,National Championships Great Britain - Road Race (NC),190,,
17.04 » 21.04,,,Tour du Loir et Cher E Provost (2.2),,,
18.04,DNF,,Stage 2 - Les Montils › Chailles,188,,
17.04,24,26,Stage 1 - Blois › Vineuil,176,,
11.09 » 16.09,,,Olympia's Tour (2.2U),,,
,33,,Points classification,,,
,65,,General classification,,,
16.09,57,,Stage 6 - Dreumel › Beneden-Leeuwen,182,,
15.09,77,84,Stage 5a - Offenbeek › Offenbeek,100.9,,
15.09,65,83,Stage 5b (ITT) - Offenbeek › Offenbeek,9.3,,
14.09,17,93,Stage 4 - Nijverdal › Duiven,134.1,,
13.09,11,100,Stage 3 - Gieten › Hellendoorn,183.4,,
12.09,18,106,Stage 2 - Emmen › Emmen,159.9,,
11.09,109,109,Stage 1 - Assen › Assen,127.5,,
01.07,DNF,,National Championships Great Britain - Road Race (NC),185.6,,
28.06,23,,National Championships Great Britain U23 - ITT (NC),28.6,,
07.06 » 10.06,,,Ronde de l'Oise (2.2),,,
,22,,Youth classification,,,
,82,,General classification,,,
10.06,84,,Stage 4 - Lacroix-Saint-Ouen › Beauvais ,181.7,,
09.06,86,87,Stage 3 - Morienval › Nanteuil-le-Haudouin ,174.7,,
08.06,94,94,Stage 2 - Andeville › Ribécourt-Dreslincourt ,208.2,,
07.06,101,101,Stage 1 - Breteuil  › Liancourt,131.1,,
18.05 » 20.05,,,A Travers Les Hauts De France - Trophee Paris-Arras Tour (2.2),,,
,42,,Youth classification,,,
,78,,General classification,,,
20.05,78,,Stage 3 - Hermies › Arras,192.6,,
19.05,94,76,Stage 2 - Lens › Liévin,189.6,,
18.05,2,2,Stage 1 - Le Cateau-Cambrésis › Villers-lès-Cagnicourt,121.7,2,3
09.05 » 13.05,,,Flèche du Sud (2.2),,,
11.05,DNF,,Stage 3 - Wincrange › Wincrange,137.5,,
10.05,126,122,Stage 2 - Rumelange › Rumelange,151.1,,
09.05,101,101,Stage 1 - Berbourg › Berbourg,78.5,,
11.03,15,,Rabobank Dorpenomloop Rucphen (1.2),187.5,,
18.06,11,,Beaumont Trophy (1.2),188.4,,
08.06 » 11.06,,,Ronde de l'Oise (2.2),,,
11.06,DNF,,Stage 4 - Nogent-sur-Ois ›  Liancour,180,,
10.06,79,89,Stage 3 - Sérifontaine   › Ressons-sur-Matz,218.5,,
09.06,5,93,Stage 2 - Parc Chédeville (Mogneville) › Le Plessis-Belleville,180.2,,
08.06,100,100,Stage 1 - Beauvais › Clermont,122.7,,
19.05 » 21.05,,,A Travers Les Hauts De France - Trophee Paris-Arras Tour (2.2),,,
,74,,General classification,,,
21.05,61,,Stage 3 - Doullens › Arras,186,,
20.05,77,75,Stage 2 - Lallaing  › Merlimont,199,,
19.05,13,14,Stage 1 - Marquion › Gouy-sous-Bellonne,114.7,,
14.05,DNF,,Gran Premio Industrie del Marmo (1.2U),174.7,,
07.05,13,,Circuito del Porto - Trofeo Arvedi (1.2),174.7,,
25.04,32,,Gran Premio della Liberazione (1.2U),138,,
23.04,DNF,,Tr. Città di S. Vendemiano - 57th GP Industria & Commercio (1.2U),171.8,,
18.04,DNF,,G.P. Palio del Recioto (1.2U),143,,
17.04,115,,Giro del Belvedere (1.2U),166.6,,
15.04,23,,ZLM Tour (1.Ncup),181.3,,
08.04,DNF,,Ronde van Vlaanderen Beloften (1.Ncup),168,,
26.03,68,,Gent-Wevelgem/Kattekoers-Ieper (1.Ncup),185,,
27.09 » 02.10,,,Olympia's Tour (2.2U),,,
30.09,DNF,,Stage 4 - Zutphen › Zutphen,136.4,,
29.09,105,112,Stage 3b - Ulft › Gendringen,109.4,,
29.09,118,112,Stage 3a (ITT) - 's-Heerenberg › Elten,15.3,,
28.09,118,98,Stage 2 - Assen › Assen,141.3,,
27.09,15,80,Stage 1 (TTT) - Hardenberg › Hardenberg,18.9,,
17.08,DNF,,Trofeo Beato Bernardo - Coppa Citta' di Offida (1.2U),152,,
16.08,DNF,,GP Capodarco - Comunità di Capodarco (1.2U),180,,
14.08,DNF,,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni - Gran Premio Pasta Zara (1.2U),177.2,,
31.07,DNF,,Coppa dei Laghi - Trofeo Almar (1.Ncup),180,,
26.06,DNF,,National Championships Great Britain - Road Race (NC),207,,
23.06,23,,National Championships Great Britain U23 - ITT (NC),34.8,,
09.06 » 12.06,,,Ronde de l'Oise (2.2),,,
11.06,DNF,,Stage 3 - Laigneville › Laigneville,190,,
10.06,105,106,Stage 2 - Villers-Saint-Pau › Lacroix-Saint-Ouen,210,,
09.06,88,88,Stage 1 - Parc Asterix (Plailly) › Ribécourt-Dreslincourt ,136,,
19.05 » 22.05,,,Ronde de l'Isard (2.2U),,,
21.05,DNF,,Stage 3 - Trie-sur-Baise › Boulogne-sur-Gesse,160,,
20.05,111,112,Stage 2 - Roques-sur-Garonne › Ax-3 Domaines,154.8,,
19.05,122,122,Stage 1 - Lorp-Sentaraille › Goulier-Neige,138.2,,
15.05,DNF,,Gran Premio Industrie del Marmo (1.2),174,,
01.05,33,,Circuito del Porto - Trofeo Arvedi (1.2),180,,
25.04,55,,Gran Premio della Liberazione (1.2U),138,,
16.04,DNF,,Trofeo Edil C (1.2),149.1,,
29.03,DNF,,G.P. Palio del Recioto - 34th Memorial cav. Sante Carradori (1.2U),143.2,,
28.03,97,,Giro del Belvedere (1.2U),166.6,,
26.09,DNF,,World Championships MJ - Road Race (WC),129.6,,
04.09 » 06.09,,,Grand Prix Rüebliland (2.1),,,
04.09,OTL,,Stage 1 - Roggliswil › Roggliswil,91.2,,
22.05 » 24.05,,,Int. Junioren Driedaagse van Axel (2.1),,,
24.05,DNF,,Stage 4 - Velzeke › Velzeke,93.2,,
23.05,11,18,Stage 3 - Axel › Axel,99.4,,
23.05,75,18,Stage 2 (ITT) - Axel › Axel,7.8,,
22.05,13,13,Stage 1 - Sluiskil › Sluiskil,108.1,,
19.04,17,,Grand Prix Bati-Metallo (1.1),127.6,4,
12.04,44,,Paris - Roubaix Juniors (1.Ncup),111,,
08.05 » 11.05,,,Course de la Paix Juniors (2.Ncup),,,
,77,,General classification,,5,
11.05,80,,Stage 4 - Terezín › Terezín,99.8,,
10.05,94,83,Stage 3 - Teplice › Zinnwald,101.8,,
09.05,55,79,Stage 2b - Roudnice nad Labem › Roudnice nad Labem,63,,
09.05,59,82,Stage 2a (ITT) - Třebenice › Třebenice,11.6,,
08.05,88,88,Stage 1 - Litoměřice › Litoměřice,98.7,,
13.04,OTL,,Paris - Roubaix Juniors (1.Ncup),110.8,,
