date,result ranking,general classification,race name,distance,PCS point,UCI point,year
27.08 » 18.09,,,Vuelta a España () ,,,,2005
,103,,General classification ,,20,,2005
18.09,124,,Stage 21 - Madrid › Madrid ,136.5,,,2005
17.09,24,101,Stage 20 (ITT) - Guadalajara › Alcala de Henares ,38.9,,,2005
16.09,123,104,Stage 19 - San Martin de Valdeiglesias › Alcobendas ,142.9,,,2005
15.09,96,104,Stage 18 - Avila › Avila ,197.5,,,2005
14.09,113,112,Stage 17 - El Espinar › La Granja de San Ildefonso ,165.6,,,2005
13.09,91,111,Stage 16 - Leon › Valladolid ,162.5,,,2005
11.09,118,113,Stage 15 - Cangas de Onis › Valgrande Pajares ,191,,,2005
10.09,124,112,Stage 14 - Nestlé La Penilla › Lagos de Covadonga ,172.3,,,2005
09.09,103,111,Stage 13 - Burgos › La Bien Aparecida ,196,,,2005
08.09,122,120,Stage 12 - Logroño › Burgos ,133,,,2005
06.09,133,123,Stage 11 - Andorra › Cerler ,192.6,,,2005
05.09,135,117,Stage 10 - La Vall d'En Bas (Girona) › Ordino Arcalis (Andorra) ,206.3,,,2005
04.09,8,110,Stage 9 (ITT) - Lloret de Mar › Lloret de Mar ,48,10,,2005
03.09,138,136,Stage 8 - Tarragona › Lloret de Mar ,189,,,2005
02.09,163,138,Stage 7 - Teruel › Vinaros ,212.5,,,2005
01.09,146,129,Stage 6 - Cuenca › Valdelinares ,217,,,2005
31.08,94,110,Stage 5 - Alcazar de San Juan › Cuenca ,176,,,2005
30.08,152,118,Stage 4 - Ciudad Real › Argamasilla de Alba ,232.3,,,2005
29.08,154,118,Stage 3 - Cordoba › Puertollano ,153.3,,,2005
28.08,132,118,Stage 2 - Granada › Córdoba ,189.3,,,2005
27.08,44,45,Stage 1 (ITT) - Granada › Granada ,7,,,2005
03.08 » 10.08,,,Eneco Tour of Benelux (2.UWT) ,,,,2005
,85,,General classification ,,5,,2005
10.08,136,,Stage 7 (ITT) - Etten-Leur › Etten-Leur ,26.3,,,2005
09.08,112,,Stage 6 - Sint-Truiden › Hoogstraten ,196,,,2005
08.08,109,,Stage 5 - Verviers › Hasselt ,194,,,2005
07.08,115,,Stage 4 - Landgraaf › Verviers ,232,,,2005
06.08,34,,Stage 3 - Beek › Landgraaf ,206,,,2005
05.08,87,,Stage 2 - Geldrop › Sittard-Geleen ,178,,,2005
04.08,92,,Stage 1 - Geel › Mierlo ,192,,,2005
03.08,4,,Prologue - Mechelen › Mechelen ,5.7,13,,2005
31.07,3,,LuK Challenge (1.1) ,74.2,40,,2005
20.07 » 24.07,,,Sachsen-Tour International (2.1) ,,,,2005
,66,,General classification ,,,,2005
24.07,50,,Stage 5 - Dresden › Dresden ,158,,,2005
23.07,87,,Stage 4 - Görlitz › Sebnitz ,168,,,2005
22.07,74,,Stage 3 - Leipzig › Görlitz ,230,,,2005
21.07,48,,Stage 2 - Zwickau › Frohburg ,188,,,2005
20.07,85,,Stage 1 - Dresden › Werdau ,155,,,2005
04.07 » 10.07,,,Hervis Tour - Tour of Austria (2.1) ,,,,2005
,65,,General classification ,,,,2005
10.07,76,,Stage 7 - Wien › Wien ,130,,,2005
09.07,83,,Stage 6 - Graz › Podersdorf ,207,,,2005
08.07,114,,Stage 5 - Haus im Ennstal › Graz ,52.5,,,2005
07.07,80,,Stage 4 (ITT) - Kitzbühel › Kitzbüheler Horn  ,10,,,2005
06.07,95,,Stage 3 - Lienz › Kitzbühel ,179,,,2005
05.07,71,,Stage 2 - Salzburg › Lienzer Dolomiten/Nussdorf ,118,,,2005
04.07,85,,Stage 1 - Linz › Salzburg ,186.5,,,2005
05.06 » 12.06,,,Critérium du Dauphiné Libéré (PT) ,,,,2005
12.06,DNF,,Stage 7 - Morzine-Avoriaz › Sallanches ,128,,,2005
11.06,120,122,Stage 6 - Albertville › Morzine-Avoriaz ,155,,,2005
10.06,135,126,Stage 5 - Vaison-la-Romaine › Grenoble ,219,,,2005
09.06,149,110,Stage 4 - Tournon-sur-Rhône › Le Mont Ventoux ,182,,,2005
08.06,23,31,Stage 3 (ITT) - Roanne › Roanne ,46.5,,,2005
07.06,132,70,Stage 2 - Givors › Chauffailles ,187,,,2005
06.06,119,74,Stage 1 - Aix-les-Bains › Givors ,224,,,2005
05.06,74,74,Prologue - Aix-les-Bains › Aix-les-Bains ,7.9,,,2005
25.05 » 29.05,,,International Bayern Rundfahrt (2.HC) ,,,,2005
,40,,General classification ,,,,2005
28.05,5,,Stage 4 (ITT) - Kulmbach › Kulmbach ,22.4,4,,2005
