date,result ranking,general classification,race name,distance,PCS point,UCI point
19.09,46,,GP Industria & Commercio di Prato (1.1),178.6,,
18.09,96,,GP Città di Modena - Viviana Manservisi (1.1),199.8,,
05.09,12,,Tour du Doubs - Conseil Général (1.1),194.5,10,
05.08,DNF,,Gp Industria E Commercio Artigianato Carnaghese (1.1),200,,
28.07 » 01.08,,,Tour Alsace (2.2),,,
,2,,General classification,,18,
01.08,2,,Stage 6 - Ribeauville › Ballon d'Alsace,146.3,2,
31.07,49,,Stage 5 - Bioscope › Carspac,153.9,,
30.07,33,,Stage 4 - Illzach › Huningue,178.9,,
29.07,15,,Stage 3 - Strasbourg › Bischoffsheim,152.8,,
28.07,26,,Stage 2 - Colmar › Cernay,154,,
27.06,4,,National Championships Switzerland - Road Race (NC),197,4,
23.06,8,,National Championships Switzerland - ITT (NC),41.4,,
06.06,9,,GP du canton d'Argovie / GP Gippingen (1.HC),196,26,
29.05,5,,Gp Kranj (1.1),177.3,28,
07.05 » 09.05,,,Szlakiem Grodòw Piastowskich (2.1),,,
,6,,General classification,,24,
09.05,29,,Stage 4 - Rudna › Legnica,82.8,,
09.05,5,,Stage 3 (ITT) - Polkowice › Polkowice,26.7,4,
08.05,15,,Stage 2 - Swidnica › Dzierzoniow,167.8,,
07.05,32,,Stage 1 - Jawor › Zlotoryja,158.3,,
01.05,13,,Gp Industria & Artigianato (1.1),200,8,
20.04 » 23.04,,,Giro del Trentino (2.1),,,
20.04,DNS,,Stage 1 (ITT) - Riva del Garda › Torbole sul Garda,12.5,,
11.04 » 18.04,,,Presidential Cycling Tour of Turkey (2.HC),,,
,17,,General classification,,14,
18.04,35,,Stage 8 - Antalya › Alanya,158.5,,
17.04,14,,Stage 7 - Finike › Antalya,114,,
16.04,9,,Stage 6 - Fethiye › Finike,194,,
15.04,27,,Stage 5 - Pamukkale › Fethiye,208.6,,
14.04,16,,Stage 4 - Marmaris › Pamukkale,209,,
13.04,15,,Stage 3 - Bodrum › Marmaris,170,,
12.04,71,,Stage 2 - Kusadasi › Bodrum,181,,
11.04,40,,Prologue - Istanbul › Istanbul,5.8,,
31.03 » 05.04,,,Settimana Ciclistica Lombarda By Bergamasca (2.1),,,
,20,,General classification,,1,
05.04,31,,Stage 6 - Montello › Bergamo,153.3,,
04.04,34,,Stage 5 - Grumello del Monte › Grumello del Monte,152.8,,
03.04,16,,Stage 4 - Lumezzane › Lumezzane,125.5,,
02.04,48,,Stage 3 - Dalmine › Dalmine,174.4,,
01.04,61,,Stage 2 - Calcinato › Calcinato,135.7,,
31.03,41,,Stage 1 (ITT) - Casazza  › Colle Gallo,6.6,,
23.03 » 27.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
,33,,General classification,,,
27.03,63,,Stage 6 - Fiorano Modenese › Sassuolo,178.3,,
26.03,81,,Stage 5 - Rovigo › Finale Emilia,183.8,,
25.03,27,,Stage 4 - Pavullo › Pavullo,185.3,,
24.03,31,,Stage 3 - San Lazzaro di Savena › Faenza,175.1,,
23.03,11,,Stage 2 (TTT) - Riccione › Riccione,15.6,,
23.03,31,,Stage 1 - Riccione › Riccione,81.2,,
27.02,15,,GP Dell'Insubria-lugano (1.1),181.8,5,
20.02,24,,Trofeo Laigueglia (1.1),183,,
06.02,45,,GP Costa Degli Etruschi (1.1),193,,
30.01 » 02.02,,,Giro della Provincia di reggio Calabria (2.1),,,
,13,,General classification,,8,
02.02,32,,Stage 4 - Soverato › Reggio Calabria,165.7,,
01.02,20,,Stage 3 - Crotone › Catanzaro,171.4,,
31.01,35,,Stage 2 - Cosenza › Crotone,178.7,,
30.01,22,,Stage 1 - Palmi › Cosenza,183.1,,
17.10,48,,Giro di Lombardia (WT),242,5,
15.10,33,,Gran Piemonte (1.HC),184,,
11.10,22,,Gran Premio Bruno Beghelli (1.1),185.6,,
10.10,54,,Giro dell'Emilia (1.HC),198.5,,
18.09,11,,Kampioenschap van Vlaanderen (1.1),182.6,12,
16.09,141,,Grand Prix de Wallonie (1.1),203.8,,
09.09,56,,Memorial Rik Van Steenbergen (1.1),200,,
30.08,100,,Châteauroux Classic de l'Indre Trophée Fenioux (1.1),201.8,,
25.08 » 28.08,,,Tour du Poitou Charentes et de la Vienne (2.1),,,
,20,,General classification,,1,
28.08,16,,Stage 5 - Atlansevre › Poitiers,186.9,,
27.08,45,,Stage 4 - Monts-sur-Guesnes › Loudun,98.5,,
27.08,28,,Stage 3 (ITT) -  Monts-sur-Guesnes ›  Monts-sur-Guesnes,22.6,,
26.08,85,,Stage 2 - Rouillac › Saint-Maixent-l'École,183.5,,
25.08,60,,Stage 1 - Chatelaillon Plage › Aigre,185.5,,
05.07 » 12.07,,,Int. Osterreich-Rundfahrt-Tour of Austria (2.HC),,,
09.07,56,,Stage 5 - Wolfsberg › Judendorf-Straßengel,138.9,,
08.07,67,,Stage 4 - Lienz › Wolfsberg,217.2,,
07.07,37,,Stage 3 - Kitzbühel › Prägraten am Großvenediger,183.7,,
06.07,6,,Stage 2 - Landeck › Kitzbüheler Horn,183.2,3,
05.07,61,,Stage 1 - Dornbirn › Messepark Dornbirn,141.9,,
13.06 » 21.06,,,Tour de Suisse (PT),,,
,98,,General classification,,5,
21.06,98,,Stage 9 (ITT) - Bern › Bern,38.5,,
20.06,109,100,Stage 8 - Le Sentier › Crans-Montana,181.7,,
19.06,115,97,Stage 7 - Bad Zurzach › Vallorbe Juraparc,204.1,,
18.06,103,87,Stage 6 - Oberriet › Bad Zurzach,178,,
17.06,131,88,Stage 5 - Stäfa › Serfaus,201.5,,
16.06,51,45,Stage 4 - Biasca › Stäfa,196.6,,
15.06,47,40,Stage 3 - Davos › Lumino,195.4,,
14.06,42,54,Stage 2 - Davos › Davos,149.8,,
13.06,63,64,Prologue - Mauren (LI) › Ruggell,7.8,,
27.05 » 31.05,,,Tour of Belgium (2.HC),,,
,49,,General classification,,,
31.05,37,,Stage 5 (ITT) - Herzele › Herzele,16.7,,
30.05,69,,Stage 4 - Fléron › Fléron,174.5,,
29.05,88,,Stage 3 - Knokke-Heist › Temse,181.7,,
28.05,43,,Stage 2 - Buggenhout › Knokke-Heist,191.8,,
27.05,75,,Stage 1 - Tervuren › Tervuren,185.4,,
18.05 » 24.05,,,Volta Ciclista a Catalunya (PT),,,
,87,,General classification,,5,
24.05,51,,Stage 7 - Barcelona › Circuit de Catalunya,110.8,,
23.05,67,,Stage 6 - Torredembarra › Barcelona,150.5,,
22.05,81,,Stage 5 - La Seu d'Urgell › Torredembarra,201.3,,
21.05,131,,Stage 4 - La Pobla de lillet › Vallnord Sector Pal (Andorra),175.7,,
20.05,94,,Stage 3 - Roses › La Pobla de Lillet,182.9,,
19.05,27,,Stage 2 - Girona › Roses,163.1,,
18.05,64,,Prologue - Lloret de Mar › Lloret de Mar,3.6,,
28.04 » 03.05,,,Tour de Romandie (PT),,,
,119,,General classification,,5,
03.05,140,,Stage 6 - Aubonne › Genève,150.5,,
02.05,121,,Stage 5 - Estavayer-le-lac › Sainte-Croix,157.5,,
01.05,21,,Stage 4 (TTT) - Yverdon-les-Bains › Yverdon-les-Bains,14.8,,
30.04,86,,Stage 3 - La Chaux-de-Fonds › La Chaux-de-Fonds,161.5,,
29.04,64,,Stage 2 - Montreux › Fribourg,91,,
28.04,37,,Prologue - Lausanne › Lausanne,3.1,,
12.04 » 19.04,,,Presidential Cycling Tour of Turkey (2.1),,,
,34,,General classification,,,
19.04,38,,Stage 8 - Antalya › Alanya,166,,
18.04,51,,Stage 7 - Finike › Antalya,114.5,,
17.04,38,,Stage 6 - Fethiye › Finike,194,,
16.04,47,,Stage 5 - Marmaris › Fethiye,130,,
15.04,22,,Stage 4 - Bodrum › Marmaris,166.9,,
14.04,68,,Stage 3 - Kusadasi › Bodrum,166.1,,
13.04,26,,Stage 2 - Izmir › Kusadasi,132.5,,
12.04,116,,Stage 1 - Istanbul › Istanbul,142,,
18.03,46,,Nokere-Koerse (1.1),192.9,,
28.02,57,,Gran Premio Dell'Insubria (1.1),177,,
21.02 » 22.02,,,Tour Cycliste International du Haut Var (2.1),,,
,118,,General classification,,,
22.02,110,,Stage 2 - Draguignan › Callian,194,,
21.02,130,,Stage 1 - Saint-Raphaël › Grimaud,160,,
12.02,79,,Trofeo Calvia (1.1),147.6,,
10.02,29,,Trofeo Pollença (1.1),182.6,,
20.01 » 25.01,,,Tour Down Under (2.PT),,,
,93,,General classification,,5,
25.01,121,,Stage 6 - Adelaide › Adelaide,90,,
24.01,109,,Stage 5 - Snapper Point › Willunga,148,,
23.01,97,,Stage 4 - Burnside Village › Angaston,143,,
22.01,100,,Stage 3 - Unley › Victor Harbor,136,,
21.01,27,,Stage 2 - Hahndorf › Stirling,145,,
20.01,126,,Stage 1 - Norwood › Mawson Lakes,140,,
29.08 » 06.09,,,Deutschland Tour (PT),,,
03.09,100,,Stage 6 - Mainz › Winterberg,218.4,,
02.09,29,,Stage 5 - Wiesloch › Mainz,174,,
01.09,73,,Stage 4 - Herrieden › Wiesloch,214.9,,
31.08,33,,Stage 3 - München › Region Hesselberg,182.6,,
30.08,32,,Stage 2 - Kitzbühel › Hochfügen,178,,
29.08,23,,Prologue - Kitzbühel › Kitzbühel,3.6,,
25.08,DNF,,GP Ouest France - Plouay (1.PT),229,,
05.08 » 09.08,,,Vuelta a Burgos (2.HC),,,
,41,,Points classification,,,
,24,,General classification,,2,
09.08,31,,Stage 5 - Areniscas de los Pinares › Lagunas de Neila,155.4,,
08.08,34,,Stage 4 - Burgos › Aranda de Duero,162.1,,
07.08,63,,Stage 3 - Melgar de Fernamental › Burgos,149.2,,
06.08,37,,Stage 2 - Belorado › Miranda de Ebro,185.9,,
05.08,15,,Stage 1 - Medina de Pomar › Villarcayo,147.7,,
14.06 » 22.06,,,Tour de Suisse (),,,
,68,,General classification,,5,
22.06,121,,Stage 9 - Altdorf › Bern,168.4,,
21.06,47,63,Stage 8 (ITT) - Altdorf › Klausenpas,25,,
20.06,116,69,Stage 7 - Gruyères › Lyss,170.6,,
19.06,85,53,Stage 6 - Caslano › Verbier,188.1,,
18.06,64,50,Stage 5 - Domat › Caslano,189.7,,
17.06,68,46,Stage 4 - Gossau › Domat,170.7,,
16.06,128,46,Stage 3 - Flums › Gossau,155.2,,
15.06,41,43,Stage 2 - Langnau im Emmental › Flumserberg,197.4,,
14.06,80,80,Stage 1 - Langnau im Emmental › Langnau im Emmental,156.5,,
11.06,49,,Dutch Food Valley Classic (1.HC),208.5,,
10.05 » 01.06,,,Giro d'Italia (2.HC),,,
,100,,General classification,,20,
01.06,104,,Stage 21 (ITT) - Cesano Maderno › Milano,28,,
31.05,56,98,Stage 20 - Rovetta › Tirano,232,,
30.05,103,106,Stage 19 - Legnano › Monte Pora,228,,
29.05,97,105,Stage 18 - Mendrisio › Varese ,147,,
28.05,74,107,Stage 17 - Sondrio › Locarno,146,,
26.05,94,108,Stage 16 (ITT) - San Vigilio di Marebbe › Plan de Corones,12.9,,
25.05,63,108,Stage 15 - Arabba › Passo Fedaia,153,,
24.05,85,128,Stage 14 - Verona › Alpe di Pampeago - Val di Fiemme,195,,
23.05,88,138,Stage 13 - Modena › Cittadella,177,,
22.05,46,140,Stage 12 - Forli › Carpi,169,,
21.05,127,140,Stage 11 - Urbania › Cesena,199,,
20.05,80,142,Stage 10 (ITT) - Pesaro › Urbino,39,,
18.05,167,147,Stage 9 - Civitavecchia › San Vincenzo,218,,
17.05,179,135,Stage 8 - Rivisondoli › Tivoli,208,,
16.05,103,101,Stage 7 - Vasto › Pescocostanzo,180,,
15.05,150,97,Stage 6 - Potenza › Peschici,232,,
14.05,142,96,Stage 5 - Belvedere Marittimo › Contursi Terme,203,,
13.05,76,66,Stage 4 - Pizzo Calabro › Catanzaro-Lungomare,183,,
12.05,114,66,Stage 3 - Catania › Milazzo,221,,
11.05,61,73,Stage 2 - Cefalù › Agrigento,207,,
10.05,9,134,Stage 1 (TTT) - Palermo › Palermo,23,,
29.04 » 04.05,,,Tour de Romandie (2.PT),,,
,27,,General classification,,8,
04.05,53,,Stage 6 - Le Bouveret  › Lausanne,159.4,,
03.05,33,,Stage 5 - Sion  › Zinal,112.4,,
02.05,36,,Stage 4 (ITT) - Sion › Sion,18.8,,
01.05,35,,Stage 3 - Moutier › Fribourg,172.1,,
30.04,59,,Stage 2 - Morges › Saignelégier,182.8,,
29.04,16,,Prologue - Genève › Genève,1.9,,
20.04,87,,Amstel Gold Race (PT),257.4,5,
07.04 » 12.04,,,Vuelta Ciclista al Pais Vasco (2.UWT),,,
,79,,General classification,,5,
12.04,70,,Stage 6 (ITT) - Orio › Orio,20,,
11.04,97,83,Stage 5 - Vitoria › Orio,162,,
10.04,78,53,Stage 4 - Viana › Gasteiz,171,,
09.04,71,56,Stage 3 - Erandio › Viana,195,,
08.04,60,57,Stage 2 - Legazpi › Erandio,153,,
07.04,57,57,Stage 1 - Legazpi › Legazpi,137,,
23.03,68,,Campina Ronde van het Groene Hart (1.1),204.6,,
19.03,91,,Nokere-Koerse (1.1),197,,
07.03 » 09.03,,,Driedaagse van West-Vlaanderen (2.1),,,
,45,,General classification,,,
09.03,44,,Stage 3 - Ardennen › Ichtegem,186,,
08.03,109,,Stage 2 - Torhout › Handzame,181,,
07.03,66,,Stage 1 - Kortrijk › Bellegem,176,,
05.03,24,,Memorial Samyn (1.1),191.9,,
02.03,40,,GP Lugano (1.1),179,,
14.02,48,,Trofeo Calvia (1.1),147.6,,
12.02,51,,Trofeo Pollença (1.1),168.4,,
10.02,86,,Trofeo Mallorca (1.1),100,,
20.10,23,,Giro di Lombardia (1.PT),242,17,
14.10,79,,Gran Premio Bruno Beghelli (1.1),198,,
13.10,19,,Giro dell'Emilia (1.HC),205,7,
11.10,62,,Coppa Sabatini (1.1),198,,
09.09 » 15.09,,,Tour de Pologne (2.PT),,,
,55,,General classification,,5,
15.09,25,,Stage 7 - Jelenia Gora › Karpacz,148,,
14.09,96,,Stage 6 - Dzierzoniow › Jelenia Gora,181,,
13.09,147,,Stage 5 - Wrzesnia  › Swidnica,256,,
12.09,116,,Stage 4 - Chjnice › Poznan,242,,
11.09,113,,Stage 3 - Ostroda › Gdansk,192,,
10.09,101,,Stage 2 - Plonsk › Olsztyn,202,,
09.09,7,42,Stage 1 (TTT) - Warsazawa › Warsazawa,3,,
02.09,28,,GP Ouest France - Plouay (1.PT),210,7,
28.08 » 31.08,,,Tour du Poitou Charentes et de la Vienne (2.1),,,
,41,,General classification,,,
31.08,32,,Stage 4b - Futuroscope › Poitiers,105.8,,
31.08,37,,Stage 4a (ITT) - Jaunay-Clan › Jaunay-Clan,20,,
30.08,89,,Stage 3 - Châtellerault › Châtellerault,183.9,,
29.08,43,,Stage 2 - La Rochelle  › Cerizay,173.1,,
28.08,103,,Stage 1 - Ruelle-sur-Touvre  › La Rochelle,187.9,,
12.08 » 15.08,,,Tour de l'Ain (2.1),,,
,17,,Mountains classification,,,
,22,,Points classification,,,
,8,,General classification,,18,
15.08,23,,Stage 4 - Saint-Genis-Pouilly › Lélex Monts-Jura,118.6,,
14.08,9,7,Stage 3 - Belley › Culoz Grand Colombier,128,,
13.08,30,13,Stage 2 - Lagnieu › Plastics Vallée Bellignat,159.5,,
12.08,13,13,Stage 1 - Montluel › Hauteville Lompnes,152.5,,
09.08,DNF,,GP Città di Camaiore (1.1),193.7,,
26.07 » 29.07,,,Brixia Tour (2.1),,,
,64,,General classification,,,
29.07,30,,Stage 4 - Pisogne › Darfo Boario Terme,184.5,,
28.07,76,,Stage 3 - S. Vigilio di Concesio › Passo Maniva,156.5,,
27.07,158,,Stage 2a - Esine Plemo › Breno,81.5,,
27.07,27,,Stage 2b - Pian Camuno › Borno,98.4,,
26.07,119,,Stage 1 - Brescia › Toscolano Maderno,157.4,,
16.06 » 24.06,,,Tour de Suisse (),,,
23.06,DNF,,Stage 7 - Innertkirchen › Schwarzsee,152.5,,
22.06,87,52,Stage 6 - Ulrichen › Grimselpass,125.7,,
21.06,39,22,Stage 5 - Giubiasco › Crans-Montana,95,,
20.06,50,22,Stage 4 - Vaduz › Giubiasco,194.1,,
19.06,24,22,Stage 3 - Nauders › Triesenberg-Malbun,167.2,,
18.06,22,8,Stage 2 - Brunnen › Nauders,228.7,,
17.06,26,16,Stage 1 - Olten › Luzern,158.6,,
16.06,17,16,Prologue - Olten › Olten,3.8,,
12.05 » 03.06,,,Giro d'Italia (2.PT),,,
,11,,Youth classification,,,
,19,,Mountains classification,,,
,44,,Points classification,,,
,56,,General classification,,20,
03.06,88,,Stage 21 - Vestone › Milano,185,,
02.06,50,56,Stage 20 (ITT) - Bardolino › Verona,43,,
01.06,106,56,Stage 19 - Treviso › Comano Terme,178,,
31.05,82,49,Stage 18 - Udine › Riese Pio X,208,,
30.05,57,50,Stage 17 - Lienz › Monte Zoncolan,142,,
29.05,57,50,Stage 16 - Agordo › Lienz,189,,
27.05,73,49,Stage 15 - Trente › Tre Cime di Lavaredo,184,,
26.05,144,41,Stage 14 - Cantù › Bergamo,192,,
25.05,51,30,Stage 13 (ITT) - Biella › Santuario di Oropa,13,,
24.05,34,29,Stage 12 - Scalenghe › Briançon,163,,
23.05,85,28,Stage 11 - Serravalle Scrivia › Pinerolo,198,,
22.05,46,28,Stage 10 - Lido di Camaiore › Santuario Nostra Signora della Guardia,249,,
21.05,49,15,Stage 9 - Reggio nell'Emilia › Lido di Camaiore,177,,
20.05,37,15,Stage 8 - Barberino di Mugello › Fiorano Modenese,197,,
19.05,57,2,Stage 7 - Spoleto › Scarperia,254,,
18.05,4,2,Stage 6 - Tivoli › Spoleto,179,25,
17.05,109,68,Stage 5 - Teano › Frascati,173,,
16.05,51,69,Stage 4 - Salerno › Montevergine di Mercogliano,154,,
14.05,31,103,Stage 3 - Barumini › Cagliari,180,,
13.05,115,104,Stage 2 - Tempio Pausania › Bosa,206,,
12.05,11,62,Stage 1 (TTT) - Caprera › La Maddalena,26,5,
01.05 » 06.05,,,Tour de Romandie (2.PT),,,
,30,,Points classification,,,
,49,,General classification,,5,
06.05,31,,Stage 6 (ITT) - Lausanne › Lausanne,20.4,,
05.05,57,,Stage 5 - Charmey › Morgins,155.9,,
04.05,37,,Stage 4 - Moudon › Charmey,162.6,,
03.05,24,,Stage 3 - La Chaux-de-Fonds › Lucens,166.9,,
02.05,38,,Stage 2 - Fribourg › La Chaux-de-Fonds,157.8,,
01.05,8,,Prologue - Fribourg › Fribourg,3.5,3,
16.04 » 22.04,,,Tour de Georgia (2.HC),,,
,25,,General classification,,1,
22.04,12,,Stage 7 - Atlanta › Atlanta,123.9,,
21.04,47,24,Stage 6 - Lake Lanier Islands › Stone Mountain Park,182.9,,
20.04,20,24,Stage 5 - Dalton › Brasstown Bald,172.1,,
19.04,21,29,Stage 4 (ITT) - Chickamauga › Lookout Mountain,30.4,,
18.04,52,37,Stage 3 - Rome › Chattanooga,190.2,,
17.04,21,35,Stage 2 - Thomaston › Rome,217.2,,
16.04,44,45,Stage 1 - Peachtree City › Macon,153,,
12.04,7,,Grand Prix Pino Cerami (1.1),175.9,20,
09.04,63,,Rund um Köln (1.HC),203.3,,
27.03 » 31.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
,24,,General classification,,,
31.03,26,,Stage 5 - Casalgrande › Sassuolo,168.9,,
30.03,25,17,Stage 4 - Carpi › Finale Emilia,194,,
29.03,5,17,Stage 3 - Scandiano › Serramazzoni,165.9,4,
28.03,18,19,Stage 2 - Castel San Pietro Terme › Faenza,175.6,,
27.03,35,35,Stage 1a - Riccione  › Riccione ,95.2,,
04.03,DNF,,GP Lugano (1.1),172,,
03.03,16,,GP Chiasso (1.1),172.9,5,
21.02 » 25.02,,,Volta ao Algarve (2.1),,,
,54,,General classification,,,
25.02,26,,Stage 5 - Lagao › Portimão,185.6,,
24.02,97,,Stage 4 - Vila Real de Santo Antonio › Loulé,187.2,,
23.02,47,,Stage 3 - Vila do Bispo › Lagos,208.3,,
22.02,68,,Stage 2 - Castro Marim › Tavira,177,,
21.02,22,,Stage 1 - Albufeira › Faro,191.3,,
10.02,80,,GP Costa Degli Etruschi (1.1),193,,
14.10,45,,Giro di Lombardia (1.PT),245,5,
08.10,17,,Gran Premio Bruno Beghelli (1.1),206.9,4,
01.10,DNF,,Züri Metzgete (1.PT2),241,,
15.09,58,,Kampioenschap van Vlaanderen (1.1),182.5,,
13.09,45,,Grand Prix de Wallonie (1.1),204.5,,
09.09,64,,Paris-Bruxelles (1.HC),219,,
27.08,DNF,,GP Ouest France - Plouay (PT),226,,
01.08 » 09.08,,,Tour of Germany (PT),,,
,70,,General classification,,5,
09.08,42,,Stage 8 - Bad Krozingen  › Karlsruhe,172.1,,
08.08,111,,Stage 7 (ITT) - Bad Säckingen  › Bad Säckingen ,38.2,,
07.08,120,,Stage 6 - Seefeld › St. Anton am Arlberg,196.6,,
06.08,46,,Stage 5 - Bad Tölz  › Seefeld,163,,
05.08,72,,Stage 4 - Heidenheim › Bad Tölz ,203,,
04.08,57,,Stage 3 - Witzenhausen › Schweinfurt,203.3,,
03.08,76,,Stage 2 - Minden › Goslar ,181.5,,
02.08,29,,Stage 1 - Düsseldorf › Bielefeld,198.2,,
01.08,39,,Prologue - Düsseldorf › Düsseldorf,5.5,,
24.06,6,,National Championships Switzerland - ITT (NC),44.3,,
10.06 » 18.06,,,Tour de Suisse (),,,
,66,,General classification,,5,
18.06,56,,"Stage 9 (ITT) - 
Kerzers › Bern",30.7,,
17.06,58,66,Stage 8 - Ambri › Ambri,166.3,,
16.06,117,78,"Stage 7 - 
St. Moritz › Ascona",233.7,,
15.06,73,77,"Stage 6 - 
Fiesch › La Punt",212.2,,
14.06,84,83,"Stage 5 - 
La Chaux-de-Fonds › Leukerbad",229.5,,
13.06,74,70,"Stage 4 - 
Niederbipp › La Chaux-de-Fonds",161.3,,
12.06,83,93,"Stage 3 - 
Einsiedeln › Arlesheim",160,,
11.06,31,101,"Stage 2 - 
Bremgarten › Einsiedeln",155.6,,
10.06,109,109,Stage 1 - Baden › Baden,154,,
04.06,42,,GP du canton d'Argovie / GP Gippingen (1.HC),196,,
15.05 » 21.05,,,Volta Ciclista a Catalunya (2.PT),,,
,81,,General classification,,5,
21.05,18,,Stage 7 - Lloret de Mar › Barcelona,122,,
20.05,61,,Stage 6 - Manlleu › Lloret de Mar,166,,
19.05,157,,Stage 5 - Llivia › Manlleu,162,,
18.05,54,,Stage 4 - Perafort › Vallnord (Sector Arcalís) Ando,225,,
17.05,54,,Stage 3 - Salou › Sant Carles de la Ràpita,177,,
16.05,53,,Stage 2 - Cambrils › Cambrils,157,,
15.05,81,,Stage 1 (ITT) - Salou › Salou,12,,
25.04 » 30.04,,,Tour de Romandie (2.PT),,,
,65,,General classification,,5,
30.04,74,,Stage 6 (ITT) - Lausanne › Lausanne,20.4,,
28.04,109,,Stage 5 - Sion › Sion,127.7,,
28.04,57,,Stage 4 - Bienne › Leysin,164.6,,
27.04,73,,Stage 3 - Porrentruy › Porrentruy,171.2,,
26.04,23,,Stage 2 - Payerne › Payerne,169,,
25.04,44,,Prologue - Genève › Genève,3.4,,
23.04,DNF,,Liège - Bastogne - Liège (PT),262,,
06.04,20,,Grand Prix Pino Cerami (1.1),177.3,1,
21.03 » 25.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
25.03,DNF,,Stage 5 - Castellarono › Sassuolo,163.6,,
24.03,95,70,Stage 4 - Carpi › Finale Emilia,184.4,,
23.03,102,72,Stage 3 - Scandiano › Fiorano Modenese,165.6,,
22.03,51,53,Stage 2 - Cervia › Faenza,199.3,,
21.03,86,86,Stage 1a - Riccione  › Riccione,95.2,,
03.03 » 05.03,,,Record Driedaagse van West-Vlaanderen (2.1),,,
05.03,DNF,,Stage 3 - Ichtegem › Ichtegem,185.6,,
04.03,102,,Stage 2 - Handzame › Koerse,180.6,,
03.03,39,,Stage 1 - Kortrijk › Bellegem,169.5,,
26.02,DNF,,GP Lugano (1.1),174.3,,
25.02,50,,GP Chiasso (1.1),172.9,,
19.02,DNF,,Classic Haribo (1.1),203.5,,
08.02,102,,Trofeo Sóller (1.1),150.6,,
07.02,35,,Trofeo Pollença (1.1),149.6,,
06.02,102,,Trofeo Cala Millor - Cala Bona (1.1),159.4,,
01.10,27,,Memorial Cimurri - Gran Premio Bioera (1.1),186,,
16.09 » 17.09,,,Tour de la Somme (2.2),,,
17.09,DNF,,Stage 3 - Mareuil-Caubert › Abbeville,86.6,,
17.09,8,,Stage 2 - Hallencourt › Abbeville,111.3,,
16.09,33,,Stage 1 - Amiens › Chaulnes,160.1,,
24.08,30,,GP Nobili Rubinetterie (1.1),184.8,,
02.07,DNF,,Tour du Jura (1.2),187.5,,
24.06,7,,National Championships Switzerland - ITT (NC),43.5,,
05.06,10,,GP du canton d'Argovie / GP Gippingen (1.HC),196,22,
24.05 » 29.05,,,Vuelta Ciclista a Navarra (2.2),,,
,3,,Mountains classification,,,
,4,,Points classification,,,
,12,,General classification,,,
29.05,5,,Stage 6 - Lesaka › Pamplona,142,,
25.05 » 28.05,,,Flèche du Sud (2.2),,,
,10,,General classification,,1,
