date,result ranking,general classification,race name,distance,PCS point,UCI point,year
21.08 » 26.08,,,Ronde van Nederland (2.1) ,,,,2000
25.08,85,,Stage 5 - Harderwijk › Venlo ,186.2,,,2000
24.08,93,,Stage 4 (ITT) - Leeuwarden › Leeuwarden ,19.8,,,2000
24.08,79,,Stage 3 - Bolsward › Leeuwarden ,91,,,2000
23.08,37,,Stage 2 - Utrecht › Hoorn ,185.5,,,2000
22.08,60,,Stage 1 - Den Bosch › Utrecht ,180.7,,,2000
21.08,98,,Prologue - Den Bosch › Den Bosch ,4,,,2000
30.07,DNF,,Luk-Cup Bühl (1.3) ,194,,,2000
26.07,25,,Omloop van de Vlaamse Scheldeboorden - Bazel - Kruibeke (1.5) ,190,,,2000
21.05,12,,GP Stad Vilvoorde (1.5) ,174,10,,2000
17.05,19,,De Kustpijl (1.2) ,170,,,2000
20.04,99,,GP de Denain Porte du Hainaut (1.2) ,196,,,2000
01.03,30,,Le Samyn (1.4) ,178,,,2000
27.02,44,,Kuurne-Bruxelles-Kuurne (1.2) ,188,,,2000
02.02 » 06.02,,,Etoile de Bessèges (2.4) ,,,,2000
,81,,General classification ,,,,2000
06.02,20,,Stage 6 - Bessèges › Bessèges ,141,,,2000
05.02,90,92,Stage 5 - Ales › La Grand Combe ,144,,,2000
04.02,39,,Stage 3 - Nîmes › Les Fumades ,76.1,,,2000
02.02,83,83,Stage 1 - La Ciotat › Aubagne ,145,,,2000
21.08 » 26.08,,,Ronde van Nederland (2.1),,,,2000
25.08,85,,Stage 5 - Harderwijk › Venlo,186.2,,,2000
24.08,93,,Stage 4 (ITT) - Leeuwarden › Leeuwarden,19.8,,,2000
24.08,79,,Stage 3 - Bolsward › Leeuwarden,91.0,,,2000
23.08,37,,Stage 2 - Utrecht › Hoorn,185.5,,,2000
22.08,60,,Stage 1 - Den Bosch › Utrecht,180.7,,,2000
21.08,98,,Prologue - Den Bosch › Den Bosch,4.0,,,2000
30.07,DNF,,Luk-Cup Bühl (1.3),194.0,,,2000
26.07,25,,Omloop van de Vlaamse Scheldeboorden - Bazel - Kruibeke (1.5),190.0,,,2000
21.05,12,,GP Stad Vilvoorde (1.5),174.0,10,,2000
17.05,19,,De Kustpijl (1.2),170.0,,,2000
20.04,99,,GP de Denain Porte du Hainaut (1.2),196.0,,,2000
01.03,30,,Le Samyn (1.4),178.0,,,2000
27.02,44,,Kuurne-Bruxelles-Kuurne (1.2),188.0,,,2000
02.02 » 06.02,,,Etoile de Bessèges (2.4),,,,2000
,81,,General classification,,,,2000
06.02,20,,Stage 6 - Bessèges › Bessèges,141.0,,,2000
05.02,90,92,Stage 5 - Ales › La Grand Combe,144.0,,,2000
04.02,39,,Stage 3 - Nîmes › Les Fumades,76.1,,,2000
02.02,83,83,Stage 1 - La Ciotat › Aubagne,145.0,,,2000
17.09,18,,Kampioenschap van Vlaanderen (1.4),182.5,3,,1999
