date,result ranking,general classification,race name,distance,PCS point,UCI point
01.07,54,,National Championships Finland - Road Race (NC),190,,
29.06,31,,National Championships Finland - ITT (NC),47,,
18.06,DNF,,National Championships Finland - Road Race (NC),185,,
16.06,25,,National Championships Finland - ITT (NC),44,,
10.03 » 12.03,,,International Tour of Rhodes (2.2),,,
11.03,DNF,,Stage 2 - Rhodos › Rhodos,172,,
10.03,126,126,Stage 1 - Rhodos › Rhodos,156,,
05.03,DNF,,International Rhodes Grand Prix (1.2),191,,
02.07,2,,National Championships Finland - Road Race (NC),180,10,25
22.06,9,,National Championships Finland - ITT (NC),45,,
14.05,DNF,,Scandinavian Race in Uppsala 1909-2016 (1.2),193.5,,
01.05,DNF,,Skive-Løbet (1.2),177.7,,
30.04,DNF,,GP Viborg (1.2),198.1,,
29.04,DNF,,Himmerland Rundt (1.2),188.3,,
28.06,DNF,,National Championships Finland - Road Race (NC),181,,
24.06,12,,National Championships Finland - ITT (NC),44.2,,
28.06,12,,National Championships Finland U23 - Road Race (NC),144,,
27.06,7,,National Championships Finland U23 - ITT (NC),32.1,,
