date,result ranking,general classification,race name,distance,PCS point,UCI point,year
17.02,11,,Grand Prix of Sharm el-Sheikh (1.2) ,160,,,2009
13.01 » 18.01,,,La Tropicale Amissa Bongo (2.1) ,,,,2009
14.01,69,,Stage 1 - Mounana › Bongoville ,120,,,2009
13.01,78,,Stage 1 - Franceville › Akieni ,88.4,,,2009
09.11,24,,African Cycling Championships - Road Race (CC) ,143,,,2008
24.10 » 02.11,,,Tour du Faso (2.2) ,,,,2008
,28,,General classification ,,,,2008
02.11,17,,Stage 10 - Kombissiri › Ouagadougou ,86.5,,,2008
01.11,36,,Stage 9 - Tenkodogo › Fada N'Gourma ,124,,,2008
31.10,18,,Stage 8 - Koulbila › Tenkodogo ,149,,,2008
30.10,29,,Stage 7 - Yako › Ziniaré ,149,,,2008
29.10,52,,Stage 6 - Laye › Ouahigouya ,152,,,2008
28.10,74,,Stage 5 - Bobo-Dioulasso › Houndé ,92.5,,,2008
27.10,2,,Stage 4 - Bobo-Dioulasso › Banfora ,83.5,2,,2008
26.10,50,,Stage 3 - Bobo-Dioulasso › Bobo-Dioulasso ,121,,,2008
25.10,36,,Stage 2 - Boromo › Diebougou ,133,,,2008
24.10,25,,Stage 1 - Kokologo › Boromo ,136,,,2008
09.10 » 18.10,,,Tour du Sénégal (2.2) ,,,,2008
,11,,Points classification ,,,,2008
,9,,General classification ,,2,,2008
18.10,12,,Stage 9 - Dakar › Dakar ,81,,,2008
17.10,30,,Stage 8 - Somone › Sali ,127.5,,,2008
16.10,13,,Stage 7 - Saint-Louis › Thiès ,190,,,2008
15.10,14,,Stage 6 - Saint-Louis › Saint-Louis ,139.9,,,2008
14.10,9,,Stage 5 - Thiès › Saint-Louis ,186.5,,,2008
13.10,14,,Stage 4 - Kaolack › Thiès ,166.4,,,2008
12.10,10,,Stage 3 - Mbour › Kaolack ,108,,,2008
09.10,26,,Stage 1 - Ziguinchor › Ziguinchor ,135,,,2008
