date,result ranking,general classification,race name,distance,PCS point,UCI point,year
28.08,DNF,,GP Ouest France - Plouay (PT) ,226,,,2005
03.08 » 08.08,,,Post Danmark Rundt (2.HC) ,,,,2005
03.08,115,,Stage 1 - Skive › Skive ,208.5,,,2005
20.07 » 24.07,,,Sachsen-Tour International (2.1) ,,,,2005
21.07,DNF,,Stage 2 - Zwickau › Frohburg ,188,,,2005
20.07,79,,Stage 1 - Dresden › Werdau ,155,,,2005
17.06 » 21.06,,,Vuelta Asturias (2.1) ,,,,2005
18.06,DNF,,Stage 2 - Llanes › Aviles ,163.3,,,2005
17.06,137,,Stage 1 - Oviedo › Llanes ,159,,,2005
07.05 » 29.05,,,Giro d'Italia (PT) ,,,,2005
,56,,General classification ,,20,,2005
29.05,83,,Stage 20 - Albese con Cassano › Milano ,119,,,2005
28.05,116,56,Stage 19 - Savigliano › Sestriere ,190,,,2005
27.05,111,50,Stage 18 (ITT) - Chieri › Torino ,34,,,2005
26.05,42,50,Stage 17 - Varazze › Limone Piemonte (Colle di Tenda) ,194,,,2005
25.05,87,52,Stage 16 - Lissone › Varazze ,210,,,2005
23.05,55,51,Stage 15 - Villa di Tirano › Lissone ,154,,,2005
22.05,35,51,Stage 14 - Egna › Livigno ,210,,,2005
21.05,42,56,Stage 13 - Mezzocorona › Ortisei ,218,,,2005
19.05,62,78,Stage 12 - Alleghe › Rovereto ,178,,,2005
18.05,72,81,Stage 11 - Marostica › Zoldo Alto ,150,,,2005
17.05,87,90,Stage 10 - Ravenna › Rossano Veneto ,212,,,2005
16.05,64,90,Stage 9 - Firenze › Ravenna ,139,,,2005
15.05,84,91,Stage 8 (ITT) - Lamporecchio › Firenze ,45,,,2005
14.05,154,92,Stage 7 - Grosseto › Pistoia ,211,,,2005
13.05,86,60,Stage 6 - Viterbo › Marina di Grosseto ,153,,,2005
12.05,66,62,Stage 5 - Celano › L'Aquila ,223,,,2005
11.05,44,61,Stage 4 - Giffoni Valle Piana › Frosinone ,220,,,2005
10.05,60,87,Stage 3 - Diamante › Giffoni Valle Piana ,210,,,2005
09.05,100,112,Stage 2 - Catanzaro Lido › Santa Maria del Cedro ,182,,,2005
08.05,99,120,Stage 1 - Calabria › Tropea ,208,,,2005
07.05,162,163,Prologue - Reggio Calabria › Reggio Calabria ,1.15,,,2005
26.04 » 01.05,,,Tour de Romandie (PT) ,,,,2005
,28,,Mountains classification ,,,,2005
,52,,General classification ,,5,,2005
01.05,109,,Stage 5 (ITT) - Lausanne › Lausanne ,20.4,,,2005
30.04,43,47,Stage 4 - Châtel-St-Denis › Les Paccots ,150.2,,,2005
29.04,53,52,Stage 3 - Aigle › Anzère ,146.5,,,2005
28.04,73,109,Stage 2 - Fleurier › Fleurier ,171.9,,,2005
27.04,131,127,Stage 1 - Avenches › Avenches ,166.9,,,2005
26.04,140,140,Prologue - Geneva › Geneva ,3.4,,,2005
13.04 » 17.04,,,Vuelta a Aragon (2.1) ,,,,2005
,27,,Mountains classification ,,,,2005
,72,,General classification ,,,,2005
17.04,29,,Stage 5 - Borja › Illueca ,139,,,2005
16.04,43,,Stage 4 (ITT) - Herrara de los Navarros › Virgen de la Sierra de Herrera ITT ,11.2,,,2005
15.04,17,,Stage 3 - Sabinanigo › Zaragoza ,173,,,2005
14.04,93,,Stage 2 - Alcaniz › Sabinanigo ,206.5,,,2005
13.04,59,,Stage 1 - Alcala de la Selva › Valderrobles ,167.7,,,2005
23.03,DNF,,Dwars door Vlaanderen (1.1) ,202,,,2005
16.03,DNF,,Nokere-Koerse (1.1) ,193,,,2005
25.02,DNF,,Kuurne-Bruxelles-Kuurne (1.1) ,190,,,2005
16.02 » 20.02,,,Volta ao Algarve (2.1) ,,,,2005
17.02,75,137,Stage 2 - Vila Real de Santo António › Portimao ,207,,,2005
