date,result ranking,general classification,race name,distance,PCS point,UCI point
07.08 » 18.08,,,Volta a Portugal em Bicicleta Liberty Seguros (2.1),,,
,36,,Mountains classification,,,
,93,,General classification,,,
18.08,112,,Stage 10 - Viseu › Viseu,130,,
17.08,111,93,Stage 9 (ITT) - Sabugal › Guarda,35.3,,
16.08,53,91,Stage 8 - Oliveira do Hospital › Seia (Torre),166.3,,
15.08,103,104,Stage 7 - Termas de Monfortinho › Gouveia,166.3,,
14.08,119,103,Stage 6 - Sertã › Castelo Branco,180,,
12.08,96,100,Stage 5 - Lousada › Oliveira do Bairro,177.3,,
11.08,81,97,Stage 4 - Arouca › Mondim de Basto (Srª. da Graça),181.4,,
10.08,110,115,Stage 3 - Trofa › Fafe,164.4,,
09.08,132,120,Stage 2 - Oliveira de Azeméis › Viana do Castelo,187.9,,
08.08,116,92,Stage 1 - Bombarral › Aveiro,203.3,,
07.08,16,107,Prologue - Lisboa › Lisboa,5,,
19.07 » 21.07,,,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho (2.2),,,
,38,,General classification,,,
21.07,40,,Stage 3 - Manique do Intendente › Alto da Carvoeira,177,,
20.07,41,41,Stage 2 - Atouguia da Baleia › Torres Vedras,153.3,,
19.07,82,82,Stage 1 - Silveira › Vimeiro,160.8,,
23.06,50,,National Championships Spain - Road Race (NC),208.9,,
18.08 » 09.09,,,Vuelta a España (WT),,,
,26,,Mountains classification,,,
,114,,Points classification,,,
,120,,General classification,,20,
09.09,133,120,Stage 21 - Cercedilla › Madrid,111.9,,
08.09,112,120,Stage 20 - La Faisanera Golf. Segovia 21 › Bola del Mundo,169.5,,
07.09,138,122,Stage 19 - Peñafiel › La Lastrilla,178.4,,
06.09,155,122,Stage 18 - Aguilar de Campoo › Valladolid,186.4,,
05.09,92,116,Stage 17 - Santander › Fuente Dé,187.3,,
03.09,118,117,Stage 16 - Gijón › Valgrande-Pajares (Cuitu Negru),185,,
02.09,102,115,Stage 15 - La Robla › Lagos de Covadonga,186.7,,
01.09,150,117,Stage 14 - Palas de Rei › Puerto de Ancares,152,,
31.08,109,109,Stage 13 - Santiago de Compostela › Ferrol,172.7,,
30.08,115,118,Stage 12 - Vilagarcía de Arousa › Dumbría. Mirador de Ézaro,184.6,,
29.08,154,122,Stage 11 (ITT) - Cambados › Pontevedra,39.4,,
28.08,169,117,Stage 10 - Ponteareas › Sanxenxo,166.4,,
26.08,170,107,Stage 9 - Andorra › Barcelona,194,,
25.08,32,99,Stage 8 - Lleida › Andorra. Collada de la Gallina,175,,
24.08,151,140,Stage 7 - Huesca › Alcañiz. MotorLand Aragón,160,,
23.08,194,136,Stage 6 - Tarazona › Jaca (Fuerte del Rapitán),174.8,,
22.08,170,111,Stage 5 - Logroño › Logroño,172,,
21.08,123,111,Stage 4 - Barakaldo › Estación de Valdezcaray,155.4,,
20.08,111,110,Stage 3 - Faustino V › Eibar (Arrate),153,,
19.08,157,109,Stage 2 - Pamplona › Viana,180,,
18.08,20,116,Stage 1 (TTT) - Pamplona › Pamplona,16.2,,
14.08,DNF,,Clasica Ciclista San Sebastian (WT),234,,
01.08 » 05.08,,,Vuelta a Burgos (2.HC),,,
,92,,General classification,,,
05.08,81,92,Stage 5 - Revenga › Lagunas de Neila,170,,
04.08,126,114,Stage 4 - Doña Santos › Clunia,170,,
03.08,117,90,Stage 3 - Santo Domingo de Silos › Lerma,159,,
02.08,118,94,Stage 2 - Burgos › Burgos,141,,
01.08,79,79,Stage 1 - Miranda de Ebro › Ojo Guareña,135,,
25.07,74,,Prueba Villafranca-Ordiziako Klasika (1.1),165.7,,
29.06 » 12.07,,,Tour of Qinghai Lake (2.HC),,,
,4,,General classification,,80,30
12.07,77,,Stage 13 - Lanzhou › Lanzhou,78,,
11.07,60,4,Stage 12 - Zhongwei  › Baiyin ,220,,
10.07,52,4,Stage 11 - Zhongwei › Zhongwei,107,,
09.07,41,4,Stage 10 - Wuwei  › Jingtai ,191,,
08.07,59,3,Stage 9 - Zhangye  › Zhangye ,117,,
07.07,49,3,Stage 8 - Qilian  › Zhangye ,201,,
05.07,37,2,Stage 7 - Qilian  › Qilian,104,,
04.07,19,2,Stage 6 - Xihaizhen › Mole,123,,
03.07,39,2,Stage 5 - Tianjun Xian › Xihaizhen,205,,
02.07,23,2,Stage 4 - Qinghai Lake › Chaqia,148,,
01.07,5,6,Stage 3 - Xining › Qinghai Lake,147,4,6
30.06,52,9,Stage 2 - Duoba Base › Huzhu,122,,
29.06,79,81,Stage 1 - Xining Circuit Race › Xining Circuit Race,96.8,,
14.06 » 17.06,,,La Route du Sud Cycliste - La Dépêche du Midi (2.1),,,
,43,,General classification,,,
17.06,71,43,Stage 4 - Saint Gaudens › Saint Gaudens,139.5,,
16.06,38,43,Stage 3 - Trie sur Baise › Arras en Lavedan,204.6,,
15.06,89,89,Stage 2 - Castres › Saint Michel,197.1,,
14.06,92,93,Stage 1 - Lacaune les Bains › Albi,188.4,,
11.05 » 16.05,,,International Azerbaïjan Tour (2.2),,,
,7,,Points classification,,,
,1,,General classification,,25,40
16.05,11,,Stage 6 - Tabriz › Tabriz,80,,
15.05,9,1,Stage 5 - Sarein  › Tabriz,188,,
14.05,47,2,Stage 4 - Qarah Chaman  › Ardabil,194,,
13.05,55,2,Stage 3 - Tabriz  › Mianeh,155,,
12.05,24,2,Stage 2 - Urmia  ›  Shabestar,174,,
11.05,1,1,Stage 1 - Tabriz  › Urmia,141,5,8
22.04 » 29.04,,,Presidential Cycling Tour of Turkey (2.HC),,,
,41,,General classification,,,
29.04,96,42,Stage 8 - Istanbul › Istanbul,120.4,,
28.04,137,43,Stage 7 - Kusadasi › Izmir,123.8,,
27.04,77,39,Stage 6 - Bodrum › Kusadasi,179,,
26.04,130,46,Stage 5 - Marmaris › Turgutreis,177.8,,
25.04,73,46,Stage 4 - Fethiye › Marmaris,131.7,,
24.04,47,48,Stage 3 - Antalya › Elmali,151.8,,
23.04,157,144,Stage 2 - Alanya › Antalya,153.3,,
22.04,110,111,Stage 1 - Alanya › Alanya,135.2,,
13.04 » 15.04,,,Vuelta a Castilla y Leon (2.1),,,
,79,,General classification,,,
15.04,80,79,Stage 3 - Segovia › Segovia,173.5,,
14.04,82,99,Stage 2 - Avila	 › Avila	,158.7,,
13.04,134,134,Stage 1 - Salamanca › Salamanca,159.2,,
31.03,67,,Gran Premio Miguel Indurain (1.HC),179.3,,
19.03 » 25.03,,,Volta Ciclista a Catalunya (WT),,,
,29,,Mountains classification,,,
,113,,General classification,,5,
25.03,112,113,Stage 7 - Badalona › Barcelona,119.8,,
24.03,104,110,Stage 6 - Sant Fruitós de Bages › Badalona,169.4,,
23.03,82,105,Stage 5 - Ascó › Manresa,207.1,,
22.03,116,118,Stage 4 - Tremp › Ascó,199,,
21.03,66,111,Stage 3 - La Vall d'en Bas › Port Ainé,154.2,,
20.03,119,133,Stage 2 - Girona › Girona,161,,
19.03,137,137,Stage 1 - Calella › Calella,138.9,,
19.02 » 23.02,,,Vuelta a Andalucia Ruta ciclista del Sol (2.1),,,
,9,,Points classification,,,
,62,,General classification,,,
23.02,53,62,Stage 4 - Cruzcampo Jaen › La Guardia de Jaen,145.6,,
22.02,90,72,Stage 3 - Montemayor › La Gabias,157.5,,
21.02,59,62,Stage 2 - Malaga › Lucena,144.7,,
