date,result ranking,general classification,race name,distance,PCS point,UCI point
04.04,20,,Les Challenges Phosphatiers-Challenge Youssoufia (1.2),110,,
03.04,17,,Les Challenges Phosphatiers-Challenge Khouribga (1.2),131,,
23.03 » 01.04,,,Tour du Maroc (2.2),,,
,66,,General classification,,,
01.04,26,,Stage 10 -  El Jadida  › Casablanca,120,,
31.03,70,66,Stage 9 - Marrakech  › El Jadida,179,,
30.03,55,63,Stage 8 - Ouarzazate  › Marrakech,190,,
29.03,68,61,Stage 7 - Tinghir  › Ouarzazate,170,,
28.03,70,62,Stage 6 - Er Rachidia  › Tinghir,137,,
27.03,89,66,Stage 5 - Midelt  › Er Rachidia,126,,
26.03,90,66,Stage 4 - Khenifra  › Midelt,144,,
25.03,82,54,Stage 3 - Fes  › Khenifra,152,,
23.03,45,45,Stage 1 - Tanger  › Tetouan,130,,
18.02,26,,Les Challenges De La Marche Verte - Gp Al Massira (1.2),,,
17.02,37,,Les Challenges De La Marche Verte - Gp Oued Eddaha (1.2),100,,
16.02,26,,Les Challenges de la Marche Verte - GP Sakia El Hamra (1.2),170,,
07.07 » 10.07,,,GP Int. Torres Vedras - Trofeu Joaquim Agostinho (2.2),,,
10.07,DNF,,Stage 4 - Torres Vedras › Torres Vedras,100,,
09.07,83,,Stage 3 - Atouguia da Baleia › Vimeiro,153,,
08.07,47,,Stage 2 - Manique do Intendente › Carvoeira,179,,
07.07,84,,Stage 1 - Ramalhal › Sobral de Monte Agraço,161,,
23.06,1,,National TT Championships Morocco (NC),30,20,
06.05,22,,Challenge Du Prince - Trophée Princier (1.2),160,,
09.04,26,,Les Challenges Phosphatiers-Challenge Ben Guerir (1.2),166,,
25.03 » 03.04,,,Tour du Maroc (2.2),,,
,62,,General classification,,,
03.04,49,,Stage 11 - Khouribga › Casablanca,120,,
02.04,63,,Stage 10 - Meknes › Rabat,140,,
01.04,48,,Stage 9 - Fes › Mesknes,120,,
31.03,32,,Stage 8 - Khenifra › Fes,120,,
30.03,26,,Stage 7 - El Kelaa des Sraghna › Beni Mellal,116,,
30.03,50,,Stage 6 - Azilal › El Kelaa des Sraghna,110,,
29.03,75,,Stage 5 - Marrakech › Azilal,174,,
28.03,81,,Stage 4 - Ouled Berrehil › Marrakech,170,,
27.03,55,,Stage 3 - Essaouira › Agadir,170,,
26.03,71,,Stage 2 - Safi › Essaouira,130,,
25.03,70,,Stage 1 - El Jadida › Safi,156,,
06.11,23,,Les Challenges De La Marche Verte - Gp Al Massira (1.2),,,
11.10 » 19.10,,,Tour Of Hainan (2.HC),,,
,46,,General classification,,,
19.10,37,,Stage 9 - Dongfang › Sanya,226.1,,
18.10,41,,Stage 8 - Danzhou › Dongfang,194.6,,
17.10,45,,Stage 7 - Chengmai › Danzhou,64,,
15.10,62,,Stage 5 - Wenchang › Haikou,156.8,,
14.10,48,,Stage 4 - Xinglong › Wenchang,106,,
13.10,58,,Stage 3 - Wuzhishan › Xinglong,146.4,,
12.10,64,,Stage 2 - Sanya › Wuzhishan,167.5,,
11.10,97,,Stage 1 - Sanya › Sanya,69,,
08.05,34,,Challenge du Prince - Trophée de l'Anniversaire (1.2),145,,
07.05,29,,Challenge Du Prince - Trophée Princier (1.2),165,,
26.03 » 04.04,,,Tour du Maroc (2.2),,,
,56,,General classification,,,
04.04,54,,Stage 11 - Rabat › Casablanca,120,,
03.04,56,,Stage 10 - Al Khmissat › Rabat,,,
03.04,11,,Stage 9 - Kenitra › Al Khmissat,80,,
02.04,47,,Stage 8 - Tanger › Souk el Arba,153,,
01.04,26,,Stage 7 - Tetouan › Tanger,135,,
31.03,71,,Stage 6 - Ouazzane › Tetouan,135,,
30.03,65,,Stage 5 - Fes › Meknes,120,,
29.03,69,,Stage 4 - Khenifra › Fes,165,,
28.03,76,,Stage 3 - Beni Mellal › Khenifra,122,,
27.03,41,,Stage 2 - Marrakech › Beni Mellal,195,,
26.03,29,,Stage 1 - Settat › Marrakech,170,,
19.02,8,,National Championships South Africa U23 - Road Race (NC),,,
16.12 » 20.12,,,Tour Eritrea (2.2),,,
,21,,General classification,,,
20.12,28,,Stage 5 - Asmara › Asmara,140,,
19.12,23,,Stage 4 - Massawa › Asmara,112,,
18.12,15,,Stage 3 - Dekmhare › Massawa,151,,
17.12,33,,Stage 2 - Mendefera › Dek'emhare,161,,
16.12,29,,Stage 1 - Keren › Mendefera,148,,
