date,result ranking,general classification,race name,distance,PCS point,UCI point
21.08,DNF,,Grand Prix des Marbriers (1.2),160,,
13.05,78,,Grand Prix Criquielion (1.2),194.8,,
24.09,134,,Gooikse Pijl (1.2),198,,
03.10,DNF,,Sparkassen Münsterland Giro (1.1),193,,
27.09 » 30.09,,,Eurométropole Tour (2.1),,,
,158,,General classification,,,
30.09,138,158,Stage 4 - Mons › Tournai,158,,
29.09,140,165,Stage 3 - Péruwelz › Ichtegem,176,,
28.09,145,167,Stage 2 - Antoing › Poperinge,181,,
27.09,153,153,Stage 1 - La Louvière › Menen,167,,
22.09,89,,De Kustpijl (1.2),170.8,,
16.09,DNF,,Grand Prix d'Isbergues - Pas de Calais (1.1),203.9,,
14.08 » 17.08,,,Tour du Limousin (2.HC),,,
15.08,DNF,,Stage 2 - Oradour-sur-Glane  › Saint-Junie,186,,
14.08,91,91,Stage 1 - Limoges › La Souterraine,162.1,,
28.07 » 30.07,,,Kreiz Breizh Elites (2.2),,,
,89,,General classification,,,
30.07,107,89,Stage 4 - Carhaix › Rostrenen,169.1,,
29.07,42,24,Stage 3 - Plouguernevel › Ploerdut,102.4,,
29.07,22,24,Stage 2 (ITT) - Carhaix › Cléden Poher,12.5,,
28.07,76,76,Stage 1 - Calanhel › Plouray,198.8,,
30.06,9,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),179,,
27.06,2,,Internationale Wielertrofee Jong Maar Moedig I.W.T (1.2),168,10,30
17.06,13,,Flèche Ardennaise (1.2),180.4,,
03.06,60,,Memorial Philippe Van Coningsloo (1.2),182.9,,
20.05,107,,Grand Prix Criquielion (1.2),179.6,,
06.05,61,,Circuit de Wallonie (1.2),176.4,,
25.04 » 01.05,,,Le Tour de Bretagne Cycliste - Trophée des Granitiers (2.2),,,
,76,,General classification,,,
01.05,57,,Stage 7 - Langonnet › Dinan,165.8,,
30.04,42,92,Stage 6 - Douarnenez › Lannion,144.9,,
29.04,103,99,Stage 5 - Mûr-de-Bretagne › Douarnenez,164.2,,
28.04,79,81,Stage 4 - Missillac › Côte de Mur-de-Bretagne,154.8,,
27.04,63,78,Stage 3 - Saint-Méen-le-Grand › Missillac,150.2,,
26.04,30,80,Stage 2 - Vannes › Saint-Méen-le-Grand,157,,
25.04,91,92,Stage 1 - Vannes › Vannes,167,,
15.04,115,,Zellik - Galmaarden (1.2),173.9,,
19.03 » 25.03,,,Tour de Normandie (2.2),,,
24.03,DNF,,Stage 7 - Brecey › Bagnoles-de-l'Orne,153,,
23.03,121,122,Stage 6 - Domfront › Villers-Bocage,156,,
22.03,114,125,Stage 5 - Elbeuf › Flers,190,,
21.03,131,130,Stage 4 - Aubevoye › Elbeuf,100,,
21.03,121,61,Stage 3 - Forges-les-Eaux › Gaillon,61,,
20.03,85,62,Stage 2 - Colombelles › Forges-les-Eaux,202.4,,
19.03,71,71,Prologue - Saint-Lô  › Saint-Lô ,3.4,,
03.03,40,,De Vlaamse Pijl - Stannah (1.2),157,,
09.10,21,,Paris-tours Espoirs (1.2U23),178.5,,
23.08 » 28.08,,,Giro Ciclistico della Valle d'Aosta Mont Blanc (2.2),,,
,77,,General classification,,,
28.08,65,,Stage 6 (ITT) - Champdepraz › Champdepraz,9.2,,
27.08,87,,Stage 5 - Chatillon › Gorgnon,162.4,,
26.08,102,,Stage 4 - Rivara › Rivara,167.1,,
25.08,53,,Stage 3 - La Salle › Vangrisenche,155.6,,
24.08,100,,Stage 2 - Megeve › La Salle,142.6,,
23.08,73,,Stage 1 - Ville-La-Grand › Ville-La-Grand,150,,
21.08,35,,National Championships Belgium U23 - Road Race (NC),175.5,,
17.04,64,,Zellik - Galmaarden (1.2),173.9,,
09.04,43,,Ronde van Vlaanderen Espoirs (1.Ncup),172.1,,
01.04 » 03.04,,,Le Triptyque des Monts et Châteaux (2.2),,,
03.04,DNF,,Stage 4 - Château de Beloeil › Tournai,162.8,,
02.04,85,,Stage 3 - Estaimpuis › Mont de l'Enclus,120.7,,
02.04,46,,Stage 2 (ITT) - Chièvres › Chièvres,8,,
01.04,111,,Stage 1 - Vieux-Condé(France) › Quevaucamps,124.8,,
13.03,18,,Omloop van het Waasland (1.2),193.8,,
22.08,124,,National Championships Belgium U23 - Road Race (NC),179.1,,
11.07,101,,GP van de Stad Geel (1.2),167.1,,
03.07,66,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2U23),169,,
30.05,29,,Paris-Roubaix Espoirs (1.2U),178.9,,
09.05,71,,Circuit De Wallonie (1.2),176.4,,
18.04,98,,Zellik - Galmaarden (1.2),173.9,,
14.03,18,,Kattekoers (),178,,
06.03,65,,De Vlaamse Pijl (1.2),151.7,,
23.08,33,,National Championships Belgium U23 - Road Race (NC),172,,
31.05,34,,Paris-Roubaix Espoirs (1.2U),170,,
10.05,97,,Circuit De Wallonie (1.2),133.5,,
09.05 » 11.05,,,Tour du Haut Anjou (2.2),,,
,52,,General classification,,,
11.05,47,,Stage 4 - Segré › Château-Gontier,145.8,,
10.05,77,,Stage 3 - Saint-Fort › Segré,99.9,,
10.05,66,,Stage 2 (ITT) - Chemazé › Chemazé,14.6,,
09.05,79,,Stage 1 - Château-Gontier › Le Lion d'Angers,180.8,,
19.04,DNF,,Liège-Bastogne-Liège U23 (1.2U23),183,,
