date,result ranking,general classification,race name,distance,PCS point,UCI point
12.02 » 17.02,,,Colombia 2.1 (2.1),,,
,21,,Mountains classification,,,
,42,,Points classification,,,
,73,,General classification,,,
17.02,112,,Stage 6 - El Retiro › Alto de Palmas,173.8,,
16.02,65,40,Stage 5 - La Union › La Union,176.8,,
15.02,39,40,Stage 4 - Medellín › Medellín,144,,
14.02,33,43,Stage 3 - Llanogrande › Llanogrande,167.6,,
13.02,120,58,Stage 2 - La Ceja › La Ceja,157,,
12.02,12,59,Stage 1 (TTT) - Medellín › Medellín,14,,
11.05 » 13.05,,,Vuelta Aragon (2.1),,,
,45,,General classification,,,
13.05,31,,Stage 3 - Sabiñánigo › Cerler,126,,
12.05,106,98,Stage 2 - Huesca/Uesca › Zaragoza,194,,
11.05,70,66,Stage 1 - Teruel › Caspe,180,,
04.05 » 06.05,,,Vuelta Ciclista Comunidad de Madrid (2.1),,,
,17,,General classification,,4,3
06.05,42,,Stage 3 - Madrid › Madrid,99.94,,
05.05,40,18,Stage 2 - Alcobendas › San Sebastián de los Reyes,134.5,,
04.05,42,16,Stage 1 - Manzanares El Real › Manzanares El Real,175.4,,
27.04 » 29.04,,,Vuelta Asturias Julio Alvarez Mendo (2.1),,,
,70,,General classification,,,
29.04,75,,Stage 3 - Cangas del Narcea › Oviedo,119,,
28.04,76,62,Stage 2 - Soto de Ribera › Alto del Acebo,166,,
27.04,32,42,Stage 1 - Oviedo › Pola de Lena,177,,
06.02 » 11.02,,,Colombia Oro y Paz (2.1),,,
,38,,General classification,,,
11.02,52,,Stage 6 - Armenia › Manizales (Torre de Chipre),184.3,,
10.02,35,26,Stage 5 - Pereira  › Salento,163.7,,
09.02,12,12,Stage 4 - Buga › Alto Boquerón (El Tambo),149.5,,
08.02,41,44,Stage 3 - Palmira › Buga,163.2,,
07.02,63,54,Stage 2 - Palmira › Palmira,183.4,,
06.02,46,50,Stage 1 - Palmira › Palmira,99.9,,
04.02,12,,National Championships Colombia - Road Race (NC),228,,1
02.02,15,,National Championships Colombia - ITT (NC),25,,
21.01 » 28.01,,,Vuelta a San Juan Internacional (2.1),,,
,2,,Mountains classification,,,
,78,,General classification,,,
28.01,126,,Stage 7 - San Juan › San Juan,141.3,,
27.01,147,81,Stage 6 - San Juan › San Juan,152.6,,
26.01,61,57,Stage 5 - San Martín › Alto de Colorado,169.5,,
24.01,135,61,Stage 4 - San José Jachal › Villa San Agustín,182.8,,
23.01,34,37,Stage 3 (ITT) - San Juan › San Juan,14.4,,
22.01,38,39,Stage 2 - Peri Lago Punta Negra › Peri Lago Punta Negra,149.9,,
21.01,100,101,Stage 1 - San Juan › Pocito,148.9,,
01.08 » 13.08,,,Vuelta a Colombia (2.2),,,
,4,,Mountains classification,,,
,4,,Points classification,,,
,2,,General classification,,18,30
13.08,28,,Stage 12 - Pereira › Pereira,107,,
12.08,13,2,Stage 11 - Palmira › Dosquebradas,190.8,,
11.08,10,2,Stage 10 - Cartago › Yumbo,176.1,,
10.08,7,2,Stage 9 - La Dorada › Alto de Letras,131.6,,
09.08,1,2,Stage 8 (ITT) - Guarinocito › Mariquita,36.3,5,7
07.08,8,7,Stage 7 - Tunja › Sopó,112.6,,
06.08,45,7,Stage 6 - Socorro › Sogamoso,237.7,,
05.08,1,6,Stage 5 - Bucaramanga › Barichara,118.3,5,7
04.08,16,17,Stage 4 - Barrancabermeja › Peaje El Picacho,165.3,,
03.08,34,16,Stage 3 - Puerto Boyacá › Barrancabermeja,222.6,,
02.08,22,16,Stage 2 - Rionegro › Puerto Boyacá,173.2,,
01.08,3,13,Stage 1 (TTT) - Rionegro › La Ceja,18.4,3,
07.05,58,,Campeonato Panamericano de Ruta - Road Race (CC),170,,
24.02,16,,National Championships Colombia - ITT (NC),34.5,,
13.06 » 26.06,,,Vuelta a Colombia (2.2),,,
, 4 ,,Mountains classification,,,
, 2 ,,Points classification,,,
, 3 ,,General classification,,14,25
26.06, 7 ,,Stage 13 - Sopó › Tunja,170,,
25.06, 5 ,3,Stage 12 - Ibagué › Bogotá,211,,
24.06, 6 ,3,Stage 11 - Salento › Ibagué,138.9,,
23.06, 21 ,3,Stage 10 - Buga › Salento,136.5,,
22.06, 14 ,3,Stage 9 - Pereira › Cali,214.8,,
21.06, 4 ,3,Stage 8 - Manizales › El Tambo,124.9,,
19.06, 2 ,3,Stage 7 - Caldas › Manizales,177.9,2,3
18.06, 4 ,3,Stage 6 (ITT) - Medellin › Alto Palmas,17.5,,
17.06, 6 ,4,Stage 5 - Yarumal › Bello,113.5,,
