date,result ranking,general classification,race name,distance,PCS point,UCI point
24.04 » 29.04,,,La Tropicale Amissa Bongo (2.1),,,
,44,,General classification,,,
29.04,40,44,Stage 6 - Owendo  › Libreville,50,,
28.04,35,44,Stage 5 -  Léconi  › Franceville,100,,
27.04,43,48,Stage 4 - Mounana  › Bongoville,120,,
26.04,65,56,Stage 3 - Franceville  ›  Akieni,88,,
25.04,60,57,Stage 2 - Lambarene  › Ndjole,130,,
24.04,42,46,Stage 1 - Fougamou › Lambarene,92,,
23.03 » 01.04,,,Tour du Maroc (2.2),,,
,88,,General classification,,,
01.04,64,,Stage 10 -  El Jadida  › Casablanca,120,,
31.03,74,88,Stage 9 - Marrakech  › El Jadida,179,,
30.03,69,95,Stage 8 - Ouarzazate  › Marrakech,190,,
29.03,59,103,Stage 7 - Tinghir  › Ouarzazate,170,,
28.03,111,105,Stage 6 - Er Rachidia  › Tinghir,137,,
27.03,70,92,Stage 5 - Midelt  › Er Rachidia,126,,
26.03,91,93,Stage 4 - Khenifra  › Midelt,144,,
25.03,86,89,Stage 3 - Fes  › Khenifra,152,,
23.03,93,93,Stage 1 - Tanger  › Tetouan,130,,
16.03,34,,Circuit d\'Alger (1.2),105,,
10.03 » 13.03,,,Tour d'Algérie (2.2),,,
,62,,General classification,,,
13.03,48,,Stage 5 - Oran › Oran,127,,
13.03,48,,Stage 4 - Oran › Oran,138,,
12.03,73,75,Stage 3 - Oran  › Sidi Bel Abbes,170,,
11.03,70,75,Stage 2 - Chlef  › Mostaganem,137,,
10.03,75,75,Stage 1 - Algiers › Ain Defla,140,,
10.07,1,,National Championships Tunisia - ITT (NC),28,15,
27.06 » 01.07,,,Tour d'Algérie (2.2),,,
,31,,General classification,,,
01.07,33,,Stage 5 - Ain Defla  › Chrea,111,,
30.06,32,,Stage 4 - Tiaret › Khemis Miliana,162,,
29.06,27,,Stage 3 - Chlef › Tiaret,167,,
28.06,36,,Stage 2 - Ain Defla › Chlef,105,,
27.06,36,,Stage 1 - Alger › Ain-Defla,149,,
24.06,4,,National Championships Tunisia - Road Race (NC),110,4,
25.03 » 03.04,,,Tour du Maroc (2.2),,,
,66,,General classification,,,
03.04,46,,Stage 11 - Khouribga › Casablanca,120,,
02.04,40,,Stage 10 - Meknes › Rabat,140,,
01.04,54,,Stage 9 - Fes › Mesknes,120,,
31.03,78,,Stage 8 - Khenifra › Fes,120,,
30.03,42,,Stage 7 - El Kelaa des Sraghna › Beni Mellal,116,,
30.03,47,,Stage 6 - Azilal › El Kelaa des Sraghna,110,,
29.03,59,,Stage 5 - Marrakech › Azilal,174,,
28.03,70,,Stage 4 - Ouled Berrehil › Marrakech,170,,
27.03,53,,Stage 3 - Essaouira › Agadir,170,,
26.03,69,,Stage 2 - Safi › Essaouira,130,,
25.03,79,,Stage 1 - El Jadida › Safi,156,,
27.06,2,,National Championships Tunisia - Road Race (NC),,10,
26.03 » 04.04,,,Tour du Maroc (2.2),,,
,73,,General classification,,,
04.04,44,,Stage 11 - Rabat › Casablanca,120,,
03.04,70,,Stage 10 - Al Khmissat › Rabat,,,
03.04,9,,Stage 9 - Kenitra › Al Khmissat,80,,
02.04,70,,Stage 8 - Tanger › Souk el Arba,153,,
01.04,83,,Stage 7 - Tetouan › Tanger,135,,
31.03,88,,Stage 6 - Ouazzane › Tetouan,135,,
30.03,81,,Stage 5 - Fes › Meknes,120,,
29.03,66,,Stage 4 - Khenifra › Fes,165,,
28.03,88,,Stage 3 - Beni Mellal › Khenifra,122,,
27.03,90,,Stage 2 - Marrakech › Beni Mellal,195,,
26.03,61,,Stage 1 - Settat › Marrakech,170,,
19.03,17,,Grand Prix Of Al Fatah (1.2),120,,
13.03 » 17.03,,,Tour of Libya (2.2),,,
,37,,General classification,,,
17.03,39,,Stage 5 - Gharian › Tripoli,145,,
16.03,24,,Stage 4 - Jadu › Gharian,124,,
15.03,26,,Stage 3 - Sorman › Jadu,120,,
14.03,38,,Stage 2 - Al Ajaylat › Sbrata,158,,
13.03,49,,Stage 1 - Tripoli › Zouara,110,,
19.01 » 24.01,,,La Tropicale Amissa Bongo (2.1),,,
,40,,General classification,,,
24.01,40,,Stage 6 - Libreville › Libreville,130,,
23.01,49,,Stage 5 - Lambaréné › Kango,149,,
22.01,27,,Stage 4 - Ndjolé › Lambaréné,133,,
21.01,50,,Stage 3 - Ngouoni › Moanda,101,,
20.01,46,,Stage 2 - Kabala › Franceville,125,,
19.01,55,,Stage 1 - Bongoville › Akieni,81,,
17.02,37,,Grand Prix of Sharm el-Sheikh (1.2),160,,
10.02 » 15.02,,,Tour of Egypt (2.2),,,
,27,,General classification,,,
15.02,29,,Stage 6 - Sharm el-Sheikh › Sharm el-Sheikh,100,,
14.02,56,,Stage 5 - Sharm el-Sheikh › Sharm el-Sheikh,146,,
13.02,24,,Stage 4 - Nowaiba'a › Sharm el-Sheikh,170,,
12.02,45,,Stage 3 - Nowaiba'a › Nowaiba'a,147,,
13.01 » 18.01,,,La Tropicale Amissa Bongo (2.1),,,
17.01,36,,Stage 4 - Bibasse › Oyem,109.9,,
16.01,34,,Stage 3 - Oyem › Bitam,96,,
14.01,44,,Stage 1 - Mounana › Bongoville,120,,
13.01,61,,Stage 1 - Franceville › Akieni,88.4,,
29.06,4,,National Championships Tunisia - Road Race (NC),,4,
07.04,9,,GP de la ville de Tunis (1.2),90,,
15.03 » 21.03,,,Tour of Libya (2.2),,,
16.03,55,,Stage 2 - Tripoli › Misurata,192,,
15.03,48,48,Stage 1 - Tripoli › Tripoli,36,,
30.10 » 06.11,,,Tour des Aéroports (2.2),,,
30.10,53,53,Stage 1a - Tunis › Bizerte,60,,
