date,result ranking,general classification,race name,distance,PCS point,UCI point,year
18.08,49,,GP Stad Zottegem () ,164,,,1992
30.06,3,,Circuit des Frontières () ,173,40,,1992
28.06,9,,National Championships Belgium - Road Race (NC) ,252.7,,,1992
17.06,2,,Brussel-Ingooigem () ,169,10,,1992
26.09,1,,Omloop van het Houtland Lichtervelde () ,165,75,,1991
22.09,10,,Grote Prijs Jef Scherens - Leuven () ,181,14,,1991
17.08 » 22.08,,,Ronde van Nederland () ,,,,1991
,55,,General classification ,,,,1991
18.08,9,,Stage 2a - Haaksbergen › Raalte  ,100,,,1991
18.08,9,,Stage 1 - Nieuwegein › Haaksbergen ,193,,,1991
31.07,9,,Omloop van de Vlaamse Scheldeboorden - Bazel - Kruibeke () ,175,,,1991
31.05,9,,De Kustpijl (1.2) ,200,,,1991
24.04,24,,Scheldeprijs () ,205,2,,1991
10.04,9,,Gent - Wevelgem () ,210,46,,1991
06.03,9,,Memorial Samyn () ,190,16,,1991
03.03,9,,Kuurne-Bruxelles-Kuurne () ,205,16,,1991
23.09,5,,Grote Prijs Jef Scherens - Leuven () ,170,28,,1990
28.08,4,,Schaal Sels (1.1) ,199,32,,1990
18.03,2,,Kattekoers () ,,10,,1990
19.07,6,,World Championships MJ - Road Race (WC) ,111.9,60,,1987
29.05,3,,National Championships Belgium MJ - Road Race (NC) ,130,18,,1987
05.05 » 10.05,,,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais (SPP) ,,,,1986
,53,,General classification ,,,,1986
