date,result ranking,general classification,race name,distance,PCS point,UCI point,year
10.05,35,,Circuit De Wallonie (1.2) ,133.5,,,2009
30.09,DNF,,Omloop Van De Vlaamse Scheldeboorden (1.1) ,196.4,,,2008
16.09,40,,GP Briek Schotte (NAT) ,155,,,2008
07.09,DNF,,Grote Prijs Jef Scherens - Rondom Leuven (1.1) ,183.3,,,2008
03.09,DNF,,Memorial Rik Van Steenbergen (1.1) ,200.4,,,2008
27.08,DNF,,Druivenkoers Overijse (1.1) ,197.3,,,2008
05.09,DNF,,Memorial Rik Van Steenbergen (1.1) ,200,,,2007
27.06,18,,Internationale Wielertrofee Jong Maar Moedig I.W.T (1.2) ,171,,,2007
10.06,59,,Memorial Philippe Van Coningsloo (1.2) ,177.4,,,2007
01.05,67,,Grote Prijs 1 Mei - Ereprijs Victor de Bruyne (1.2) ,183.7,,,2007
18.04,147,,Scheldeprijs (1.HC) ,200,,,2007
13.04 » 15.04,,,Circuit des Ardennes (2.2) ,,,,2007
,100,,General classification ,,,,2007
15.04,79,,Stage 4 - Charleville-Mézières › Charleville-Mézières ,94,,,2007
15.04,22,,Stage 3 (ITT) - Neufmanil › Gespunsart ,14,,,2007
14.04,112,,Stage 2 - Renwez › Renwez ,153,,,2007
13.04,103,,Stage 1 - Raucourt › Carignan ,167,,,2007
21.03,DNF,,Nokere-Koerse (1.1) ,197,,,2007
26.09,DNF,,Omloop van de Vlaamse Scheldeboorden - Bazel - Kruibeke (1.1) ,203,,,2006
06.09,DNF,,Memorial Rik Van Steenbergen (1.1) ,200,,,2006
27.08,8,,National Championships Belgium U23 - ITT (NC) ,27.7,,,2006
28.06,12,,Internationale Wielertrofee Jong Maar Moedig I.W.T (1.2) ,174,,,2006
14.05,41,,Circuit De Wallonie (1.2) ,170,,,2006
01.03,DNF,,Memorial Samyn (1.1) ,191.9,,,2006
28.08,11,,National Championships Belgium U23 - ITT (NC) ,30.4,,,2005
21.08,106,,National Championships Belgium U23 - Road Race (NC) ,174,,,2005
19.06,66,,Flèche Ardennaise (1.2) ,169.8,,,2005
20.05 » 22.05,,,Triptyque Ardennais (NE) ,,,,2005
21.05,103,,Stage 3 - Soumagne › Soumagne ,85,,,2005
21.05,93,,Stage 2 - Sprimont › Sprimont ,71,,,2005
20.05,108,,Stage 1 - Libramont › Libramont ,155,,,2005
24.04,53,,Ronde van Vlaanderen U23 (1.2) ,123,,,2005
22.08,18,,National Championships Belgium U23 - ITT (NC) ,27.7,,,2004
30.06,5,,Internationale Wielertrofee Jong Maar Moedig I.W.T (1.6) ,166,2,,2004
21.05 » 23.05,,,Triptyque Ardennais (2.6) ,,,,2004
,19,,Youth classification ,,,,2004
,45,,General classification ,,,,2004
23.05,31,,Stage 4 - Libramont › Libramont ,185,,,2004
22.05,78,56,Stage 3 - Aywaille › Aywaille ,82,,,2004
22.05,68,49,Stage 2 - Soumagne › Soumagne ,92,,,2004
21.05,55,55,Stage 1 - Sprimont › Sprimont ,142,,,2004
04.05,13,,GP Stad Vilvoorde () ,123.3,,,2004
09.05,52,,Flanders-Europe Classic (1.8) ,,,,2002
