date,result ranking,general classification,race name,distance,PCS point,UCI point
02.08 » 05.08,,,Kreiz Breizh Elites (2.2),,,
,41,,General classification,,,
05.08,57,,Stage 4 - Guingamp › Rostrenen,171.8,,
04.08,34,24,Stage 3 - Ploerdut › Carhaix,181.8,,
03.08,76,36,Stage 2 - Calanhel › Plouray,181.1,,
02.08,9,37,Stage 1 (TTT) - Ploumagoar › Ploumagoar,12.4,,
09.05 » 12.05,,,Rhône-Alpes Isère Tour (2.2),,,
,23,,General classification,,,
12.05,23,,Stage 4 - Saint-Maurice-l'Exil › Charvieu-Chavagneux,172,,
11.05,16,33,Stage 3 - Montanay › Saint-Maurice-l'Exil,172.4,,
10.05,40,44,Stage 2 - Saint Exupéry Airport › Saint-Pierre-de-Chandieu,150.2,,
09.05,50,58,Stage 1 - Charvieu-Chavagneux › Villefontaine ,146.6,,
12.04 » 14.04,,,Circuit des Ardennes International (2.2),,,
,52,,General classification,,,
14.04,53,,Stage 4 - Villers-Semeuse › Charleville-Mézières,106,,
14.04,100,59,Stage 3 - Nouvion-sur-Meuse › Aiglemont,59.5,,
13.04,54,51,Stage 2 - Rocroi › Monthermé,157.7,,
12.04,82,82,Stage 1 - Neuvizy › Launois-sur-Vence,188.7,,
06.10,DNF,,Tour de Vendée (1.1),206.4,,
02.10,DNF,,Binche - Chimay - Binche / Memorial Frank Vandenbroucke (1.1),197,,
27.09,83,,Famenne Ardenne Classic (1.1),194.5,,
22.09,65,,Tour de l'Eurométropole (1.HC),206,,
19.09,DNF,,Omloop van het Houtland Lichtervelde (1.1),195.3,,
12.09,72,,Grand Prix de Wallonie (1.1),205.9,,
09.09,DNF,,Tour du Doubs (1.1),188.7,,
21.08,15,,Grand Prix des Marbriers (1.2),160,,
15.08 » 18.08,,,Tour du Limousin (2.1),,,
,61,,General classification,,,
18.08,47,,Stage 4 - Bellac › Limoges,162.6,,
17.08,51,65,Stage 3 - Egletons › Uzerche,190.1,,
16.08,78,74,Stage 2 - Base Départementale de Rouffiac  › Coteau de Grèzes,176.7,,
15.08,60,61,Stage 1 - Saint-Just le Martel › Bonnat,172.7,,
05.08,57,,La Poly Normande (1.1),168.9,,
08.07,5,,Grand Prix de la Ville de Nogent-sur-Oise (1.2),168,2,15
24.06,56,,Paris-Chauny (1.1),198.65,,
14.06 » 17.06,,,La Route d'Occitanie - La Dépêche du Midi (2.1),,,
,27,,Mountains classification,,,
,63,,General classification,,,
17.06,66,,Stage 4 - Mirepoix › Cazouls-lès-Béziers,192.7,,
16.06,52,56,Stage 3 - Prat-Bonrepaux › Les Monts d'Olmes,198.4,,
15.06,89,89,Stage 2 - St Gaudens › Masseube Val-de-Gers,173,,
14.06,91,92,Stage 1 - Cap-Découverte › Ségala Carmaux,168,,
31.05 » 03.06,,,Boucles de la Mayenne (2.1),,,
,33,,General classification,,,
03.06,55,,Stage 3 - Congrier › Laval ,182,,
