date,result ranking,general classification,race name,distance,PCS point,UCI point
13.02,DNF,,National Championships New Zealand  - Road Race (NC),90,,
05.01 » 09.01,,,New Zealand Cycle Classic (2.2),,,
,28,,Youth classification,,,
,58,,General classification,,,
09.01,61,,Stage 5 - Wellington › Wellington,,,
08.01,60,63,Stage 4 - Masterton › Te Wharau Hill,137.2,,
07.01,40,68,Stage 3 - Masterton › Martinborough,127.3,,
06.01,66,73,Stage 2 - Masterton › Masterton,158.1,,
05.01,4,72,Stage 1 (TTT) - Masterton › Masterton,10,2,
13.01 » 17.01,,,New Zealand Cycle Classic (2.2),,,
17.01,DNS,,Stage 5 - Wellington › Wellington,42,,
16.01,69,67,Stage 4 - Masterton  › Admiral Hill,125.6,,
15.01,47,62,Stage 3 - Masterton › Martinborough,127,,
14.01,60,63,Stage 2 - Masterton › Masterton,158.1,,
13.01,5,23,Stage 1 (TTT) - Masterton › Masterton,10,1,
19.07,20,,National Championships New Zealand MJ - Road Race (NC),114.5,,
17.07,9,,National Championships New Zealand MJ - ITT (NC),25.6,,
