date,result ranking,general classification,race name,distance,PCS point,UCI point,year
06.10 » 10.10,,,Grand Prix Chantal Biya (2.2),,,,2021
,6,,Youth classification,,,,2021
,7,,Mountains classification,,,,2021
,18,,Points classification,,,,2021
,8,,General classification,,3,3,2021
10.10,23,,Stage 5 - Sangmelima › Yaoundé,166.2,,,2021
09.10,10,8,Stage 4 - Zoétélé › Meyomessal,116.7,,,2021
08.10,40,22,Stage 3 - Yaoundé › Ebolowa,167,,,2021
07.10,19,18,Stage 2 - Bafia › Ntui ,129.1,,,2021
06.10,13,13,Stage 1 - Bangangté › Bangangté,116.1,,,2021
29.05 » 06.06,,,Tour du Cameroun (2.2),,,,2021
,7,,Youth classification,,,,2021
,20,,Points classification,,,,2021
,18,,General classification,,,,2021
06.06,44,,Stage 8 - Ebolowa › Yaoundé,149,,,2021
05.06,40,18,Stage 7 - Boumnyebel › Mbalmayo,112.2,,,2021
03.06,30,18,Stage 6 - Douala › Kribi,156.6,,,2021
02.06,7,11,Stage 5 - Douala › Douala,95.9,,,2021
01.06,35,12,Stage 4 - Loum › Limbé,129.9,,,2021
31.05,37,11,Stage 3 - Bangangté › Nkongsamba,98.5,,,2021
30.05,30,12,Stage 2 - Ntui › Ombessa,111.4,,,2021
29.05,12,12,Stage 1 - Yaoundé › Ayos,118.8,,,2021
18.11 » 22.11,,,Grand Prix Chantal Biya (2.2),,,,2020
,12,,Youth classification,,,,2020
,9,,Mountains classification,,,,2020
,8,,Points classification,,,,2020
,23,,General classification,,,,2020
22.11,26,,Stage 5 - Sangmelima › Yaoundé,166.4,,,2020
21.11,25,21,Stage 4 - Zoétélé › Meyomessala,116.4,,,2020
20.11,23,13,Stage 3 - Yaoundé › Ebolowa,167,,,2020
19.11,16,15,Stage 2 - Akonolinga › Abong-Mbang,139.5,,,2020
18.11,3,3,Stage 1 - Douala › Douala,95.9,1,1,2020
20.01 » 26.01,,,La Tropicale Amissa Bongo (2.1),,,,2020
,22,,Youth classification,,,,2020
,47,,General classification,,,,2020
26.01,55,,Stage 7 - Nkok › Libreville,128,,,2020
25.01,59,45,Stage 6 - Port Gentil › Port Gentil,127.2,,,2020
24.01,49,51,Stage 5 - Lambaréné › Bifoun,82,,,2020
23.01,54,52,Stage 4 - Lambaréné › Mouila,190,,,2020
22.01,41,53,Stage 3 - Mitzic › Ndjolé,186,,,2020
