date,result ranking,general classification,race name,distance,PCS point,UCI point
28.06,DNF,,National Championships Ecuador - Road Race (NC),138,,
11.05,16,,Champ. Panaméricain-en ligne / Panamerican Champ. ind. RR (CC),171.2,10,
16.12 » 28.12,,,Vuelta Internacional a Costa Rica (2.2),,,
,22,,General classification,,,
28.12,12,,Stage 12 - Pérez Zeledón  › San José,134.8,,
27.12,8,29,Stage 11 - Palmar Norte › Buenos Aires,160.5,,
26.12,10,34,Stage 10 - San José  › Pérez Zeledón,126.4,,
25.12,27,42,Stage 9 - Sábana › Sábana,94,,
23.12,23,43,Stage 8 (ITT) - Pacayas › San Juan de Chicuá,24.5,,
22.12,53,44,Stage 7 - Limón  › Paraíso,148.2,,
21.12,32,45,Stage 6 - Guápiles  › Limón,154.9,,
20.12,42,46,Stage 5 (ITT) - Ticaban › Guápiles,28.8,,
19.12,47,48,Stage 4 - Quesada › Guápiles,116.3,,
18.12,56,48,Stage 3 - Liberia › Quesada,216.9,,
17.12,55,35,Stage 2 - Esparza › Liberia,127.1,,
16.12,19,19,Stage 1 - Circuitos Esparza › Circuitos Esparza,98.7,,
16.10 » 23.10,,,Tour do Brasil Volta Ciclística de São Paulo-Internacional (2.2),,,
,42,,General classification,,,
23.10,50,,Stage 8 (ITT) - Sao Paolo › Sao Paolo,48,,
22.10,15,46,Stage 7 - Pindamohangaba › Campos do Jordao,53.2,,
21.10,57,70,Stage 6 - Atibaia › Pindamonhangaba,183.7,,
20.10,62,70,Stage 5 - Sorocaba › Atibaia,150.2,,
19.10,99,70,Stage 4 - Rio Claro › Sorocaba,179,,
18.10,92,70,Stage 3 (ITT) - Sao Carlos › Contra Rel?gio,23.4,,
17.10,70,68,Stage 2 - Bauru › Sao Carlos,178,,
16.10,38,38,Stage 1 - Marília › Bauru,114,,
13.07 » 24.07,,,Vuelta Ciclista A Venezuela (2.2),,,
,106,,General classification,,,
24.07,45,,Stage 12 - Caracas › Caracas,76.5,,
23.07,50,,Stage 11 - Valencia › Valencia,90,,
22.07,67,,Stage 10 - Nirgua › Guacara,115.8,,
21.07,74,,Stage 9 - Barquisimeto › Nirgua,119.4,,
20.07,130,,Stage 8 (ITT) - Pirutu › Turen,10,,
19.07,74,,Stage 7 - Tinaquilo › El Playon,209.5,,
18.07,127,,Stage 6 - Ortiz › Maracay,147.2,,
17.07,130,,Stage 5 - Chaguaramas › San Juan de los Morros,178.1,,
16.07,151,,Stage 4 - Zazara › Valle de la Pascua,97.9,,
15.07,130,,Stage 3 - Jusepín › Aragua de Barcelona,188.7,,
14.07,102,,Stage 2 - Temblador › Maturín,126.4,,
13.07,151,,Stage 1 - Temblador › Temblador,87,,
19.11 » 22.11,,,Vuelta Al Ecuador (2.2),,,
,30,,General classification,,,
22.11,31,,Stage 4 - Santo Domingo › Quito,140.5,,
21.11,40,,Stage 3 - San Lorenzo › Esmeraldas,145.2,,
20.11,39,,Stage 2 - Ibarra › San Lorenzo,179.6,,
19.11,46,,Stage 1 - Tulcan › Ibarra,128.5,,
12.05 » 16.05,,,Doble Sucre Potosi G.P. Cemento Fancesa (2.2),,,
,29,,General classification,,,
16.05,36,,Stage 5 (ITT) - Sucre › Sucre,35,,
15.05,20,,Stage 4 - Sucre › Sucre,120,,
14.05,31,,Stage 3 - Potosí  › Sucre ,,,
13.05,30,,Stage 2 - Potosí › Potosí,145,,
12.05,33,,Stage 1 - Sucre › Potosí,163,,
21.11 » 29.11,,,Vuelta Al Ecuador (2.2),,,
,41,,General classification,,,
29.11,45,,Stage 9 - Quito Circuit › ,60,,
28.11,66,,Stage 8 (ITT) - Patricia Pilar › Santo Domingo,38.1,,
27.11,62,,Stage 7 - Milagro › Quevedo,145,,
26.11,33,,Stage 6 - Bucay › Milagro,82,,
25.11,52,,Stage 5 - Ambato › Riobamba,114,,
24.11,51,,Stage 4 - Quito › Ambato,131,,
23.11,35,,Stage 3 - Ibarra › Quito,136.2,,
22.11,39,,Stage 2 - Tulcan › Ibarra,128.5,,
21.11,45,,Stage 1 - Tulcan Circuit › ,60,,
22.11 » 30.11,,,Vuelta A Ecuador (2.2),,,
,23,,General classification,,,
30.11,12,,Stage 9 - Circuit race Quito › Circuit race Quito,60,,
29.11,19,,Stage 8 (ITT) - Pilar › Santo Domingo,38.1,,
29.11,17,,Stage 7 - Milagro › Quevedo,145,,
27.11,10,,Stage 6 - Bucay › Milagro,115,,
26.11,46,,Stage 5 - Ambato › Riobamba,115,,
25.11,35,,Stage 4 - Quito › Ambato,131,,
24.11,28,,Stage 3 - Ibarra › Quito,136.2,,
23.11,28,,Stage 2 - Tulcán › Ibarra,128.5,,
22.11,48,,Stage 1 - Circuit race Tulcán › Circuit race Tulcán,60,,
17.11 » 25.11,,,Vuelta Ciclista al Ecuador (2.2),,,
23.11,25,38,Stage 7 (ITT) - Patricia Pilar › Santo Domingo,39.5,,
22.11,40,38,Stage 6 - Guayaquil › Quevedo,177.5,,
21.11,37,39,Stage 5 - Bucay › Guayaquil,93,,
20.11,41,39,Stage 4 - Ambato › Riobamba,115,,
19.11,37,37,Stage 3 - Quito › Ambato,144,,
18.11,25,37,Stage 2 - Ibarra › Quito,136.2,,
17.11,52,52,Stage 1 - Tulcan › Ibarra,128.5,,
