date,result ranking,general classification,race name,distance,PCS point,UCI point,year
15.02 » 27.02,,,Tour du Cameroun (2.2) ,,,,2009
,22,,General classification ,,,,2009
27.02,22,,Stage 10 - Bafia › Yaoundé ,125,,,2009
27.02,43,,Stage 9 - Bagangté › Bafia ,121,,,2009
25.02,9,,Stage 8 - Bamenda › Bafoussam ,79,,,2009
24.02,23,,Stage 7 - Bafang › Bamenda ,138,,,2009
23.02,42,,Stage 6 - Mbanga › Bafang ,125,,,2009
22.02,13,,Stage 5 - Kribi › Douala ,176,,,2009
20.02,49,,Stage 4 - Pouma › Kribi ,159,,,2009
19.02,27,,Stage 3 - Ngaounyanga › Ngaoundéré ,78.5,,,2009
18.02,13,,Stage 2 - Garoua › Garoua ,109,,,2009
15.02,17,,Stage 1 - Moutourwa Kaele › Maroua ,148.7,,,2009
29.03 » 06.04,,,Tour du Cameroun (2.2) ,,,,2008
06.04,3,,Stage 8 - Sangmelima › Yaoundé ,164,1,,2008
06.10 » 07.10,,,Grand Prix Chantal Biya (2.2) ,,,,2007
,77,,General classification ,,,,2007
07.10,47,,Stage 2 - Sangmelima › Yaoundé ,164,,,2007
06.10,83,,Stage 1 - Ngolbang › Meyomessala ,131,,,2007
