date,result ranking,general classification,race name,distance,PCS point,UCI point
25.04 » 01.05,,,Le Tour de Bretagne Cycliste (2.2),,,
27.04,DNS,,Stage 3 - Lohéac › Le Hinglé,171.7,,
26.04,110,97,Stage 2 - Missillac › La Chapelle-Bouëxic,152,,
25.04,85,86,Stage 1 - Guenrouët › Sainte-Reine-de-Bretagne,162.3,,
17.04,80,,Paris-Roubaix (1.UWT),257.2,5,
13.04,DNF,,De Brabantse Pijl - La Flèche Brabançonne (1.Pro),205.1,,
06.04,DNF,,Scheldeprijs (1.Pro),198.7,,
23.03,96,,Minerva Classic Brugge-De Panne (1.UWT),207.9,5,
18.03,50,,Bredene Koksijde Classic (1.Pro),200.9,,
17.03,DNF,,Grand Prix de Denain - Porte du Hainaut (1.Pro),200.3,,
16.03,23,,Danilith Nokere Koerse (1.Pro),189.8,3,5
13.03,12,,Albert Achterhes Profronde van Drenthe (1.1),198.1,10,10
06.03,28,,Grote Prijs Jean-Pierre Monseré (1.1),203.2,,
01.03,48,,Le Samyn (1.1),209,,
27.02,78,,Kuurne - Bruxelles - Kuurne (1.Pro),195.1,,
14.02,43,,Clásica Jaén Paraiso Interior (1.1),187.8,,
13.02,75,,Clasica de Almeria (1.Pro),188.2,,
01.02 » 05.02,,,Saudi Tour (2.1),,,
,28,,Points classification,,,
,9,,General classification,,16,25
05.02,33,,Stage 5 - AlUla Old Town › AlUla Old Town,138.9,,
04.02,14,12,Stage 4 - Winter Park › Skyviews of Harrat Uwayrid,149.3,,
03.02,33,11,Stage 3 - Tayma Hadaj Well › AlUla Old Town,181.2,,
02.02,10,12,Stage 2 - Taibah University › Abu Rakah,163.9,,
01.02,38,40,Stage 1 - Winter Park › Winter Park,198,,
17.10,39,,Boucles de l'Aulne - Châteaulin (1.1),177.6,,
09.10,52,,Tour de Vendée (1.1),199.8,,
05.10,25,,Binche -  Chimay - Binche / Mémorial Frank Vandenbroucke (1.1),198.6,,3
03.10,DNF,,Paris-Roubaix (1.UWT),257.7,,
29.09,52,,Eurométropole Tour (1.Pro),177.6,,
26.09,93,,Classique Paris-Chauny (1.1),205.3,,
19.09,DNF,,Eschborn-Frankfurt (1.UWT),187.4,,
17.09,93,,Kampioenschap van Vlaanderen (1.1),195.3,,
12.09,95,,GP de Fourmies / La Voix du Nord (1.Pro),197.6,,
18.04,DNF,,Amstel Gold Race (1.UWT),218.6,,
04.04,DNF,,Ronde van Vlaanderen - Tour des Flandres ME (1.UWT),254.3,,
31.03,DNF,,Dwars door Vlaanderen - A travers la Flandre ME (1.UWT),184.1,,
28.03,DNF,,Gent-Wevelgem in Flanders Fields ME (1.UWT),250,,
24.03,81,,Oxyclean Classic Brugge-De Panne ME (1.UWT),203.9,5,
19.03,14,,Bredene Koksijde Classic (1.Pro),199.9,14,15
17.03,DNF,,Danilith Nokere Koerse ME (1.Pro),195,,
07.03,DNF,,GP Industria & Artigianato (1.Pro),193.4,,
06.03,104,,Strade Bianche (1.UWT),184,5,
03.03,DNF,,Trofeo Laigueglia (1.Pro),202,,
27.02,95,,Omloop Het Nieuwsblad ME (1.UWT),200.5,5,
21.10,44,,AG Driedaagse Brugge-De Panne ME (1.UWT),188.6,5,5
12.10,31,,Prueba Villafranca-Ordiziako Klasika (1.1),165.7,,
07.10,40,,De Brabantse Pijl - La Flèche Brabançonne (1.Pro),197.2,,3
04.10,DNF,,Liège-Bastogne-Liège (1.UWT),257,,
30.09,104,,La Flèche Wallonne (1.UWT),202,5,
27.09,70,,Paris-Chauny (1.1),203.1,,
22.09,DNF,,National Championships Belgium - Road Race (NC),235.8,,
17.09,DNF,,Coppa Sabatini - Gran Premio città di Peccioli (1.Pro),210.1,,
13.09,DNF,,Antwerp Port Epic / Sels Trophy (1.1),190,,
06.09,13,,Tour du Doubs (1.1),200,8,5
29.08,DNF,,Druivenkoers - Overijse (1.1),194.7,,
18.08 » 21.08,,,Tour du Limousin - Nouvelle Aquitaine (2.1),,,
,7,,General classification,,20,35
21.08,4,,Stage 4 - Lac de Saint-Pardoux › Limoges,167,5,
20.08,3,7,Stage 3 - Ussac › Chamberet,177.9,7,3
19.08,36,17,Stage 2 - Base Départementale de Rouffiac › Grand Etang de Saint-Estèph,173.9,,
18.08,4,7,Stage 1 - Couzeix › Evaux-Les-Bains,183.5,5,
