date,result ranking,general classification,race name,distance,PCS point,UCI point,year
17.08,60,,Dwars door Gendringen (1.3) ,197.4,,,2003
09.05 » 17.05,,,Course de la Paix (2.2) ,,,,2003
,66,,General classification ,,,,2003
17.05,81,,Stage 9 - Bad Elster › Erfurt ,160.5,,,2003
16.05,68,66,Stage 8 - Freyburg › Klingentahl ,187,,,2003
15.05,80,68,Stage 7 - Lübben › Naumburg ,213.6,,,2003
14.05,8,71,Stage 6 - Krosno › Frankfurt ,146.6,1,,2003
13.05,87,80,Stage 5 - Jawor › Zielona Gora ,212.8,,,2003
12.05,75,80,Stage 4 - Kłodzko › Wałbrzych ,179.4,,,2003
11.05,71,79,Stage 3 - Krnov › Polanica-Zdroj ,191.3,,,2003
10.05,103,85,Stage 2 - Unicov › Opava ,155.4,,,2003
09.05,66,69,Stage 1 - Olomouc › Olomouc ,111.3,,,2003
04.05,25,,Rund um den Flughafen Köln-Bonn (1.3) ,199.3,,,2003
01.05,24,,Grote Prijs 1 Mei - Ereprijs Victor de Bruyne (1.5) ,176,,,2003
03.10,DNF,,Luk-Cup Bühl (1.3) ,192,,,2002
15.09,57,,GP de Fourmies / La Voix du Nord () ,180,,,2002
28.06,26,,National Championships Belgium - Road Race (NC) ,248,,,2002
10.06 » 17.06,,,Bank Austria Tour () ,,,,2002
,57,,General classification ,,,,2002
17.06,51,,Stage 7 - Sankt Michael im Lungau › Graz ,200,,,2002
16.06,63,74,Stage 6 - Kitzbühel › Tamsweg ,171,,,2002
15.06,59,76,Stage 5 - Bad Gastein › Kitzbühel ,186,,,2002
14.06,98,91,Stage 4 - Lienz › Bad Hofgastein ,141,,,2002
13.06,89,89,Stage 3 - Schwaz › Innervillgraten ,196,,,2002
12.06,75,89,Stage 2 - Reutte › Schwaz ,182,,,2002
11.06,93,93,Stage 1 - Reutte › Reutte ,67,,,2002
10.06,95,95,Stage 1 (ITT) - Am Plansee › Reutte ,11,,,2002
23.05 » 30.05,,,Circuit des Mines (2.5) ,,,,2002
,26,,General classification ,,,,2002
30.05,21,,Stage 8 - Sainte-Marie-aux-Chênes › Hayange ,110,,,2002
29.05,66,,Stage 7 - Trieux › Rosselange ,83,,,2002
28.05,38,,Stage 6 - Jarny › Rehlingen-Siersburg ,167,,,2002
22.05 » 27.05,,,Bayern Rundfahrt (2.3) ,,,,2002
,58,,General classification ,,,,2002
27.05,46,,Stage 6 - Marktrewitz › Neumarkt/Oberpfalz ,162.8,,,2002
27.05,47,,Stage 5 - Uckange › Manderen ,153.5,,,2002
26.05,48,61,Stage 5 - Schwabach › Marktrewitz ,201.4,,,2002
26.05,22,,Stage 4 - Joeuf › Metz ,111,,,2002
25.05,70,76,Stage 4 - Gunzenhausen › Schwabach ,187.4,,,2002
25.05,61,,Stage 3 (ITT) - Rombas › Rombas ,23.5,,,2002
24.05,20,86,Stage 3 - Bad Wörishofen › Gunzenhausen ,203.9,,,2002
24.05,104,,Stage 2 - Briey › Saint-Avold ,163,,,2002
23.05,65,86,Stage 2 (ITT) - Füssen › Füssen ,15.7,,,2002
23.05,38,,Stage 1 - Thionville › Hersrange ,165,,,2002
22.05,87,87,Stage 1 - Füssen › Füssen ,128.9,,,2002
08.05 » 12.05,,,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais (2.1) ,,,,2002
,111,,General classification ,,,,2002
