date,result ranking,general classification,race name,distance,PCS point,UCI point
21.04,60,,National Championships Chile - Road Race (NC),150,,
06.03 » 10.03,,,Vuelta Ciclista a Chiloe (2.2),,,
07.03,82,79,Stage 1 - Quellón › Quellón,121.7,,
06.03,80,80,Prologue - Castro › Castro,1.99,,
11.10 » 15.10,,,Vuelta Ciclista de Chile (2.2),,,
,15,,Points classification,,,
,46,,General classification,,,
15.10,11,,Stage 5 - Estadio Nacional de Chile › Estadio Nacional de Chile,60,,
14.10,53,46,Stage 4 - Colina › Valle Nevado,143,,
13.10,53,3,Stage 3 - San Fernando › Graneros,142,,
12.10,28,,Stage 2a - Talca › Curicó,100,,
12.10,4,4,Stage 2b (TTT) - Curicó › Curicó,8.7,2,
11.10,3,3,Stage 1 - Concepción › Chillán Viejo,116,1,1
05.01 » 15.01,,,Vuelta Ciclista De Chile (2.2),,,
14.01,DNF,,Stage 9 - Rancagua › Farellones,141.6,,
13.01,65,36,Stage 8 - Talca › Curicó,137.5,,
12.01,57,36,Stage 7 - Temuco › Los Angeles,221.7,,
11.01,79,32,Stage 6 - Valdivia › Villarrica,128.8,,
10.01,77,32,Stage 5b - Puerto Montt › Osorno,131.1,,
10.01,17,32,Stage 5a (ITT) - Puerto Montt › Puerto Montt,20,,
08.01,37,38,Stage 4 - Viña del Mar › Hacienda Santa Martina,143.7,,
07.01,44,57,Stage 3 - Los Vilos › Viña del Mar,187.9,,
06.01,102,60,Stage 2 - La Serena › Tongoy,156.5,,
05.01,1,65,Stage 1 (TTT) - La Serena › Coquimbo,18.8,5,2.666
27.01 » 06.02,,,Vuelta Ciclista De Chile (2.2),,,
,17,,General classification,,,
06.02,54,,Stage 11 - Santiago › Santiago,84.5,,
05.02,27,,Stage 10 - Rancagua › Farellones,143.1,,
04.02,70,,Stage 9 - Talca › Curico,117.1,,
03.02,64,,Stage 8 - Concepcion › Chillan,117.7,,
03.02,12,,Stage 7 (ITT) - Concepcion › Concepcion,17,,
02.02,80,,Stage 6 - Valdivia › Temuco,165.6,,
01.02,84,,Stage 5 - Puerto Montt › Osorno,174.3,,
30.01,86,,Stage 4 - Copiapo › Copiapo,129.1,,
29.01,25,,Stage 3 - Antofagasta › Antofagasta,125.5,,
28.01,22,,Stage 2 - Iquique › Iquique,130,,
27.01,16,,Stage 1 (ITT) - Arica › Arica,10.8,,
