date,result ranking,general classification,race name,distance,PCS point,UCI point
23.06,DNF,,National Championships Germany - Road Race (NC),225,,
21.06,16,,National Championships Germany - ITT (NC),50,,
01.05,DNF,,Rund um den Finanzplatz Eschborn-Frankfurt (1.HC),200.9,,
20.04,DNF,,Arno Wallaard Memorial (1.2),184,,
14.03 » 17.03,,,Istarsko proljece - Istrian Spring Trophy (2.2),,,
17.03,DNF,,Stage 3 - Pazin › Umag,153,,
16.03,99,153,Stage 2 - Vrsar › Motovun,165,,
15.03,181,178,Stage 1 - Umag › Labin,163,,
14.03,8,8,Prologue - Umag Nova Obala › Umag Nova Obala,2,,
10.03,15,,Porec Trophy - Trofej Porec (1.2),146,,
03.10,109,,Sparkassen Münsterland Giro (1.1),193,,
09.09 » 15.09,,,Tour of Bulgaria (2.2),,,
,20,,General classification,,,
15.09,66,,Stage 7 - Shumen › Dobrich,176,,
14.09,2,6,Stage 6 - Burgas › Shumen,217,2,5
13.09,14,6,Stage 5 - Stara Zagora › Burgas,170,,
12.09,27,10,Stage 4 - Tryavna › Stara Zagora,97,,
11.09,13,9,Stage 3 - Gabrovo › Tryavna,113,,
10.09,27,9,Stage 2 - Troyan › Gabrovo,100,,
09.09,15,15,Stage 1b - Sofia › Zlatitsa,68,,
09.09,15,10,Stage 1a - Zlatitsa › Troyan,93,,
22.06,5,,National Championships Germany - ITT (NC),40.68,10,6
10.06,122,,Garmin ProRace (1.1),182.9,,
14.05 » 19.05,,,Royal Smilde Olympia’s Tour (2.2),,,
,94,,General classification,,,
19.05,9,,Stage 6 - Reuver › Reuver,96.3,,
19.05,14,94,Stage 5 (ITT) - Reuver › Reuver,13.8,,
18.05,103,85,Stage 4 - Simpelveld › Buchten,206.1,,
17.05,120,114,Stage 3 - Elst (Gld) › Hoofddorp,163.4,,
16.05,127,106,Stage 2 - Ulft › Gendringen,162.7,,
15.05,95,28,Stage 1 - Zandvoort › Noordwijk,164.8,,
14.05,29,29,Prologue - Zandvoort › Zandvoort,3.6,,
04.05 » 05.05,,,Ronde van Overijssel (2.2),,,
05.05,DNF,,Stage 1 - Rijssen › Rijssen,202,,
04.05,29,29,Prologue - Holten › Holten,2.8,,
01.05,DNF,,Rund um den Finanzplatz Eschborn-Frankfurt (1.HC),200,,
11.04 » 15.04,,,Tour du Loir-et-Cher 'E. Provost' (2.2),,,
,9,,Points classification,,,
,60,,General classification,,,
15.04,5,,Stage 5 - Blois › Blois,97,,
14.04,65,61,Stage 4 - Ange › Ange,191,,
13.04,11,65,Stage 3 - Château-Renault › Vend?me,201.5,,
12.04,7,69,Stage 2 - Villebarou › Chailles,210,,
11.04,144,144,Stage 1 - Nouan-le-Fuzelier › Blois,185,,
09.04,87,,Rund um Köln (1.1),196.7,,
