date,result ranking,general classification,race name,distance,PCS point,UCI point,year
17.10,34,,National Championships Costa Rica - Road Race (NC),117,,,2021
22.11,18,,Elite Road Central American Championships - ME - IRR (1.2),165.1,,,2020
21.11,6,,Elite Road Central American Championships - ME - ITT (1.2),28.3,1,10,2020
16.12 » 25.12,,,Vuelta Ciclista Internacional a Costa Rica (2.2),,,,2019
,4,,Youth classification,,,,2019
,11,,Mountains classification,,,,2019
,12,,Points classification,,,,2019
,9,,General classification,,2,3,2019
25.12,33,,Stage 10 - Aurora de Heredia › Aurora de Heredia,99.5,,,2019
24.12,8,8,Stage 9 - San Pedro Montes de Oca › Paraíso,120.82,,,2019
23.12,4,8,Stage 8 (ITT) - Cot › San Juan de Chicuá ,12.3,,,2019
22.12,12,11,Stage 7 - Pérez Zeledón › Pacayas,133.6,,,2019
21.12,55,14,Stage 6 - Golfito › Pérez Zeledón,203.25,,,2019
20.12,47,13,Stage 5 - Dominical › Golfito,146.09,,,2019
19.12,13,12,Stage 4 - Jacó › Pérez Zeledón,141.15,,,2019
18.12,1,13,Stage 3a - Esparza › Jacó,69,5,7,2019
18.12,3,15,Stage 3b (TTT) - Parrita › Jacó,43.45,3,0.14,2019
17.12,17,22,Stage 2 - Liberia › Esparza,126.35,,,2019
16.12,51,50,Stage 1 - Heredia › Cañas,160.72,,,2019
16.12 » 25.12,,,Vuelta Ciclista Internacional a Costa Rica (2.2),,,,2018
,3,,Youth classification,,,,2018
,6,,Mountains classification,,,,2018
,18,,Points classification,,,,2018
,18,,General classification,,,,2018
25.12,13,,Stage 10 - La Aurora de Heredia › La Aurora de Heredia,99,,,2018
24.12,13,18,Stage 9 - Pérez Zeledón › Llano Grande de Cartago,124,,,2018
23.12,14,19,Stage 8 - San José › Pérez Zeledón,137.2,,,2018
22.12,9,23,Stage 7 - Guápiles › Municipalidad de Goicoechea,140,,,2018
21.12,11,34,Stage 6 - Paraíso › Paraíso,96.4,,,2018
20.12,12,44,Stage 5 - Esparza › Grecia,100,,,2018
19.12,6,55,Stage 4 - Nicoya › Esparza,139,,,2018
18.12,52,58,Stage 3 - La Cruz › Nicoya,136,,,2018
17.12,20,59,Stage 2 - Municipalidad de Cañas › La Cruz,122,,,2018
16.12,87,87,Stage 1 - Pavas › Municipalidad de Cañas,173,,,2018
01.07,12,,National Championships Costa Rica - Road Race (NC),145,,1,2018
18.12 » 27.12,,,Vuelta Ciclista Internacional a Costa Rica (2.2),,,,2017
,20,,Youth classification,,,,2017
,62,,General classification,,,,2017
27.12,36,,Stage 10 - Pérez Zeledón › Desamparados,134.8,,,2017
26.12,58,75,Stage 9 - SM Seguros San José › Pérez Zeledón,126.8,,,2017
25.12,63,75,Stage 8 - Circuito Presidente › Circuito Presidente,99.5,,,2017
24.12,65,83,Stage 7 - Limón › Tucurrique,117.1,,,2017
23.12,66,84,Stage 6 - Pedregal Belén › Limón,174,,,2017
22.12,62,88,Stage 5 (ITT) - Palomo › Paraíso,19.6,,,2017
21.12,78,88,Stage 4 - Nicoya › Alajuela,193.9,,,2017
20.12,82,89,Stage 3 - La Cruz › Nicoya,183.7,,,2017
19.12,81,87,Stage 2 - Cañas › La Cruz,105.8,,,2017
18.12,79,88,Stage 1 - Alajuela › Cañas,147.9,,,2017
25.06,9,,National Championships Costa Rica - Road Race (NC),163.5,,1,2017
25.06,2,,National Championships Costa Rica MJ - Road Race (NC),,12,,2016
