date,result ranking,general classification,race name,distance,PCS point,UCI point
25.06,33,,National Championships Netherlands - ITT (NC),47.82,,
01.09 » 05.09,,,Tour of Bulgaria (2.2),,,
,28,,Mountains classification,,,
,44,,General classification,,,
05.09,51,,Stage 5 - Tryavna › Trojan,170,,
04.09,72,58,Stage 4 - Burgas › Tryavna,205,,
03.09,34,63,Stage 3 - Elena › Burgas,195,,
02.09,57,76,Stage 2 - Kazanlak › Elena,140,,
01.09,85,85,Stage 1a - Sofia › Zlatitza,70,,
01.09,80,83,Stage 1b - Zlatitza › Kazanlak,100,,
11.07 » 14.07,,,Cycling Tour of Sibiu (2.1),,,
,18,,Mountains classification,,,
,33,,General classification,,,
14.07,22,,Stage 3b - Sibiu › Sibiu,138.2,,
14.07,61,34,Stage 3a (ITT) - Cisnadie › Muzeul Tehnicii Populare,11.4,,
13.07,38,35,Stage 2 - Sibiu › Paltinis,183.8,,
12.07,35,38,Stage 1 - Sibiu › Balea Lac,143.6,,
11.07,109,109,Prologue - Sibiu › Sibiu,2.5,,
30.06 » 06.07,,,Romanian Cycling Tour (2.2),,,
,39,,General classification,,,
05.07,76,39,Stage 5 - Vaslui › Galati,184,,
04.07,58,32,Stage 4 - Botosani › Vaslui,189,,
03.07,64,35,Stage 3 - Bicaz › Botosani,193,,
02.07,40,36,Stage 2 - Reghin › Miercurea Ciuc,140,,
01.07,93,50,Stage 1 - Marghita › Baia Mare,161,,
23.06,DNF,,National Championships Netherlands - Road Race (NC),228.8,,
04.06 » 08.06,,,Okolo Slovenska (2.2),,,
,44,,General classification,,,
07.06,44,,Stage 4 - Trenčín › Hlohovec,65.5,,
06.06,54,48,Stage 3 - Liptovský Hrádok › Trenčín,225.8,,
05.06,71,56,Stage 2 - Stropkov › Liptovský Hrádok,212.5,,
04.06,58,57,Stage 1b - Košice  › Humenné,162.9,,
04.06,114,114,Stage 1a (ITT) - Košice  › Košice ,1.8,,
05.05 » 09.05,,,Five rings of Moscow (2.2),,,
,41,,General classification,,,
09.05,76,,Stage 4 - Moscow › Moscow,129.6,,
08.05,32,43,Stage 3 - Moscow › Moscow,163.2,,
07.05,104,47,Stage 2 - Moscow › Moscow,166.4,,
06.05,53,49,Stage 1 - Moscow › Moscow,163.2,,
05.05,50,50,Prologue - Moscow › Moscow,6.8,,
03.05,72,,Grand Prix of Moscow (1.2),172.8,,
02.05,12,,Memorial of Oleg Dyachenko (1.2),163.2,,
01.05,37,,Mayor Cup (1.2),172.8,,
12.04 » 14.04,,,Vuelta a Castilla y Leon (2.1),,,
,96,,General classification,,,
14.04,107,,Stage 3 - Aguilar de Campoo › Cervera de Pisuerga (Palencia),183.1,,
13.04,83,68,Stage 2 - Urueña › Palencia,168.1,,
12.04,68,68,Stage 1 - Arevalo (Avila) › Valladolid,194.8,,
03.04 » 07.04,,,Grand Prix of Sochi (2.2),,,
,30,,General classification,,,
07.04,53,,Stage 5 - Tuapse › Krasnodar,178,,
06.04,45,28,Stage 4 - Novomikhailovsky › Gelendjik - Nebug,216,,
05.04,19,36,Stage 3 - Novorossiysk › Nebug,154,,
04.04,39,38,Stage 2 - Anapa › Anapa,128.4,,
03.04,63,63,Stage 1 - Krasnodar › Anapa,179.2,,
21.03 » 23.03,,,Tour de Blida (2.2),,,
,8,,Mountains classification,,,
,8,,Points classification,,,
,6,,General classification,,6,8
23.03,6,,Stage 3 - Chebli › Chréa,100,,
22.03,33,6,Stage 2 - Tipasa › Blida,120,,
21.03,6,6,Stage 1 - Blida › Chebli,151,,
18.03 » 20.03,,,Tour de Tipaza (2.2),,,
,14,,Mountains classification,,,
,36,,Points classification,,,
,53,,General classification,,,
20.03,52,,Stage 3 - Tipaza › Tipaza,100,,
19.03,59,63,Stage 2 - Alger › Ain-Benian,117,,
18.03,59,59,Stage 1 - Alger › Hameur El Ain,124,,
16.03,7,,Circuit d'Alger (1.2),124,,6
11.03 » 15.03,,,Tour d'Algérie (2.2),,,
,20,,Points classification,,,
,12,,General classification,,,
15.03,10,,Stage 5 - Mila › Constantine,125,,
14.03,38,17,Stage 4 - Constantine › Constantine,135,,
13.03,22,19,Stage 3 - Biskra › Setif,112.6,,
12.03,69,19,Stage 2 - Setif › Biskra,209.5,,
11.03,18,18,Stage 1 - Alger › Bouira,137,,
03.06,66,,TD Bank International Cycling Championship (1.HC),198.6,,
02.05 » 06.05,,,Tour of the Gila (2.2),,,
,40,,General classification,,,
06.05,40,,Stage 5 -  Silver City › Pinos Altos,170.1,,
05.05,87,40,Stage 4 - Silver City › Silver City,69.5,,
04.05,53,40,Stage 3 (ITT) - Tyrone › Tyrone,26.6,,
03.05,74,44,Stage 2 - Fort Bayard › Fort Bayard,128.7,,
02.05,33,33,Stage 1 - Silver City › Mogollon,153.1,,
22.04,53,,Vuelta Ciclista a La Rioja (1.1),190.9,,
13.04 » 15.04,,,Vuelta a Castilla y Leon (2.1),,,
,82,,General classification,,,
15.04,72,82,Stage 3 - Segovia › Segovia,173.5,,
14.04,105,105,Stage 2 - Avila	 › Avila	,158.7,,
13.04,99,99,Stage 1 - Salamanca › Salamanca,159.2,,
18.03 » 25.03,,,Vuelta Mexico Telmex (2.2),,,
,46,,General classification,,,
25.03,83,,Stage 8 - Mexico City › Mexico City,105,,
24.03,19,46,Stage 7 (ITT) - Ajusco › Ajusco,12,,
23.03,97,47,Stage 6 - Puebla › Cuautla,98,,
22.03,71,47,Stage 5 - Puebla › Puebla,80.3,,
