date,result ranking,general classification,race name,distance,PCS point,UCI point,year
27.06,10,,National Championships Germany - ITT (NC) ,39.8,,,2008
08.07 » 15.07,,,Int. Österreich-Rundfahrt - Tour of Austria (2.1) ,,,,2007
,42,,Points classification ,,,,2007
,10,,General classification ,,14,,2007
15.07,52,,Stage 8 - Podersdorf › Vienna ,129,,,2007
14.07,24,10,Stage 7 (ITT) - Podersdorf › Podersdorf  ,25,,,2007
13.07,37,9,Stage 6 - Wolfsberg › Semmering ,191,,,2007
12.07,64,9,Stage 5 - Lienz › Wolfsberg ,205,,,2007
11.07,16,9,Stage 4 - Kitzbühel › Prägraten ,182,,,2007
10.07,8,8,Stage 3 - Salzburg › Kitzbüheler Horn ,185,1,,2007
09.07,102,,Stage 2 - Mayrhofen › Salzburg ,198,,,2007
08.07,106,,Stage 1 - Mayrhofen › Mayrhofen ,131,,,2007
24.06,5,,National Championships Germany - ITT (NC) ,40,,,2007
26.05,16,,Giro di Festina (1.2) ,170,,,2007
03.07 » 09.07,,,Hervis Tour - Tour of Austria (2.1) ,,,,2006
,11,,General classification ,,12,,2006
09.07,55,11,Stage 7 - Podersdorf am See › Wien-Rathausplatz ,129,,,2006
08.07,29,11,Stage 6 (ITT) - Podersdorf am See › Podersdorf am See ,31,,,2006
07.07,107,11,Stage 5 - Wolfsberg › Graz ,170,,,2006
06.07,15,11,Stage 4 - Kitzbühel › Prägraten ,182,,,2006
05.07,16,17,Stage 3 - Salzburg › Kitzbüheler Horn ,196,,,2006
04.07,73,77,Stage 2 - Linz › Salzburg ,188,,,2006
03.07,87,88,Stage 1 - Gars-Kamp › Gars-Kamp ,146,,,2006
23.06,6,,National Championships Germany - ITT (NC) ,40,,,2006
15.04,99,,Salzkammergut-Giro (1.2) ,182.2,,,2006
04.07 » 10.07,,,Hervis Tour - Tour of Austria (2.1) ,,,,2005
,19,,General classification ,,2,,2005
10.07,58,,Stage 7 - Wien › Wien ,130,,,2005
09.07,94,,Stage 6 - Graz › Podersdorf ,207,,,2005
08.07,59,,Stage 5 - Haus im Ennstal › Graz ,52.5,,,2005
07.07,3,,Stage 4 (ITT) - Kitzbühel › Kitzbüheler Horn  ,10,7,,2005
06.07,100,,Stage 3 - Lienz › Kitzbühel ,179,,,2005
05.07,22,,Stage 2 - Salzburg › Lienzer Dolomiten/Nussdorf ,118,,,2005
04.07,89,,Stage 1 - Linz › Salzburg ,186.5,,,2005
24.06,12,,National Championships Germany - ITT (NC) ,40,,,2005
