date,result ranking,general classification,race name,distance,PCS point,UCI point
22.07,DNS,,Grand Prix Cerami (1.1),211,,
14.06,45,,Ronde van Limburg (1.1),199,,
07.06,DNF,,Memorial Philippe Van Coningsloo (1.2),180.8,,
17.05,DNF,,Grand Prix Criquielion (1.2),185,,
02.05,5,,Ronde van Overijssel (1.2),200.7,2,10
31.03 » 02.04,,,Driedaagse De Panne-Koksijde (2.HC),,,
02.04,17,140,Stage 3a - De Panne › De Panne,114.4,,
02.04,DNS,,Stage 3b (ITT) - De Panne › De Panne,14.2,,
01.04,168,168,Stage 2 - Zottegem › Koksijde,217.2,,
31.03,179,179,Stage 1 - De Panne › Zottegem,189.1,,
21.03,DNF,,Ronde van Zeeland Seaports (1.1),196.1,,
20.03,85,,Handzame Classic (1.1),198.6,,
18.03,65,,Nokere Koerse - Danilith Classic (1.1),197.7,,
06.03 » 08.03,,,Driedaagse van West-Vlaanderen (2.1),,,
08.03,DNF,,Stage 2 - Nieuwpoort › Ichtegem,184.5,,
07.03,120,140,Stage 1 - Brugge › Harelbeke,174.1,,
06.03,177,177,Prologue - Middelkerke › Middelkerke,7,,
14.10,28,,Nationale Sluitingprijs Putte-Kapellen (1.1),179.1,,
07.10,DNF,,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke (1.1),194.5,,
02.10 » 05.10,,,Tour de l'Eurométropole (2.1),,,
,89,,General classification,,,
05.10,19,,Stage 4 - Mons › Tournai,155,,
04.10,31,102,Stage 3 - Blankenberge › Middelkerke,174,,
03.10,170,163,Stage 2 - Estaimbourg › Nieuwpoort,171,,
02.10,136,140,Stage 1 - La Louvière › Kortrijk,191,,
28.09,6,,Gooikse Pijl (1.2),197.9,1,8
24.09,38,,Omloop van het Houtland Lichtervelde (1.1),199.5,,
07.09,9,,Kernen Omloop Echt-Susteren (1.2),191.1,,
30.08,5,,Top Compétition (1.2),179,2,10
27.08,DNF,,Druivenkoers - Overijse (1.1),195.5,,
19.08,54,,GP Stad Zottegem (1.1),189,,
10.08,36,,Antwerpse Havenpijl (1.2),182,,
25.06,43,,Halle-Ingooigem (1.1),199.9,,
18.06 » 22.06,,,Ster ZLM Toer GP Jan van Heeswijk (2.1),,,
,102,,General classification,,,
22.06,14,,Stage 4 - Gerwen › Boxtel,173.7,,
21.06,118,106,Stage 3 - Hotel Verviers › La Gileppe,186.7,,
20.06,26,91,Stage 2 - Buchten › Buchten,190.5,,
19.06,60,109,Stage 1 - Rucphen › Sint Willebrord,183.9,,
18.06,125,125,Prologue - Bladel › Bladel,7,,
15.06,19,,Ronde van Limburg (1.1),199.5,2,
08.06,103,,Memorial Philippe Van Coningsloo (1.2),180.8,,
28.05 » 01.06,,,Baloise Belgium Tour (2.HC),,,
01.06,DNF,,Stage 5 - Oreye › Oreye,178.7,,
31.05,127,149,Stage 4 - Lac de l'Eau d'Heure › Lac de l'Eau d'Heure,184,,
30.05,143,154,Stage 3 (ITT) - Diksmuide › Diksmuide,16.7,,
29.05,32,154,Stage 2 - Lierde › Knokke-Heist,170.4,,
28.05,156,156,Stage 1 - Lochristi › Buggenhout,173.6,,
25.05,DNF,,Simac Omloop der Kempen (1.2),200,,
17.05,1,,Grand Prix Criquielion (1.2),181.4,15,40
05.04,DNF,,Volta Limburg Classic (1.1),196,,
01.04 » 03.04,,,VDK-Driedaagse De Panne-Koksijde (2.HC),,,
,79,,General classification,,,
03.04,22,87,Stage 3a - De Panne › De Panne,109.7,,
03.04,65,,Stage 3b (ITT) - De Panne › De Panne,14.3,,
02.04,37,103,Stage 2 - Zottegem › Koksijde,206,,
01.04,145,144,Stage 1 - De Panne › Zottegem,201,,
21.03,16,,Handzame Classic (1.1),198.3,5,
19.03,24,,Nokere Koerse - Danilith Classic (1.1),199.3,,
07.03 » 09.03,,,Driedaagse van West-Vlaanderen (2.1),,,
,114,,General classification,,,
09.03,87,,Stage 2 - Nieuwpoort › Ichtegem,185.9,,
08.03,156,172,Stage 1 - Brugge › Harelbeke,182.9,,
07.03,172,172,Prologue - Middelkerke › Middelkerke,7,,
02.03,88,,Kuurne-Bruxelles-Kuurne (1.1),197,,
02.11 » 10.11,,,Tour of Taihu Lake (2.1),,,
,8,,Points classification,,,
,13,,General classification,,8,
10.11,4,,Stage 9 - Wujiang › Wujiang,94.4,5,5
09.11,16,11,Stage 8 - Wujin › Wujin,80,,
08.11,5,10,Stage 7 - Yixing › Yixing,122.8,4,4
07.11,30,10,Stage 6 - Changxing › Changxing,110.2,,
06.11,5,9,Stage 5 - Huzhou › Huzhou,122.9,4,4
05.11,33,9,Stage 4 - Changshu › Changshu,136,,
04.11,105,10,Stage 3 - Nantong › Nantong,98,,
03.11,8,10,Stage 2 - Zhangjiagang Shuangshan › Zhangjiagang Shuangshan,129,1,
02.11,5,7,Stage 1 - Wuxi › Wuxi,80.6,4,4
20.10 » 28.10,,,Tour of Hainan (2.HC),,,
,6,,Points classification,,,
,35,,General classification,,,
28.10,5,,Stage 9 - Danzhou › Chengmai,148,4,6
27.10,80,35,Stage 8 - Dongfang › Danzhou,172.4,,
26.10,13,6,Stage 7 - Wuzhishan › Dongfang,217.2,,
25.10,8,5,Stage 6 - Sanya › Wuzhishan,115.6,1,2
24.10,14,6,Stage 5 - Wanning › Sanya,187.1,,
23.10,3,4,"Stage 4 - Qionghai › Xinglong, Wanning",183.6,12,8
22.10,72,8,Stage 3 - Haikou › Qionghai,147.4,,
21.10,8,8,Stage 2 - Chengmai › Haikou,174.5,1,2
20.10,7,8,Stage 1 - Chengmai old Town › Chengmai,85.6,2,4
15.10,19,,Nationale Sluitingprijs Putte-Kapellen (1.1),183.6,2,
06.10,58,,Tour de Vendée (1.HC),202.6,,
03.10,14,,Sparkassen Münsterland Giro (1.1),205,7,
25.09,17,,Omloop van het Houtland Lichtervelde (1.1),190.6,4,
21.09,65,,GP Impanis - Van Petegem (1.1),197,,
20.09,11,,Kampioenschap van Vlaanderen (1.1),192,12,5
14.09,45,,De Kustpijl (1.2),180.4,,
01.09,19,,Schaal Sels (1.1),200.5,2,
27.08 » 30.08,,,Tour du Poitou Charentes (2.1),,,
,75,,General classification,,,
30.08,58,,Stage 5 - Ruelle sur Touvre › Poitiers,192.2,,
29.08,125,96,Stage 4 (ITT) - Charroux › Civray,22.8,,
29.08,42,51,Stage 3 - Charroux › Civray,109.4,,
28.08,69,65,Stage 2 - Saintes › Angoulême,182,,
27.08,58,59,Stage 1 - Saint Maixent l'Ecole › Saintes,197.9,,
23.08,12,,Dutch Food Valley Classic (1.1),195,10,3
21.08,17,,Druivenkoers - Overijse (1.1),194,4,
20.08,DNF,,GP Stad Zottegem (1.1),181.7,,
23.06,DNF,,National Championships Belgium - Road Race (NC),220.8,,
16.06,72,,Flèche Ardennaise (1.2),180,,
02.06,80,,Ronde van Zeeland Seaports (1.1),197.2,,
26.05,DNF,,Boucles de l'Aulne - Châteaulin (1.1),168,,
25.05,DNF,,Grand Prix de Plumelec-Morbihan (1.1),182,,
12.05,27,,Rund um Köln (1.1),192.6,,
09.05,DNF,,Ronde van Limburg (1.2),206,,
01.05 » 05.05,,,4 Jours de Dunkerque - Tour du Nord-Pas-de-Calais (2.HC),,,
,41,,Points classification,,,
,100,,General classification,,,
05.05,14,,Stage 5 - Estaires › Dunkerque,165.2,,
04.05,102,106,Stage 4 - Louvre Lens › Parc Départemental d'Ohlain,181.6,,
03.05,128,116,Stage 3 - Oignies › Lievin,179.1,,
02.05,22,27,Stage 2 - Lewarde › Douchy les Mines,178.2,,
01.05,31,34,Stage 1 - Dunkerque › Courrieres,155.5,,
21.04 » 28.04,,,Presidential Cycling Tour of Turkey (2.HC),,,
,64,,Points classification,,,
,84,,General classification,,,
28.04,12,,Stage 8 - Istanbul › Istanbul,121,,
27.04,15,85,Stage 7 - Kusadasi › Izmir,124.5,,
26.04,86,87,Stage 6 - Bodrum › Selcuk,182,,
25.04,74,83,Stage 5 - Marmaris › Bodrum ,183,,
24.04,94,97,Stage 4 - Göcek › Marmaris,164,,
23.04,137,131,Stage 3 - Antalya › Elmali,152,,
22.04,99,45,Stage 2 - Alanya › Antalya,153,,
21.04,19,19,Stage 1 - Alanya › Alanya,143.3,,
14.04,56,,Tro-Bro Léon (1.1),203.8,,
13.04,DNF,,Tour du Finistère (1.1),185.4,,
04.04,DNF,,Grand Prix Pino Cerami (1.1),205.8,,
03.04,60,,Scheldeprijs (1.HC),204,,
24.03,DNF,,Gent - Wevelgem (WT),190,,
15.03,53,,Handzame Classic (1.1),196,,
09.03,31,,Albert Achterhes Pet Ronde van Drenthe (1.1),195.5,,
01.03 » 03.03,,,Driedaagse van West-Vlaanderen (2.1),,,
,84,,General classification,,,
03.03,61,,Stage 2 - Nieuwpoort › Ichtegem,181.8,,
02.03,29,144,Stage 1 - Brugge › Harelbeke,185.1,,
01.03,172,172,Prologue - Middelkerke › Middelkerke,7,,
27.02,DNF,,Le Samyn (1.1),206.3,,
23.02,43,,Beverbeek Classic (1.2),130,,
30.01 » 03.02,,,Etoile de Bessèges (2.1),,,
03.02,DNS,,Stage 6 (ITT) - Alés › Alés,9.7,,
03.02,119,117,Stage 5 - Alés › Alés,69,,
02.02,119,126,Stage 4 - Sabran › Pont Saint Esprit,154,,
01.02,130,123,Stage 3 - Bessèges › Bessèges,152.6,,
31.01,62,93,Stage 2 - Nîmes › Les Fumades,157,,
30.01,87,89,Stage 1 - Bellegarde › Beaucaire,154,,
27.01,DNF,,Grand Prix Cycliste la Marseillaise (1.1),148.1,,
01.11 » 08.11,,,Tour of Taihu Lake (2.1),,,
,12,,Points classification,,,
,17,,General classification,,4,
08.11,16,,Stage 8 - Changshu › Changshu,136,,
07.11,16,17,Stage 7 - Wujiang › Wujiang,114.1,,
06.11,14,17,Stage 6 - Huzhou › Huzhou,106,,
05.11,3,17,Stage 5 - Yixing  › Yixing,110.6,7,6
04.11,3,17,Stage 4 - Liyang › Liyang,155.2,7,6
03.11,16,27,Stage 3 - Wujin › Wujin,114.8,,
02.11,15,27,Stage 2 - Zhangjiagang Shuangshan › Zhangjiagang Shuangshan,129,,
01.11,28,28,Stage 1 - Binhu › Binhu,142,,
20.10 » 28.10,,,Tour of Hainan (2.HC),,,
,4,,Points classification,,,
,29,,General classification,,,
28.10,5,,Stage 9 - Haitang Bay › Haitang Bay,103.2,4,6
27.10,6,30,Stage 8 - Wuzhishan › Sanya,141.6,3,5
26.10,40,34,Stage 7 - Dongfang › Wuzhishan,215.7,,
25.10,6,10,Stage 6 - Danzhou › Dongfang,171.9,3,5
24.10,2,7,Stage 5 - Chengmai › Danzhou,207.8,18,14
23.10,10,15,Stage 4 - Haikou › Chengmai,163.9,,
22.10,5,11,Stage 3 - Wenchang › Haikou,194,4,6
21.10,5,17,Stage 2 - Wanning › Wenchang,145.6,4,6
20.10,16,19,Stage 1 - Sanya › Xinglong,112.7,,
14.10,41,,Tour de Vendée (1.HC),172,,
09.10,7,,Nationale Sluitingprijs Putte-Kapellen (1.1),183.6,20,12
03.10,71,,Sparkassen Münsterland Giro (1.1),193,,
27.09 » 30.09,,,Eurométropole Tour (2.1),,,
,45,,Points classification,,,
,119,,General classification,,,
30.09,14,119,Stage 4 - Mons › Tournai,158,,
29.09,30,134,Stage 3 - Péruwelz › Ichtegem,176,,
28.09,151,150,Stage 2 - Antoing › Poperinge,181,,
27.09,116,117,Stage 1 - La Louvière › Menen,167,,
22.09,20,,De Kustpijl (1.2),170.8,,
19.09,33,,Omloop van het Houtland (1.1),193.8,,
15.09,3,,GP Impanis - Van Petegem (1.1),201,40,32
14.09,14,,Kampioenschap van Vlaanderen (1.1),182.6,7,
09.09,31,,GP de Fourmies - La Voix du Nord (1.HC),205,,
05.09,29,,Memorial Rik Van Steenbergen (1.1),195.9,,
26.08,12,,Schaal Sels (1.1),203.1,10,3
21.08 » 24.08,,,Tour du Poitou Charentes (2.1),,,
,47,,General classification,,,
24.08,47,47,Stage 5 - Melle › Poitiers,188.8,,
23.08,143,132,Stage 4 (ITT) - La Roche Posay › La Roche Posay,22.1,,
23.08,13,22,Stage 3 - Pleumartin › La Roche Posay,99.4,,
22.08,8,18,Stage 2 - Royan › Melle,196.8,1,
21.08,21,24,Stage 1 - Villebois-Lavalette › Royan,182,,
29.06 » 12.07,,,Tour of Qinghai Lake (2.HC),,,
07.07,DNF,,Stage 8 - Qilian  › Zhangye ,201,,
05.07,20,69,Stage 7 - Qilian  › Qilian,104,,
04.07,88,69,Stage 6 - Xihaizhen › Mole,123,,
03.07,13,60,Stage 5 - Tianjun Xian › Xihaizhen,205,,
02.07,30,63,Stage 4 - Qinghai Lake › Chaqia,148,,
01.07,23,66,Stage 3 - Xining › Qinghai Lake,147,,
30.06,97,101,Stage 2 - Duoba Base › Huzhu,122,,
29.06,22,27,Stage 1 - Xining Circuit Race › Xining Circuit Race,96.8,,
24.06,21,,National Championships Belgium - Road Race (NC),253.3,,
14.06 » 17.06,,,Ster ZLM Toer GP Jan van Heeswijk (2.1),,,
