date,result ranking,general classification,race name,distance,PCS point,UCI point
13.06,12,,National Championships Mexico  - Road Race (NC),226.1,,1
11.06,3,,National Championships Mexico  - ITT (NC),40,2,20
15.11 » 20.11,,,Vuelta Internacional Ciclista Michoacan (2.2),,,
,9,,Mountains classification,,,
,17,,Points classification,,,
,38,,General classification,,,
20.11,42,,Stage 6 - Zamora › Morelia,150.7,,
19.11,46,39,Stage 5 - Uruapan › Zamora,188.1,,
18.11,50,37,Stage 4 - San Juan de Alima › Tepalcatepec,152.4,,
17.11,36,36,Stage 3 - Lazaro Cardenas › San Juan de Alima,232,,
16.11,45,31,Stage 2 - Zitacuaro › Huetamo,166.5,,
15.11,18,18,Stage 1 - Morelia › Zitacuaro,172.6,,
19.07 » 23.07,,,Cascade Cycling Classic (2.2),,,
23.07,OTL,,Stage 5 - Bend › Bend,130.6,,
22.07,108,138,Stage 4,48.6,,
21.07,140,139,Stage 3 - Bend › Kapka Butte Snow Park,172.7,,
20.07,120,119,Stage 2 (ITT) - Bend › Bend,22.9,,
19.07,121,121,Stage 1 - Princeville ›  Dee Wright Observatory,172.9,,
19.04 » 23.04,,,Tour of the Gila (2.2),,,
20.04,OTL,,Stage 2 - Fort Bayard › Fort Bayard,120.7,,
19.04,135,135,Stage 1 - Silver City › Whitewater Mesa,143.4,,
26.06,DNF,,National Championships Mexico - Road Race (NC),200,,
26.05,12,,National Championships Mexico - ITT (NC),36,,
