date,result ranking,general classification,race name,distance,PCS point,UCI point
25.04 » 01.05,,,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle (2.2),,,
,11,,Mountains classification,,,
,33,,Points classification,,,
,69,,General classification,,,
01.05,70,,Stage 7 - Huelgoat › Quimperlé,141.3,,
30.04,58,87,Stage 6 (ITT) - Huelgoat › Huelgoat,15.9,,
29.04,112,90,Stage 5 - Saint Thélo › Le Quillio,170.7,,
28.04,68,70,Stage 4 - Le Rheu › Fougères,156,,
27.04,116,101,Stage 3 - La Turballe › Le Rheu,183.4,,
26.04,106,103,Stage 2 - Ploemel › La Turballe,174.2,,
25.04,108,108,Stage 1 - Sainte Anne d'Auray › Pluvigner,166.5,,
21.04,66,,Paris - Mantes-en-Yvelines (1.2),171.6,,
10.04 » 14.04,,,Tour du Loir et Cher E Provost (2.2),,,
,75,,General classification,,,
14.04,79,,Stage 5 - Blois › Blois,97.5,,
13.04,78,79,Stage 4 - Ange › Ange,190,,
12.04,63,76,Stage 3 - Vendôme › Billy,212,,
11.04,147,138,Stage 2 - Villebarou › Saint-Gervais-la-Forêt,189,,
10.04,65,67,Stage 1 - Blois › Nouan-le-Fuzelier,173,,
14.10,55,,Tour de Vendée (1.HC),172,,
07.10,113,,Paris - Tours (1.HC),230.5,,
04.10,129,,Paris-Bourges (1.1),190.9,,
22.09 » 23.09,,,Tour du Gévaudan Languedoc - Roussillon (2.2),,,
,45,,General classification,,,
23.09,52,45,Stage 2 - Mende › Mende,162.4,,
22.09,50,50,Stage 1 - Chateauneuf de Randon › La Grand’Combe,153,,
16.09,93,,Grand Prix d'Isbergues - Pas de Calais (1.1),203.9,,
14.09,11,,Grand Prix de la Somme « Conseil Général 80 » (1.1),202.9,12,5
09.09,133,,GP de Fourmies - La Voix du Nord (1.HC),205,,
21.08 » 24.08,,,Tour du Poitou Charentes (2.1),,,
,40,,General classification,,,
24.08,45,40,Stage 5 - Melle › Poitiers,188.8,,
23.08,85,81,Stage 4 (ITT) - La Roche Posay › La Roche Posay,22.1,,
23.08,97,100,Stage 3 - Pleumartin › La Roche Posay,99.4,,
22.08,98,101,Stage 2 - Royan › Melle,196.8,,
21.08,90,93,Stage 1 - Villebois-Lavalette › Royan,182,,
19.08,60,,Chateauroux Classic de l'Indre Trophee Fenioux (1.1),201.2,,
14.08 » 17.08,,,Tour du Limousin (2.HC),,,
,32,,General classification,,,
17.08,42,32,Stage 4 - Varetz › Limoges,173.9,,
16.08,58,13,Stage 3 - Jumilhac Le Grand › Trélissac,189.1,,
15.08,71,13,Stage 2 - Oradour-sur-Glane  › Saint-Junie,186,,
14.08,8,8,Stage 1 - Limoges › La Souterraine,162.1,1,2
01.08 » 02.08,,,Paris - Corrèze (2.1),,,
,65,,General classification,,,
02.08,71,65,Stage 2 -  Objat › Chaumeil,170.2,,
01.08,74,74,Stage 1 - Contres › Sassay,168.1,,
24.07 » 29.07,,,Tour Alsace (2.2),,,
,8,,Points classification,,,
,55,,General classification,,,
29.07,61,55,Stage 6 - Ribeauvillé › Le Ballon d’Alsace,156.7,,
28.07,31,59,Stage 5 (ITT) - Cernay › Cernay,17.7,,
27.07,107,63,Stage 4 - Bollwiller › Markstein,84.6,,
26.07,2,15,Stage 3 - Beaucourt › Colmar,160.3,2,5
25.07,20,27,Stage 2 - Strasbourg › Bischoffsheim,153.8,,
24.07,58,62,Stage 1 - Huningue › Huningue,146.3,,
08.07,27,,GP de Pont a Marcq - La Ronde Pévèloise (1.2),189.5,,
29.04,DNF,,Paris - Mantes-en-Yvelines (1.2),170,,
15.04,DNF,,Tro-Bro Léon (1.1),206.4,,
14.04,75,,Tour du Finistère (1.1),186.1,,
12.04,115,,GP de Denain Porte du Hainaut (1.1),199.1,,
10.04,92,,Paris-Camembert (1.1),206.5,,
03.04 » 06.04,,,Circuit cycliste Sarthe - Pays de la Loire (2.1),,,
,74,,General classification,,,
06.04,83,74,Stage 5 - Abbaye de l’Epau › Sablé-sur-Sarthe,166.6,,
05.04,79,76,Stage 4 - Angers › Pré-en-Pail,181.1,,
04.04,46,69,Stage 3 (ITT) - Angers › Angers,6.8,,
04.04,60,62,Stage 2 - Riaillé › Angers,96,,
03.04,38,41,Stage 1 - Saint-Gilles-Croix-de-Vie  › Riaillé,192.8,,
01.04,61,,Flèche d'Emeraude - Saint Malo (1.1),181,,
24.03 » 25.03,,,Critérium International (2.HC),,,
,85,,General classification,,,
25.03,87,85,Stage 3 - Porto-Vecchio › Col de l'Ospedale,179,,
25.03,82,77,Stage 2 (ITT) - Porto-Vecchio › Porto-Vecchio,6.5,,
24.03,49,52,Stage 1 - Porto-Vecchio › Porto-Vecchio,89.5,,
18.03,83,,Cholet-Pays de Loire (1.1),199,,
17.03,DNF,,Classic Loire Atlantique (1.1),184.8,,
29.02,132,,GP Samyn (1.1),187.9,,
26.02,DNF,,Les Boucles du Sud Ardèche - Souvenir F. Delpech (1.1),199.7,,
18.02 » 19.02,,,Tour Cycliste International du Haut Var (2.1),,,
19.02,DNF,,Stage 2 - Fréjus › Fayence,205.4,,
18.02,131,131,Stage 1 - Draguignan › La Croix-valmer,189.2,,
01.02 » 05.02,,,Etoile de Bessèges (2.1),,,
03.02,DNF,,Stage 3 - Bessèges › Bessèges,152,,
02.02,93,93,Stage 2 - Lusson › Saint-Ambroix,58.8,,
01.02,80,80,Stage 1 - Beaucaire › Bellegarde,148,,
29.01,DNF,,Grand Prix Cycliste La Marseillaise (1.1),148.1,,
16.10,26,,Chrono des Nations (1.1),48.5,,
09.10,74,,Paris - Tours (1.HC),230.5,,
06.10,DNF,,Paris-Bourges (1.1),190.9,,
02.10,DNF,,Tour de Vendée (1.HC),205,,
24.09 » 25.09,,,Tour du Gévaudan Languedoc - Roussillon (2.2),,,
25.09,DNF,,Stage 2 - Mende › Mende,162,,
24.09,52,,Stage 1 - La Grand-Combe › Langogne,149,,
18.09,DNF,,Grand Prix d'Isbergues - Pas de Calais (1.1),204,,
16.09,49,,Grand Prix De La Somme - Conseil Général 80 (1.1),201.2,,
11.09,83,,GP de Fourmies - La Voix du Nord (1.HC),200,,
23.08 » 26.08,,,Tour International du Poitou Charentes (2.1),,,
,78,,General classification,,,
26.08,85,,Stage 5 - Saint-Jacques de Thouars › Poitiers,171.4,,
25.08,55,,Stage 4 (ITT) - Châtellerault › Châtellerault,20.5,,
25.08,54,,Stage 3 - Bressuire › Châtellerault,104.8,,
24.08,108,,Stage 2 - Cognac › Bressuire,175.2,,
23.08,105,,Stage 1 - Surgères › Cognac,184.2,,
16.08 » 19.08,,,Tour du Limousin (2.HC),,,
,72,,General classification,,,
19.08,77,,Stage 4 - Lacs de Haute Charente › Limoges,180,,
18.08,84,,Stage 3 - Lanouaille › St Yrieix La Perche,181,,
17.08,80,,Stage 2 - St Hilaire Peyroux › Allassac,184,,
16.08,83,,Stage 1 - Limoges › Guéret,165,,
03.08 » 04.08,,,Paris - Corrèze (2.1),,,
,72,,General classification,,,
04.08,70,,Stage 2 - Objat › Chaumeil,178.7,,
03.08,87,,Stage 1 - Contres › Bellac,181.8,,
27.07 » 31.07,,,Tour Alsace (2.2),,,
31.07,DNF,,Stage 5 - Ribeauvillé › Ballon d'Alsace,156.4,,
30.07,114,,Stage 4 - Illzach › Mulhouse,169.9,,
29.07,85,,Stage 3 - Colmar › Carspach,146,,
28.07,96,,Stage 2 - Strasbourg › Bischoffsheim,153.8,,
27.07,46,,Stage 1 - Bâle › Huningue,142.7,,
16.06 » 19.06,,,La Route du Sud Cycliste - La Dépêche du Midi (2.1),,,
17.06,DNF,,Stage 2 - ST Gaudens › Cauterets,177,,
16.06,70,,Stage 1 - Castres › Samatan,203,,
17.08 » 20.08,,,Tour Du Limousin (2.1),,,
20.08,DNF,,Stage 4 - Ambazac › Limoges,180.8,,
19.08,116,,Stage 3 - Uzerche › Mansac,191.5,,
18.08,74,,Stage 2 (ITT) - St Amand Montrond › St Amand Montrond,45.1,,
17.08,123,,Stage 1 - Limoges › Boussac,193.1,,
04.08 » 05.08,,,Paris - Corrèze (2.1),,,
05.08,DNF,,Stage 2 - Malemort › Chaumeil,157.3,,
04.08,112,,Stage 1 - Contres › St Léonard de Noblat,206.5,,
24.07 » 28.07,,,Tour de Wallonie (2.HC),,,
28.07,DNF,,Stage 5 - Chaudfontaine › Welkenraedt,164.7,,
27.07,78,,Stage 4 - Vielsalm › Villers-Le-Bouillet,168,,
26.07,96,,Stage 3 - Andenne › Hotton,180.2,,
25.07,102,,Stage 2 - Braine-Le-Comte › Saintes,201.8,,
24.07,100,,Stage 1 - Mouscron › Lessines,184.4,,
30.05,DNF,,Boucles de l'Aulne - Châteaulin (1.1),168,,
29.05,DNF,,Grand Prix de Plumelec-Morbihan (1.1),181,,
05.05 » 09.05,,,4 Jours de Dunkerque - Tour du Nord-Pas-de-Calais (2.HC),,,
08.05,DNF,,Stage 4 - Merville › Cassel,181.3,,
07.05,121,,Stage 3 - Menin (Menen) › Ypres (Ieper),193.2,,
06.05,122,,Stage 2 - Coulogne › Auby,195.7,,
05.05,61,,Stage 1 - Dunkerque › Bray-Dunes,143,,
18.04,42,,Tro-bro Léon (1.1),205.5,,
17.04,23,,Tour du Finistère (1.1),199.7,,
15.04,87,,GP de Denain Porte du Hainaut (1.1),197.1,,
11.04,DNF,,Paris - Roubaix (1.HC),259,,
07.04,126,,Scheldeprijs (1.HC),205.4,,
04.04,DNF,,Ronde van Vlaanderen / Tour des Flandres ME (PT),262,,
28.03,DNF,,Gent - Wevelgem (PT),219,,
27.03,DNF,,E3 Prijs Vlaanderen (1.HC),203,,
24.03,DNF,,Dwars door Vlaanderen (1.1),204,,
21.03,DNF,,Cholet-Pays de Loire (1.1),200,,
05.03 » 07.03,,,Driedaagse van West-Vlaanderen (2.1),,,
06.03,DNF,,Stage 2 - Torhout › Handzame,177.5,,
05.03,121,,Stage 1 - Kortrijk › Bellegem,176.4,,
27.02,DNF,,Omloop Het Nieuwsblad ME (1.HC),204,,
14.02 » 19.02,,,Tour of Oman (2.1),,,
,37,,General classification,,,
19.02,82,,Stage 6 (ITT) - Al Jissah › Muscat Corniche,18.6,,
18.02,58,,Stage 5 - Wattayat › Sultan Qaboos Stadium,148,,
17.02,32,,Stage 4 - Ibri › Nakhal,187,,
16.02,62,,Stage 3 - Saifat Ash Shiekh › Qurayyat,124,,
15.02,82,,Stage 2 - Nizwa › Samail,148.5,,
14.02,64,,Stage 1 - Muscat Corniche › Muscat Corniche,61,,
07.02 » 12.02,,,Tour of Qatar (2.1),,,
,69,,General classification,,,
12.02,43,,Stage 6 - Al Wakra › Doha Corniche,123.5,,
11.02,89,,Stage 5 - Lusail › Madinat Al Shamal,142,,
10.02,60,,Stage 4 - The Pearl › Al Khor Corniche,146.5,,
09.02,100,,Stage 3 - Dukhan › Mesaieed,136.5,,
08.02,105,,Stage 2 - Camel Race Track › Qatar Foundation - Doha,147,,
07.02,14,96,Stage 1 (TTT) - West Bay Lagoon › West Bay Lagoon,8.2,,
19.01 » 24.01,,,La Tropicale Amissa Bongo (2.1),,,
,8,,General classification,,18,
24.01,7,,Stage 6 - Libreville › Libreville,130,2,
23.01,3,,Stage 5 - Lambaréné › Kango,149,7,
22.01,5,,Stage 4 - Ndjolé › Lambaréné,133,4,
21.01,1,,Stage 3 - Ngouoni › Moanda,101,20,
20.01,12,,Stage 2 - Kabala › Franceville,125,,
19.01,8,,Stage 1 - Bongoville › Akieni,81,1,
11.10,103,,Paris - Tours (1.HC),230,,
08.10,41,,Paris-Bourges (1.1),193.3,,
01.10 » 04.10,,,Circuit Franco-Belge (2.1),,,
,70,,General classification,,,
04.10,100,,Stage 4 - Mons › Tournai,147.1,,
03.10,57,,Stage 3 - Antoing › Ichtegem,178,,
02.10,114,,Stage 2 - Maubeuge › Poperinge,225.7,,
01.10,74,,Stage 1 - Templeuve › Mouscron,212,,
