date,result ranking,general classification,race name,distance,PCS point,UCI point
26.04,115,,Ronde van Noord-Holland (1.2),215.7,,
19.09,DNF,,Kampioenschap van Vlaanderen (1.1),180,,
02.09,DNF,,Schaal Sels (1.1),197.8,,
20.06 » 22.06,,,Mainfranken Tour (2.2),,,
21.06,122,,Stage 2 - Hofheim  › Stadtlauringen,163,,
20.06,128,,Stage 1 - Lülsfeld  › Sennfeld ,125,,
03.05,122,,Ronde van Overijssel (1.2),201.3,,
19.04,DNF,,Liège-Bastogne-Liège U23 (1.2U23),183,,
05.08,DNF,,Sparkassen Giro Bochum (1.1),175.2,,
14.07 » 22.07,,,Tour of Qinghai Lake (2.HC),,,
17.07,DNF,,Stage 4 - Xihaizhen Xihaizhen › Guide,172,,
16.07,126,,Stage 3 - Bird Island Bird Island › Xihaizhen,152,,
15.07,116,,Stage 2 - Qinghai Lake Hotel Qinghai Lake Hotel › Bird Island,120,,
14.07,121,,Stage 1 - Xining Xining › Qinghai Lake Hotel,146,,
30.06,71,,National Championships Netherlands U23 - Road Race (NC),162,,
19.06 » 23.06,,,Ster Elektrotoer (2.1),,,
,99,,General classification,,,
23.06,49,,Stage 5 - Sittard-Geleen › Eindhoven,149,,
22.06,96,,Stage 4 - Verviers › La Gileppe,192,,
21.06,113,,Stage 3 - Aachen › Valkenburg,194,,
20.06,117,,Stage 2 - Schijndel › Nuth,166,,
19.06,119,,Prologue - Schijndel › Schijndel,8,,
09.06 » 10.06,,,OZ Wielerweekend (2.2),,,
,38,,General classification,,,
10.06,37,,Stage 3 - Breskens › Breskens,190,,
09.06,47,,Stage 2 (ITT) - Hengstijk › Vogelwaarde,9.6,,
09.06,65,,Stage 1 - Hulst › Vogelwaarde,100.1,,
25.05 » 28.05,,,Tour de Berlin (2.2U23),,,
,14,,General classification,,,
28.05,34,,Stage 5 - Berlin › Berlin,175.9,,
27.05,51,,Stage 4 - Birkenweder › Birkenweder,122.4,,
27.05,38,,Stage 3 (ITT) - Lehnitz › Lehnitz,16.4,,
26.05,13,,Stage 2 - Rund um Rudow › Rudow,150,,
25.05,3,,Stage 1 - Altlandsberg › Altlandsberg,114.1,1,
16.05 » 20.05,,,Flèche du Sud (2.2),,,
,40,,General classification,,,
20.05,42,,Stage 5 - Dudelange › Esch-sur-Alzette,162,,
19.05,27,,Stage 4 - Colmar › Roeser,170,,
18.05,53,,Stage 3 - Bourscheid › Troisvierges,155,,
17.05,63,,Stage 2 - Schifflange › Kayl,159,,
16.05,69,,Stage 1 (ITT) - Rumelange › Rumelange,7,,
28.03,106,,GP De Waregem (1.2),149,,
11.03,72,,Vlaamse Pijl (1.2),145.7,,
03.03,63,,Beverbeek Classic (1.2),168,,
10.06 » 11.06,,,OZ Wielerweekend (2.2),,,
10.06,41,108,Stage 2 (ITT) - Hengstijk › Vogelwaarde,9.6,,
10.06,114,114,Stage 1 - Hulst › Vogelwaarde,130.1,,
05.05,66,,Flanders-Europe Classic (1.1),,,
10.04,32,,Paris - Roubaix Juniors (1.1),106.6,,
09.08 » 12.08,,,Acht van Bladel (2.8),,,
10.08,78,78,Stage 2 - Bladel › Bladel,100,,
09.08,66,66,Stage 1 - Bladel › Bladel,92,,
09.07 » 12.07,,,Sint-Martinusprijs Kontich (2.8),,,
,37,,General classification,,,
12.07,78,,Stage 5 - Kontich › Kontich,117,,
11.07,109,38,Stage 4 - Kontich › Kontich,103,,
10.07,28,27,Stage 2 - Kontich › Kontich,123.5,,
09.07,24,24,Stage 1 (ITT) - Kontich › Kontich,8.7,,
09.06,16,,National Championships Netherlands MJ - ITT (NC),26,,
21.05 » 23.05,,,Int. Junioren Driedaagse van Axel (SC),,,
23.05,DNF,,Stage 4 - Strijpen › Strijpen,100.8,,
22.05,156,146,Stage 3 - Axel › Axel,89.2,,
22.05,131,127,Stage 2 (ITT) - Zuiddorpe › Zuiddorpe,10.5,,
21.05,126,126,Stage 1 - Philippine › Philippine,110.5,,
11.04,43,,Paris - Roubaix Juniors (1.8),107.5,,
