date,result ranking,general classification,race name,distance,PCS point,UCI point,year
26.04 » 29.04,,,Giro del Trentino () ,,,,1999
28.04,OTL,,Stage 3 - Fondo › Melcesine ,161,,,1999
27.04,122,,Stage 2 - Lienz › Passo Mendola ,176,,,1999
26.04,136,,Stage 1 - Lienz › Lienz ,205,,,1999
30.03 » 01.04,,,KBC Driedaagse van De Panne-Koksijde () ,,,,1999
,108,,General classification ,,,,1999
01.04,146,,Stage 3B (ITT) - De Panne › De Panne ,14,,,1999
31.03,101,,Stage 2 - Zottegem › Koksijde ,240,,,1999
30.03,88,,Stage 1 - Mouscron › Zottegem ,173,,,1999
27.03,DNF,,E3-Prijs Harelbeke (1.1) ,206,,,1999
02.06,8,,First Union Invitational (1.3) ,147.5,18,,1998
17.05 » 24.05,,,Circuito Montañes (2.5) ,,,,1998
24.05,1,,Stage 8 - Reinosa › Santander ,141,5,,1998
21.05,4,,Stage 5 ,,,,1998
28.03,DNF,,E3-Prijs Harelbeke (1.1) ,201,,,1998
23.03,DNF,,Dwars door België / À travers la Belgique () ,203,,,1998
26.07 » 03.08,,,Okolo Slovenska () ,,,,1997
02.08,1,,Stage 8 ,180,5,,1997
30.07,1,,Stage 5 - Brezno › Presov ,181,5,,1997
28.07,1,,Stage 3 - Kremnica › Hontianska Vrbica ,185,5,,1997
12.06 » 16.06,,,Tour de Luxembourg (2.2) ,,,,1997
,91,,General classification ,,,,1997
13.06,113,,Stage 2 - Dudelange › Bertrange ,194,,,1997
12.06,118,,Stage 1 - Luxembourg › Dippach ,179,,,1997
11.05 » 21.05,,,Course de la Paix (2.5) ,,,,1997
20.05,7,,Stage 9 - Mezice › Brno ,166,,,1997
16.05 » 19.05,,,Flèche du Sud () ,,,,1996
19.05,3,,Stage 4 - 	Esch-sur-Alzette › 	Esch-sur-Alzette ,138,1,,1996
