date,result ranking,general classification,race name,distance,PCS point,UCI point
07.06,43,,The Parx Casino Philly Cycling Classic (1.2),173,,
31.05,6,,Winston Salem Cycling Classic (1.2),180.2,1,8
25.05,16,,National Championships United States - Road Race (NC),165,,
23.05,8,,National Championships United States - ITT (NC),30.9,,
28.04 » 03.05,,,Vuelta Mexico (2.2),,,
30.04,DNF,,Stage 3 - Guanajuato › San Juan del Río,208.3,,
29.04,17,57,"Stage 2 - San Luis Potosí › León, Guanajuato",193,,
28.04,94,95,Stage 1 - Aguascalientes › San Luis Potosí,170.2,,
19.04,32,,Tro-Bro Léon (1.1),204.4,,
18.04,38,,Tour du Finistère (1.1),189.2,,
26.03 » 29.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
27.03,DNF,,Stage 2 - Cesenatico › Sogliano al Rubicone,156.2,,
26.03,177,177,Stage 1a - Gatteo › Gatteo,99.5,,
26.03,50,190,Stage 1b (TTT) - Gatteo a mare › Gatteo,13.3,,
08.02,DNF,,G.P. Costa degli Etruschi (1.1),190.6,,
26.05,DNF,,National Championships United States - Road Race (NC),165,,
24.05,18,,National Championships United States - ITT (NC),30.9,,
18.04,23,,Winston-Salem Cycling Classic (1.2),171,,
04.03 » 09.03,,,Vuelta Mexico (2.2),,,
05.03,DNF,,Stage 2 - Cuernavaca › Cuernavaca,144.8,,
04.03,151,151,Stage 1 - Mexico City › Cuernavaca,81.6,,
02.02,96,,Gran Premio Costa degli Etruschi - Alta Maremma (1.1),190.6,,
01.05 » 05.05,,,Tour of the Gila (2.2),,,
,82,,General classification,,,
05.05,84,,Stage 5 - Silver City › Silver City,161.9,,
04.05,124,98,Stage 4 - Silver City › Silver City,69.5,,
03.05,85,97,Stage 3 (ITT) - Silver City › Silver City,26,,
02.05,45,95,Stage 2 - Silver City › Silver City,122.6,,
01.05,98,98,Stage 1 - Silver City › Mogollon,148.1,,
03.08 » 05.08,,,Tour of Elk Grove (2.1),,,
,18,,General classification,,3,
05.08,38,18,Stage 2 - Elk Grove Village › Elk Grove Village,120,,
04.08,12,12,Stage 1 - Elk Grove Village › Elk Grove Village,109,,
03.08,25,25,Prologue - Elk Grove Village › Elk Grove Village,7.2,,
03.06,26,,TD Bank International Cycling Championship (1.HC),198.6,,
13.05 » 20.05,,,Amgen Tour of California (2.HC),,,
19.05,DNF,,Stage 7 - Ontario › Mt. Baldy,126,,
18.05,84,113,Stage 6 - Palmdale › Big Bear Lake,186.3,,
17.05,113,117,Stage 5 (ITT) - Bakersfield › Bakerfield,29.7,,
16.05,110,116,Stage 4 - Sonora › Clovis,209.6,,
15.05,122,114,Stage 3 - Jose › Livermore,185.5,,
14.05,117,108,Stage 2 - Francisco › Santa Cruz,188.5,,
13.05,85,85,Stage 1 - Santa Rosa › Santa Rosa,186.5,,
02.05 » 06.05,,,Tour of the Gila (2.2),,,
05.05,85,121,Stage 4 - Silver City › Silver City,69.5,,
04.05,87,124,Stage 3 (ITT) - Tyrone › Tyrone,26.6,,
03.05,120,124,Stage 2 - Fort Bayard › Fort Bayard,128.7,,
02.05,128,128,Stage 1 - Silver City › Mogollon,153.1,,
27.04 » 01.05,,,Tour of the Gila (2.2),,,
30.04,48,,Stage 4 - Silver City › Silver City,69.5,,
29.04,82,,Stage 3 (ITT) - Tyrone › Tyrone,26.6,,
28.04,68,,Stage 2 - Fort Bayard › Fort Bayard,128.7,,
27.04,141,,Stage 1 - Silver City › Mogollon,151.3,,
26.06,DNF,,National Championships United States U23 - Road Race (NC),162,,
14.12 » 28.12,,,Vuelta Internacional a Costa Rica (2.2),,,
14.12,71,,Stage 1 (TTT) - Tres Ríos › Tres Ríos,12.9,,
