date,result ranking,general classification,race name,distance,PCS point,UCI point
01.06 » 03.06,,,Cycling Tour of Bihor - Bellotto (2.2),,,
,77,,General classification,,,
03.06,75,,Stage 3 - Oradea › Oradea,171,,
02.06,89,76,Stage 2a - Oradea › Stana de Vale,86,,
02.06,110,78,Stage 2b (ITT) - Oradea › Oradea,1.9,,
01.06,78,78,Stage 1 - Oradea › Oradea,180,,
02.06 » 04.06,,,Tour of Bihor - Bellotto (2.2),,,
,10,,Mountains classification,,,
,13,,Points classification,,,
,5,,General classification,,8,15
04.06,39,,Stage 3 - Oradea › Oradea,161,,
03.06,5,5,Stage 2a - Oradea › Stana de Vale,86,,
03.06,52,5,Stage 2b (ITT) - Oradea › Oradea,1.9,,
02.06,40,40,Stage 1 - Oradea › Oradea,180,,
27.09,31,,Ruota d'Oro - GP Festa del Perdono (1.2U),167,,
16.08,DNF,,GP Capodarco - Comunità di Capodarco (1.2U),180,,
25.06,23,,National Championships Italy U23 - Road Race (NC),178,,
19.04 » 22.04,,,Giro del Trentino (2.HC),,,
,13,,Youth classification,,,
,50,,General classification,,,
22.04,49,,Stage 4 - Malè › Cles   ,160.9,,
21.04,52,63,Stage 3 - Sillian › Mezzolombardo,204.6,,
20.04,62,96,Stage 2 - Arco › Anras,220,,
19.04,10,136,Stage 1 (TTT) - Riva › Torbole,12.1,,
03.04,10,,Trofeo Piva (1.2U),179.8,,1
29.09,10,,Ruota d'Oro - GP Festa del Perdono (1.2U),167,,
16.08,DNF,,GP Capodarco - Comunità di Capodarco (1.2U),156,,
17.05,DNF,,Gran Premio Industrie del Marmo (1.2),158.7,,
30.09,72,,Ruota d'Oro - GP Festa del Perdono (1.2U),167,,
16.08,DNF,,GP Capodarco - Comunità di Capodarco (1.2),180,,
27.04,DNF,,Gran Premio Industrie del Marmo (1.2),167,,
28.04,DNF,,GP Industrie del Marmo (1.2),167,,
06.09 » 09.09,,,Giro di Basilicata (2.1),,,
,16,,General classification,,5,
09.09,20,,Stage 4 - Sant'Arcangelo › Castelluccio Inferiore,119.8,,
08.09,18,11,Stage 3a - Satriano di Lucania › Viggiano,62,,
08.09,28,13,Stage 3b (ITT) - Viggiano › Viggiano,7,,
07.09,14,13,Stage 2 - Melfi › Picerno,103.6,,
06.09,36,36,Stage 1 - Tricarico › Genzano di Lucania,96.7,,
30.08 » 02.09,,,Giro della Lunigiana (2.1),,,
,67,,General classification,,,
02.09,110,,Stage 4 - Santo Stefano di Magra  › Casano di Ortonovo,97.6,,
01.09,50,51,Stage 3 - Fosdinovo › Fosdinovo,116.9,,
31.08,72,62,Stage 2 - Follo › Follo,104.8,,
30.08,107,107,Stage 1 - La Spezia  › Brugnato,109.9,,
01.09 » 03.09,,,Giro Internazionale della Lunigiana (2.1),,,
,121,,General classification,,,
03.09,105,,Stage 3 - Fosdinovo › Fosdinovo,116.9,,
02.09,104,,Stage 2 - Follo › Bolano,102.9,,
01.09,159,,Stage 1 - La Spezia › Pontremoli,96.3,,
17.07,61,,Trofeo San Rocco (1.1),104.2,,
