date,result ranking,general classification,race name,distance,PCS point,UCI point,year
25.04 » 01.05,,,Ruban Granitier Breton (2.2) ,,,,2002
,64,,General classification ,,,,2002
01.05,74,,Stage 6 - Saint-James › Dinan ,151,,,2002
30.04,66,,Stage 5 - Rennes › Saint-James ,161.4,,,2002
29.04,92,,Stage 4 - Châtelaudren › Rennes ,152.7,,,2002
28.04,79,,Stage 3 - Le Cambout › Landerneau ,178.6,,,2002
27.04,84,,Stage 2 - Pontchâteau › Ploërmel ,143.2,,,2002
26.04,90,,Stage 1 - Sainte-Anne-d'Aurey › Pontchâteau ,168.6,,,2002
25.04,95,,Prologue - Concarneau › Concarneau ,5.1,,,2002
01.03,5,,Classic Loire Atlantique () ,,2,,2001
12.04 » 17.04,,,Tour du Loir et Cher E Provost () ,,,,2000
17.04,1,,Stage 6 - Blois › Blois ,93,5,,2000
14.04,25,,Stage 3 - Mont-près-Chambord › Vendôme ,189,,,2000
13.04,1,,Stage 2 - Chambord › Romorantin ,168.5,5,,2000
30.05,34,,Tro-Bro Léon (1.5) ,177.6,,,1999
