date,result ranking,general classification,race name,distance,PCS point,UCI point
07.06 » 15.06,,,Tour of Singkarak (2.2),,,
,10,,Mountains classification,,,
,18,,General classification,,,
15.06,28,,Stage 9 - Pesisir Selatan › Padang,121,,
14.06,16,18,Stage 8 - Sawahlunto › Solok Selatan,167,,
13.06,83,31,Stage 7 - Sijunjung › Dharmasraya,167.5,,
12.06,8,27,Stage 6 - Padang Panjang › Solok Kota,111,,
11.06,7,27,Stage 5 - Payakumbuh › Solok Kabupaten,102,,
10.06,7,27,Stage 4 - Bukittinggi › Agam,165,,
09.06,69,40,Stage 3 - Kota › Tanah Datar,100,,
08.06,7,9,Stage 2 - Pasaman › Pasaman Barat,123.5,,
07.06,32,32,Stage 1 - Padang Pariaman › Pariaman,100,,
11.05,5,,National Championships Iran - Road Race (NC),150,2,10
06.10,44,,Tour of Almaty (1.2),155,,
02.06 » 09.06,,,Tour of Singkarak (2.2),,,
08.06,DNS,,Stage 6 - Pariaman › Painan,145,,
06.06,73,48,"Stage 5 - Sawahlunto › Muara Labuh, Solok Selatan",138,,
05.06,8,3,"Stage 4 - Sijunjung › Pulau Punjung, Dharmasraya",165,,
04.06,15,14,"Stage 3 - Padang Panjang › IstanoBasa, Tanah Datar",204,,
03.06,12,28,Stage 2 - Payakumbuh › Lake Singkarak,125,,
02.06,52,56,"Stage 1 - Bukittinggi › Equator, Bonjol",105,,
22.05 » 27.05,,,Tour of Iran (Azarbaijan) (2.2),,,
,22,,Mountains classification,,,
,11,,General classification,,,
27.05,46,,Stage 6 - Tabriz › Tabriz,100,,
26.05,11,11,Stage 5 - Aras › Sahand,191,,
25.05,11,19,Stage 4 - Khoy › Aras,152,,
24.05,21,25,Stage 3 - Urmiyeh › Khoy,122,,
23.05,37,39,Stage 2 - Maragheh › Urmiyeh,194,,
01.11 » 08.11,,,Tour of Taihu Lake (2.1),,,
,34,,General classification,,,
08.11,31,,Stage 8 - Changshu › Changshu,136,,
07.11,69,34,Stage 7 - Wujiang › Wujiang,114.1,,
06.11,21,35,Stage 6 - Huzhou › Huzhou,106,,
05.11,30,35,Stage 5 - Yixing  › Yixing,110.6,,
04.11,43,33,Stage 4 - Liyang › Liyang,155.2,,
03.11,17,32,Stage 3 - Wujin › Wujin,114.8,,
02.11,18,31,Stage 2 - Zhangjiagang Shuangshan › Zhangjiagang Shuangshan,129,,
01.11,32,33,Stage 1 - Binhu › Binhu,142,,
26.09 » 30.09,,,Butra Heidelberg Cement Tour dé Brunei (2.2),,,
,22,,General classification,,,
30.09,18,22,Stage 5 - Bandar Seri Begawan › Bandar Seri Begawan,104,,
29.09,44,27,Stage 4 - Kuala Belait › Bandar Seri Begawan,185.3,,
28.09,38,24,Stage 3 - Tutong › Kuala Belait,96.5,,
27.09,25,18,Stage 2 - Bandar Seri Begawan › Tutong,117.4,,
26.09,9,10,Stage 1 - Muara › Bandar Seri Begawan,93.1,,
24.02 » 04.03,,,Tour de Langkawi (2.HC),,,
,29,,General classification,,,
