date,result ranking,general classification,race name,distance,PCS point,UCI point
31.08,131,,Ronde van Midden-Nederland (1.2),197.6,,
30.08,48,,Top Compétition (1.2),179,,
16.08,15,,Grand Prix Kralovehradeckeho kraje (1.2),178,,
27.07,49,,Central European Tour Isaszeg-Budapest (1.2),131,,
26.07,33,,Central-European Tour Szerencs-Ibrany (1.2),127,,
25.07,57,,Central-European Tour Kosice-Miskolc (1.2),122,,
17.07 » 20.07,,,Cycling Tour of Sibiu (2.1),,,
,23,,General classification,,,
20.07,23,,Stage 3b - Sibiu › Sibiu,158.7,,
20.07,3,23,Stage 3a (TTT) - Sibiu › Sibiu,17,6,1.5
19.07,23,24,Stage 2 - Sibiu › Păltiniş,160,,
18.07,40,40,Stage 1 - Sibiu › Balea Lac,162.5,,
17.07,83,83,Prologue - Sibiu › Sibiu,2.3,,
29.06,DNF,,National Championships Germany - Road Race (NC),206.4,,
27.06,13,,National Championships Germany - ITT (NC),44.4,,
19.06 » 21.06,,,Tour de Serbie (2.2),,,
,58,,General classification,,,
21.06,79,,Stage 3 - Ruma › Beograd,81.9,,
20.06,39,38,Stage 2 - Pozarevac › Ruma,223.9,,
19.06,51,51,Stage 1 - Pozarevac › Pozarevac,123.2,,
12.06 » 14.06,,,Tour of Malopolska (2.2),,,
,4,,Mountains classification,,,
,62,,General classification,,,
14.06,42,,Stage 3 - Muszyna › Stary Sacz,151,,
13.06,85,70,Stage 2 - Niepolomice › Jodlownik,149,,
12.06,29,31,Stage 1 - Miechow › Trzebinia,141,,
28.05 » 01.06,,,Bayern Rundfahrt (2.HC),,,
,20,,Youth classification,,,
,6,,Mountains classification,,,
,61,,General classification,,,
01.06,109,,Stage 5 - Wassertrüdingen › Nürnberg,159.6,,
31.05,65,55,Stage 4 (ITT) - Wassertrüdingen › Wassertrüdingen,25.5,,
30.05,113,55,Stage 3 - Grassau › Neusäß,232.7,,
29.05,40,37,Stage 2 - Freilassing › Reit im Winkl Winklmoos-Alm,164.7,,
28.05,125,99,Stage 1 - Vilshofen › Freilassing,201.6,,
18.05,DNS,,Garmin Velothon Berlin (1.1),175.1,,
04.05,DNF,,Destination Thy (1.2),180,,
03.05,74,,Himmerland Rundt \'Made in Aars\' (1.2),189.5,,
01.05,19,,Rund um den Finanzplatz Eschborn-Frankfurt (1.HC),202,7,
21.04,38,,Rund um Köln (1.1),192.6,,
13.04,74,,Banja Luka-Belgrade II (1.2),140,,
12.04,105,,Banja Luka Belgrade I (1.2),182,,
13.03 » 16.03,,,Istarsko proljece - Istrian Spring Trophy (2.2),,,
,12,,General classification,,,
16.03,35,,Stage 3 - Pazin › Umag,157,,
15.03,17,16,Stage 2 - Vrsar › Motovun,164,,
14.03,30,58,Stage 1 - Umag › Labin,158,,
13.03,94,94,Prologue - Umag › Umag,1.85,,
05.03,28,,Trofej Umag - Umag Trophy (1.2),161,,
23.07 » 27.07,,,Dookoła Mazowsza (2.2),,,
23.07,DNF,,Stage 1 - Kozienice › Kozienice,177,,
11.07 » 14.07,,,Cycling Tour of Sibiu (2.1),,,
,21,,Points classification,,,
,18,,General classification,,3,
14.07,18,,Stage 3b - Sibiu › Sibiu,138.2,,
14.07,28,19,Stage 3a (ITT) - Cisnadie › Muzeul Tehnicii Populare,11.4,,
13.07,8,22,Stage 2 - Sibiu › Paltinis,183.8,1,
12.07,29,29,Stage 1 - Sibiu › Balea Lac,143.6,,
11.07,33,33,Prologue - Sibiu › Sibiu,2.5,,
26.06 » 29.06,,,Course Cycliste de Solidarnosc et des Champions Olympiques (2.1),,,
,26,,General classification,,,
29.06,38,,Stage 4 - Radomsko › Lodz,153.5,,
28.06,60,33,Stage 3 - Jaworzno › Kielce,193.1,,
27.06,49,30,Stage 2 - Zory › Jastrzebie-Zdroj,103.5,,
26.06,24,24,Stage 1 - Lublin › Krosno,231.1,,
23.06,50,,National Championships Germany - Road Race (NC),225,,
11.06 » 16.06,,,Tour de Serbie (2.2),,,
,25,,Points classification,,,
,23,,General classification,,,
16.06,13,,Stage 6 - S.Mitrovica › Belgrade,127.7,,
15.06,65,27,Stage 5 - Pozarvac › S.Mitrovica,200.3,,
14.06,36,29,Stage 4 - Kladovo › Pozarvac,186.2,,
13.06,16,25,Stage 3 - Bor › Kladovo,150.3,,
12.06,18,28,Stage 2 - Nis › Bor,137,,
11.06,108,108,Stage 1 - Nis › Nis,54.4,,
09.06,106,,Garmin ProRace Berlin (1.1),184.6,,
14.03 » 17.03,,,Istarsko proljece - Istrian Spring Trophy (2.2),,,
,39,,General classification,,,
17.03,39,,Stage 3 - Pazin › Umag,153,,
16.03,44,38,Stage 2 - Vrsar › Motovun,165,,
15.03,37,33,Stage 1 - Umag › Labin,163,,
14.03,98,97,Prologue - Umag Nova Obala › Umag Nova Obala,2,,
10.03,119,,Porec Trophy - Trofej Porec (1.2),146,,
07.10,104,,Paris-Tours Espoirs (1.2U),183,,
22.06,52,,National Championships Germany U23 - ITT (NC),33.68,,
09.06 » 15.06,,,Internationale Thüringen-Rundfahrt U23 (2.2U),,,
,24,,General classification,,,
15.06,42,,Stage 7 - Zeulenroda › Triebes,143.3,,
14.06,33,25,Stage 6 (ITT) - Gräfenroda › Oberhof,8.6,,
13.06,33,25,Stage 5 - Treffurt › Treffurt,186,,
12.06,32,30,Stage 4 - Bad Blankenburg › Bad Blankenburg,147.2,,
11.06,23,31,Stage 3 - Schönbrunn › Steinbach-Langenbach,139.5,,
10.06,52,48,Stage 2 - Erfurt › Erfurt,170,,
09.06,16,78,Stage 1 (TTT) - Sangerhausen › Sangerhausen,6.9,,
02.05 » 06.05,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,45,,General classification,,,
06.05,32,,Stage 5 - San Daniele del Friuli  › Moruzzo,149,,
05.05,54,54,Stage 4 - Tolmezzo  › Tarvisio,172,,
04.05,54,56,Stage 3 - Maniago  › Passo Pramollo,149,,
03.05,62,70,Stage 2 - Azzano Decimo  › Pordenone,164,,
02.05,76,76,Stage 1 -  Trieste  › Gorizia,158,,
01.05,105,,Rund um den Finanzplatz Eschborn-Frankfurt (1.2U),140.9,,
24.06,55,,National Championships Germany U23 - ITT (NC),27.7,,
13.06 » 19.06,,,Internationale Thüringen-Rundfahrt U23 (2.2U23),,,
,21,,General classification,,,
19.06,29,,Stage 7 - Weida › Weida,162.8,,
18.06,42,,Stage 6 - Ohrdruf › Ohrdruf,193.1,,
17.06,34,,Stage 5 (ITT) - Neuhaus am Rennweg › Neuhaus am Rennweg,11.7,,
16.06,18,,Stage 4 - Fröttstädt › Oberhof,145.2,,
15.06,88,,Stage 3 - Ohrdruf › Ohrdruf,143.5,,
14.06,11,,Stage 2 (TTT) - Streufdorf › Streufdorf,22.1,,
13.06,35,,Stage 1 - Erfurt › Erfurt,179.6,,
13.04 » 17.04,,,Tour du Loir-et-Cher 'E. Provost' (2.2),,,
,87,,General classification,,,
17.04,32,,Stage 5 - Blois › Blois,97.7,,
16.04,40,,Stage 4 - Monthou-sur-Nièvre › Ange,192,,
15.04,28,,Stage 3 - Huisseau-sur-Cosson › Nouan-le-Fuzelier,200.5,,
14.04,118,,Stage 2 - Vendôme › Villebarou,201.9,,
13.04,60,,Stage 1 - Blois › Lamotte Beuvron,153,,
25.09,48,,Praha - Karlovy Vary - Praha (1.2),261.9,,
