date,result ranking,general classification,race name,distance,PCS point,UCI point
16.06,8,,National Championships Cuba - Road Race (NC),,,3
15.06,5,,National Championships Cuba - ITT (NC),,,3
17.06,3,,National Championships Cuba - Road Race (NC),,7,20
16.06,3,,National Championships Cuba - ITT (NC),,2,5
13.01 » 22.01,,,Vuelta al Táchira en Bicicleta (2.2),,,
15.01,DNF,,Stage 3 - San Cristobal › San Cristobal,115.2,,
14.01,123,137,Stage 2 - San Rafael de el Pinal › Borota,134.1,,
13.01,137,143,Stage 1 - San Cristobal Tabira › San Cristobal Tabira,102.9,,
21.06,24,,National Championships Cuba - Road Race (NC),160,,
09.01 » 18.01,,,Vuelta al Tachira en Bicicleta (2.2),,,
,82,,General classification,,,
18.01,81,,Stage 10 - San Cristóbal › San Cristóbal,96,,
17.01,66,77,Stage 9 - San rafael delñal › Casa del Padre,138.4,,
16.01,103,84,Stage 8 - San Antonio del Tachira › Cerro de Cristo Rey,117.1,,
15.01,97,73,Stage 7 - Lobatera › Bramon,99,,
14.01,60,60,Stage 6 - La Fría › La Grita,113.5,,
13.01,58,67,Stage 5 - Santa Cruz de Mora › San Juan de Colón,158.1,,
12.01,108,109,Stage 4 - Guanare › Barinas,119.4,,
11.01,115,105,Stage 3 - Socopó › Guanare,178.1,,
10.01,122,116,Stage 2 - Peribeca › Santa Bárbara de Barinas,176.3,,
09.01,112,112,Stage 1 - San Cristóbal › San Cristóbal,102.9,,
14.12 » 25.12,,,Vuelta Kolbi a Costa Rica (2.2),,,
,58,,General classification,,,
25.12,58,,Stage 11 - San José › San José,99.53,,
24.12,42,59,Stage 10 - Pérez Zeledón › San José,134.5,,
23.12,55,60,Stage 9 - San José › Pérez Zeledón,126.8,,
21.12,53,62,Stage 8 - Puntarenas › Santa Ana,134.2,,
20.12,67,67,Stage 7 - Liberia › Puntarenas,135.9,,
19.12,70,67,Stage 6 - La Fortuna › Liberia,188.2,,
18.12,75,67,Stage 5 - Alajuela › Ciudad Quesada,167.3,,
17.12,60,60,Stage 4 (ITT) - San Joaquín › Carrizal,18.24,,
16.12,68,67,Stage 3 - Guápiles › Paraíso,118.7,,
15.12,79,73,Stage 2 - Limón › Guápiles,135,,
14.12,75,75,Stage 1 - San José › Limón,155,,
04.07 » 13.07,,,Vuelta Ciclista a Venezuela (2.2),,,
,101,,General classification,,,
13.07,107,,Stage 10 - Caracas › Caracas,70,,
12.07,110,101,Stage 9 - Guacara › Cagua,106.9,,
11.07,120,98,Stage 8 - San Pablo › Valencia,152.7,,
10.07,86,98,Stage 7 - Cocorote › San Filipe,80,,
09.07,24,105,"Stage 6 - Campo de Carabobo › Nirgua, San Vicente",102.6,,
08.07,100,117,Stage 5 - Sabaneta › San Carlos,224.5,,
07.07,83,119,Stage 4 - Ospina › Barinitas,167.1,,
06.07,125,122,Stage 3 - Trujillo › Barquisimeto,216.7,,
05.07,126,122,Stage 2 - San Francisco › Valera,225.4,,
04.07,111,121,Stage 1 - Maracaibo › Maracaibo,80,,
25.06,23,,National Championships Cuba - ITT (NC),,,
