date,result ranking,general classification,race name,distance,PCS point,UCI point
24.07 » 29.07,,,Tour Alsace (2.2),,,
29.07,DNF,,Stage 6 - Ribeauvillé › Le Ballon d’Alsace,156.7,,
28.07,111,99,Stage 5 (ITT) - Cernay › Cernay,17.7,,
27.07,67,97,Stage 4 - Bollwiller › Markstein,84.6,,
26.07,78,105,Stage 3 - Beaucourt › Colmar,160.3,,
25.07,101,112,Stage 2 - Strasbourg › Bischoffsheim,153.8,,
24.07,84,86,Stage 1 - Huningue › Huningue,146.3,,
10.05 » 13.05,,,Rhône-Alpes Isère Tour (2.2),,,
13.05,DNF,,Stage 4 - Charvieu-Chavagneux › Charvieu-Chavagneux,154,,
12.05,96,88,Stage 3 - Saint-Maurice l'Exil › Saint-Maurice l'Exil,166,,
11.05,94,75,Stage 2 - Vaulx-Milieu › Montanay,181,,
10.05,38,39,Stage 1 - Domarin › Ruy,141,,
01.04,90,,Grand Prix de la Ville de Nogent-sur-Oise (1.2),178.8,,
27.07 » 31.07,,,Tour Alsace (2.2),,,
31.07,DNF,,Stage 5 - Ribeauvillé › Ballon d'Alsace,156.4,,
30.07,84,,Stage 4 - Illzach › Mulhouse,169.9,,
29.07,75,,Stage 3 - Colmar › Carspach,146,,
28.07,147,,Stage 2 - Strasbourg › Bischoffsheim,153.8,,
27.07,94,,Stage 1 - Bâle › Huningue,142.7,,
26.06,6,,National Championships Latvia - Road Race (NC),180,1,
12.05 » 15.05,,,Rhône-Alpes Isère Tour (2.2),,,
,19,,General classification,,,
15.05,8,,Stage 4 - Saint-Maurice l › Charvieu-Chavagneux,180,,
14.05,27,,Stage 3 - Chaponnay › Saint-Maurice l'Exil,150,,
13.05,10,,Stage 2 - Charvieu-Chavagneux › Toussieu,159,,
12.05,14,,Stage 1 - Vaulx-Milieu › Saint-Savin,156,,
13.04 » 17.04,,,Tour du Loir-et-Cher 'E. Provost' (2.2),,,
,66,,General classification,,,
17.04,71,,Stage 5 - Blois › Blois,97.7,,
