date,result ranking,general classification,race name,distance,PCS point,UCI point,year
08.06 » 12.06,,,ZLM Tour (2.Pro) ,,,,2022
,74,,General classification ,,,,2022
12.06,80,,Stage 5 - Made › Rijsbergen ,160.5,,,2022
11.06,68,81,Stage 4 - Sint Willebrord › Mierlo ,196.5,,,2022
10.06,77,88,Stage 3 - Heythuysen › Buchten ,192.5,,,2022
09.06,89,87,Stage 2 - Veere › Goes ,183.2,,,2022
08.06,62,63,Stage 1 - Kapelle › Kapelle ,100.9,,,2022
15.05,DNF,,Tro-Bro Léon (1.Pro) ,207.8,,,2022
14.05,DNF,,Grand Prix du Morbihan (1.Pro) ,185.4,,,2022
03.05 » 08.05,,,4 Jours de Dunkerque / Grand Prix des Hauts de France (2.Pro) ,,,,2022
,29,,Youth classification ,,,,2022
,97,,General classification ,,,,2022
08.05,92,,Stage 6 - Ardres › Dunkerque ,182.9,,,2022
07.05,93,101,Stage 5 - Roubaix › Cassel ,183.7,,,2022
06.05,88,94,Stage 4 - Mazingarbe › Aire-sur-la-Lys ,170.8,,,2022
05.05,101,95,Stage 3 - Péronne › Mont-Saint-Éloi ,170,,,2022
04.05,91,96,Stage 2 - Béthune › Maubeuge ,181.5,,,2022
03.05,113,113,Stage 1 - Dunkerque › Aniche ,161.1,,,2022
01.05,37,,Eschborn-Frankfurt (1.UWT) ,185,5,5,2022
16.04,75,,Tour du Jura Cycliste (1.1) ,169.8,,,2022
15.04,71,,Classic Grand Besançon Doubs (1.1) ,177.5,,,2022
13.04,DNF,,De Brabantse Pijl - La Flèche Brabançonne (1.Pro) ,205.1,,,2022
02.04,DNS,,Gran Premio Miguel Indurain (1.Pro) ,190,,,2022
01.04,DNS,,La Route Adélie de Vitré (1.1) ,176.7,,,2022
21.03 » 27.03,,,Volta Ciclista a Catalunya (2.UWT) ,,,,2022
27.03,DNF,,Stage 7 - Barcelona › Barcelona ,138.6,,,2022
26.03,67,100,Stage 6 - Salou › Cambrils ,168.6,,,2022
25.03,106,117,Stage 5 - La Pobla de Segur › Vilanova i la Geltrú ,206.3,,,2022
24.03,125,119,Stage 4 - La Seu d'Urgell › Boí Taüll ,166.7,,,2022
23.03,109,113,Stage 3 - Perpignan › La Molina ,161.1,,,2022
22.03,152,117,Stage 2 - L'Escala › Perpignan ,202.4,,,2022
21.03,103,103,Stage 1 - Sant Feliu de Guíxols › Sant Feliu de Guíxols ,171.2,,,2022
24.02 » 27.02,,,Gran Camiño (2.1) ,,,,2022
,3,,Youth classification ,,,,2022
,18,,General classification ,,3,3,2022
27.02,26,,Stage 4 (ITT) - Sarria  › Sarria  ,15.8,,,2022
26.02,18,19,Stage 3 - Maceda  › Luintra ,148.4,,,2022
25.02,21,21,Stage 2 - Bertamiráns  › Mirador do Ézaro ,177.6,,,2022
24.02,44,48,Stage 1 - O Porriño › Vigo ,165,,,2022
10.02 » 15.02,,,Tour of Oman (2.Pro) ,,,,2022
,36,,Youth classification ,,,,2022
,71,,General classification ,,,,2022
15.02,77,,Stage 6 - Al Mouj Muscat › Matrah Corniche ,132.5,,,2022
14.02,53,71,Stage 5 - Samail › Jabal Al Akhdhar ,150.5,,,2022
13.02,79,76,Stage 4 - Al Sifah › Muscat ,119.5,,,2022
12.02,36,35,Stage 3 - Sultan Qaboos University › Qurayyat  ,180,,,2022
11.02,19,45,Stage 2 - Naseem Park › Suhar Corniche ,167.5,,,2022
10.02,76,77,Stage 1 - Al Rustaq Fort › Muscat ,138,,,2022
23.01,11,,Clàssica Comunitat Valenciana 1969 - Gran Premi València (1.2) ,175,,,2022
16.04,75,,Tour du Jura Cycliste (1.1),169.8,,,2022
15.04,71,,Classic Grand Besançon Doubs (1.1),177.5,,,2022
13.04,DNF,,De Brabantse Pijl - La Flèche Brabançonne (1.Pro),205.1,,,2022
02.04,DNS,,Gran Premio Miguel Indurain (1.Pro),190.0,,,2022
01.04,DNS,,La Route Adélie de Vitré (1.1),176.7,,,2022
21.03 » 27.03,,,Volta Ciclista a Catalunya (2.UWT),,,,2022
27.03,DNF,,Stage 7 - Barcelona › Barcelona,138.6,,,2022
26.03,67,100,Stage 6 - Salou › Cambrils,168.6,,,2022
25.03,106,117,Stage 5 - La Pobla de Segur › Vilanova i la Geltrú,206.3,,,2022
24.03,125,119,Stage 4 - La Seu d'Urgell › Boí Taüll,166.7,,,2022
23.03,109,113,Stage 3 - Perpignan › La Molina,161.1,,,2022
22.03,152,117,Stage 2 - L'Escala › Perpignan,202.4,,,2022
21.03,103,103,Stage 1 - Sant Feliu de Guíxols › Sant Feliu de Guíxols,171.2,,,2022
24.02 » 27.02,,,Gran Camiño (2.1),,,,2022
,3,,Youth classification,,,,2022
,18,,General classification,,3,3,2022
27.02,26,,Stage 4 (ITT) - Sarria  › Sarria ,15.8,,,2022
26.02,18,19,Stage 3 - Maceda  › Luintra,148.4,,,2022
25.02,21,21,Stage 2 - Bertamiráns  › Mirador do Ézaro,177.6,,,2022
24.02,44,48,Stage 1 - O Porriño › Vigo,165.0,,,2022
10.02 » 15.02,,,Tour of Oman (2.Pro),,,,2022
,36,,Youth classification,,,,2022
,71,,General classification,,,,2022
15.02,77,,Stage 6 - Al Mouj Muscat › Matrah Corniche,132.5,,,2022
14.02,53,71,Stage 5 - Samail › Jabal Al Akhdhar,150.5,,,2022
13.02,79,76,Stage 4 - Al Sifah › Muscat,119.5,,,2022
