date,result ranking,general classification,race name,distance,PCS point,UCI point,year
16.04,DNF,,Arno Wallaard Memorial (1.2),188.1,,,2022
02.04,DNF,,Volta Limburg Classic (1.1),195,,,2022
06.03,17,,Visit Friesland Elfsteden Race (1.2),199.2,,,2022
24.10,25,,Ronde van Drenthe (1.1),188.5,,3,2021
16.10,13,,Craft Ster van Zwolle (1.2),194.5,,,2021
26.09,36,,Dorpenomloop Rucphen (1.2),193.3,,,2021
18.09,28,,PWZ Zuidenveld Tour (1.2),200,,,2021
02.09 » 04.09,,,Flanders Tomorrow Tour (2.2U),,,,2021
,49,,General classification,,,,2021
04.09,87,,Stage 3b - Handzame › Handzame,124.9,,,2021
04.09,62,49,Stage 3a (ITT) - Koksijde › Koksijde,12.7,,,2021
03.09,57,55,Stage 2 - Staden › Staden,153.6,,,2021
02.09,60,60,Stage 1 - Poperinge › Poperinge,155.6,,,2021
27.08 » 29.08,,,Tour du Pays de Montbéliard (2.2U),,,,2021
29.08,DNF,,Stage 3 - Etupes › Etupes,164.7,,,2021
28.08,52,52,Stage 2 - Hérimoncourt › Hérimoncourt,146.4,,,2021
27.08,45,45,Prologue - Béthoncourt › Béthoncourt,3.6,,,2021
15.08,46,,Grote Prijs Jef Scherens - Rondom Leuven (1.1),190,,,2021
05.08 » 08.08,,,Sazka Tour (2.1),,,,2021
,21,,Youth classification,,,,2021
,28,,Mountains classification,,,,2021
,81,,General classification,,,,2021
08.08,44,,Stage 4 - Šumperk › Šternberk,174.1,,,2021
07.08,47,92,Stage 3 - Moravská Třebová › Dlouhé stráně,143.2,,,2021
06.08,93,106,Stage 2 - Olomouc › Pustevny,203.4,,,2021
05.08,112,112,Stage 1 - Prostějov › Uničov,150.8,,,2021
19.06,30,,National Championships Netherlands U23 - Road Race (NC),124.1,,,2021
19.05 » 23.05,,,Alpes Isère Tour (2.2),,,,2021
,29,,Youth classification,,,,2021
,22,,Mountains classification,,,,2021
,37,,Points classification,,,,2021
,78,,General classification,,,,2021
23.05,85,,Stage 5 - Pressins › Crolles,141.4,,,2021
22.05,88,84,Stage 4 - Les Roches-de-Condrieu › Saint-Maurice-l'Exil,174,,,2021
21.05,49,61,Stage 3 - Saint-Exupéry › Pusignan,157.8,,,2021
20.05,71,69,Stage 2 - Saint-Jean-de-Soudain › La Verpillière,167.3,,,2021
19.05,61,62,Stage 1 - Charvieu-Chavagneux › Charvieu-Chavagneux,136.4,,,2021
11.10,69,,Paris-Tours Espoirs (1.2U),178,,,2020
20.09,35,,Gooikse Pijl (1.1),200.7,,,2020
13.09,DNF,,Antwerp Port Epic / Sels Trophy (1.1),190,,,2020
29.08,82,,Druivenkoers - Overijse (1.1),194.7,,,2020
21.08,19,,National Championships Netherlands U23 - Road Race (NC),124,,,2020
06.08 » 09.08,,,Czech Tour (2.1),,,,2020
,24,,Youth classification,,,,2020
,86,,General classification,,,,2020
09.08,87,,Stage 4 - Mohelnice › Šternberk,179.2,,,2020
08.08,110,109,Stage 3 - Olomouc › Frýdek-Místek,209.8,,,2020
07.08,115,129,Stage 2 - Prostějov › Uničov,193.4,,,2020
06.08,13,132,Stage 1 (TTT) - Uničov › Uničov,18.6,,,2020
08.03,13,,Dorpenomloop Rucphen (1.2),201.4,,,2020
03.03,86,,Le Samyn (1.1),201.9,,,2020
13.10,15,,Memorial Rik Van Steenbergen / Kempen Classic (1.1),199.81,6,5,2019
12.10,DNF,,Tacx Pro Classic / Ronde van Zeeland (1.1),204.6,,,2019
22.09,103,,Gooikse Pijl (1.1),198.1,,,2019
21.08,42,,Veenendaal-Veenendaal Classic (1.1),190.7,,,2019
11.08,21,,Slag om Norg (1.1),187,,3,2019
02.08 » 05.08,,,Kreiz Breizh Elites (2.2),,,,2019
,27,,Youth classification,,,,2019
,62,,General classification,,,,2019
05.08,53,,Stage 4 - Guingamp › Rostrenen,171.8,,,2019
04.08,77,75,Stage 3 - Ploerdut › Carhaix,181.8,,,2019
03.08,43,43,Stage 2 - Calanhel › Plouray,181.1,,,2019
02.08,10,44,Stage 1 (TTT) - Ploumagoar › Ploumagoar,12.4,,,2019
11.07 » 14.07,,,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho (2.2),,,,2019
,12,,Youth classification,,,,2019
,31,,General classification,,,,2019
14.07,34,,Stage 3 - Foz do Arelho › Alto do Montejunto,179.3,,,2019
13.07,46,41,Stage 2 - Atouguia da Baleia › Torres Vedras,152.7,,,2019
12.07,29,41,Stage 1 - Ventosa › Sobral de Monte Agraço,156.8,,,2019
11.07,66,66,Prologue - Turcifal  › Turcifal ,8,,,2019
29.06,37,,National Championships Netherlands U23 - Road Race (NC),147.8,,,2019
19.06 » 23.06,,,ZLM Tour (2.1),,,,2019
,7,,Youth classification,,,,2019
,54,,General classification,,,,2019
23.06,58,,Stage 4 - Eindhoven › Tilburg,170.1,,,2019
22.06,43,58,Stage 3 - Buchten › Landgraaf,162.4,,,2019
21.06,51,53,Stage 2 - Etten-Leur  › Buchten,168.1,,,2019
20.06,39,49,Stage 1 - Bredene › Heinkenszand,197.9,,,2019
19.06,54,54,Prologue - Yerseke › Yerseke,6.8,,,2019
16.06,17,,Midden-Brabant Poort Omloop (1.2),197.2,,,2019
29.05 » 02.06,,,Flèche du Sud (2.2),,,,2019
,17,,Youth classification,,,,2019
,13,,Mountains classification,,,,2019
,71,,General classification,,,,2019
02.06,88,,Stage 4 - Kayl › Esch-sur-Alzette ,138.2,,,2019
01.06,42,68,Stage 3 - Mondorf  › Roeser ,155.6,,,2019
31.05,83,75,Stage 2 - Bourscheid  › Bourscheid ,132.4,,,2019
30.05,37,38,Stage 1 - Rumelange › Rumelange,157.1,,,2019
29.05,38,38,Prologue - Esch-sur-Alzette  › Esch-sur-Alzette ,3.25,,,2019
11.05,4,,PWZ Zuidenveld Tour (1.2),197.3,4,20,2019
04.05,33,,Ronde van Overijssel (1.2),200,,,2019
20.04,123,,Arno Wallaard Memorial (1.2),183.9,,,2019
06.04,39,,Volta Limburg Classic (1.1),192.1,,,2019
17.03,DNF,,Ronde van Drenthe (1.HC),217.6,,,2019
03.08 » 05.08,,,Aubel - Thimister - Stavelot (2.1),,,,2018
05.08,DNF,,Stage 3 - Stavelot › Stavelot,98.1,,,2018
04.08,96,93,Stage 2b - Thimister › Thimister,96.2,,,2018
04.08,6,91,Stage 2a (TTT) - Thimister › Thimister,9,,,2018
03.08,107,107,Stage 1 - Aubel › Aubel,90.9,,,2018
11.07,9,,Menen-Kemmel-Menen (1.1),131.7,16,,2018
23.06,66,,National Championships Netherlands MJ - Road Race (NC),124.8,,,2018
24.05 » 27.05,,,Tour du Pays de Vaud (2.Ncup),,,,2018
,20,,General classification,,8,,2018
27.05,24,,Stage 4 - Cossonay › Tartegnin,112.9,,,2018
26.05,27,21,Stage 3a - Cully › Savigny,78.7,,,2018
26.05,22,22,Stage 3b (ITT) - Savigny › Savigny,10.2,,,2018
25.05,67,67,Stage 2 - Missy › Bioley-Magnoux,120,,,2018
24.05,1,6,Stage 1 (TTT) - Lausanne › Lausanne,4.6,15,,2018
03.05 » 06.05,,,Course de la Paix Juniors (2.Ncup),,,,2018
,23,,General classification,,5,,2018
06.05,29,,Stage 4 - Benešov nad Ploučnicí › Terezin,97.5,,,2018
05.05,16,20,Stage 3 - Teplice › Altenberg,96.8,,,2018
04.05,41,41,Stage 2b - Roudnice nad Labem › Roudnice nad Labem,62.4,,,2018
04.05,76,44,Stage 2a (ITT) - Trebenice › Trebenice,11.2,,,2018
03.05,27,27,Stage 1 - Litomerice › Litomerice,102.5,,,2018
21.04,42,,Record Bank E3 Harelbeke - Junioren (1.1),120,,,2018
01.04,2,,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors (1.1),133.1,55,,2018
10.03,DNF,,Danilith Nokere Koerse voor Juniores (1.1),122.8,,,2018
25.02,47,,Kuurne-Brussel-Kuurne Juniors (1.1),123,,,2018
27.08,96,,La route des Géants (1.1),122,,,2017
04.08,62,,European Continental Championships MJ - Road Race (CC),120.6,,,2017
17.06,1,,National Championships Netherlands MJ - Road Race (NC),132.8,20,,2017
02.04,35,,Grand Prix Bob Jungels (1.1),130.8,,,2017
11.03,27,,Danilith - Nokere Koerse voor Juniores (1.1),122.2,,,2017
