date,result ranking,general classification,race name,distance,PCS point,UCI point
06.02,DNF,,Trofeo Alcúdia-Can Picafort-Playa de Muro (1.1),169.8,,
05.02,OTL,,"Trofeo Serra de Tramuntana, Deià-Lluc (1.1)",152.9,,
14.08,DNF,,Clasica Ciclista San Sebastian (WT),234,,
30.06 » 22.07,,,Tour de France (WT),,,
,119,,General classification,,25,
22.07,120,,Stage 20 - Rambouillet › Paris,120,,
21.07,101,119,Stage 19 (ITT) - Bonneval › Chartres,53.5,,
20.07,93,119,Stage 18 - Blagnac › Brive-la-Gaillarde,222.5,,
19.07,84,119,Stage 17 - Bagnères-de-Luchon › Peyragudes,143.5,,
18.07,109,119,Stage 16 - Pau › Bagnères-de-Luchon,197,,
16.07,128,123,Stage 15 - Samatan › Pau,158.5,,
15.07,150,125,Stage 14 - Limoux › Foix,191,,
14.07,131,122,Stage 13 - Saint-Paul-Trois-Châteaux › Cap d'Agde,217,,
13.07,99,116,Stage 12 - Saint-Jean-de-Maurienne › Annonay Davézieux,226,,
12.07,129,117,Stage 11 - Albertville › La Toussuire - Les Sybelles,148,,
11.07,87,118,Stage 10 - Macon › Bellegarde-sur-valserine,194.5,,
09.07,143,134,Stage 9 (ITT) - Arc-et-senans › Besancon,41.5,,
08.07,126,132,Stage 8 - Belfort › Porrentruy,157.5,,
07.07,149,140,Stage 7 - Tomblaine › La Planche Des Belles Filles,199,,
06.07,120,118,Stage 6 - Epernay › Metz,205,,
05.07,174,115,Stage 5 - Rouen › Saint-quentin,196.5,,
04.07,146,115,Stage 4 - Abbeville › Rouen,214.5,,
03.07,99,116,Stage 3 - Orchies › Boulogne-sur-mer,197,,
02.07,161,170,Stage 2 - Vise › Tournai,207.5,,
01.07,164,178,Stage 1 - Liege › Seraing,198,,
30.06,153,153,Prologue - Liège › Liège,6.4,,
09.06 » 17.06,,,Tour de Suisse (WT),,,
,68,,General classification,,5,
17.06,39,68,Stage 8 - Näfels-Lintharena › Sörenberg,215.8,,
16.06,125,98,Stage 7 - Bischofszell › Arosa,148.2,,
15.06,102,93,Stage 6 (ITT) - Gossau › Gossau,34.3,,
14.06,124,93,Stage 5 - Wittnau › Bischofszell,198.5,,
13.06,134,86,Stage 4 - Olten › Gansingen,192.7,,
12.06,113,83,Stage 3 - Aarberg › Trimbach,188.8,,
11.06,116,63,Stage 2 - Martigny › Aarberg,194.7,,
10.06,69,69,Stage 1 - Verbania › Verbier,218.3,,
09.06,110,110,Prologue - Lugano › Lugano,7.3,,
07.06,54,,GP du canton d'Argovie / GP Gippingen (1.1),181.5,,
02.06,27,,Trofeo Melinda - Val di Non (1.1),196,,
23.05 » 27.05,,,Tour of Belgium (2.HC),,,
,38,,General classification,,,
27.05,38,38,Stage 5 - Clavier  › Engis,212,,
26.05,83,70,Stage 4 (ITT) - Turnhout  › Arendonk,20.5,,
25.05,127,116,Stage 3 - Knokke-Heist  › Beveren,163,,
24.05,113,124,Stage 2 - Lochristi  › Knokke-Heist,169.5,,
23.05,133,133,Stage 1 - Mechelen  › Buggenhout,162,,
24.04 » 29.04,,,Tour de Romandie (WT),,,
28.04,DNF,,Stage 4 - Bulle › Sion,184,,
27.04,95,112,Stage 3 - La Neuveville › Charmey,157.6,,
26.04,101,117,Stage 2 - Montbéliard › Moutier,149.1,,
25.04,143,145,Stage 1 - Morges › La Chaux-de-Fonds,184.5,,
24.04,150,150,Prologue - Lausanne › Lausanne,3.34,,
11.04,DNF,,De Brabantse Pijl - La Flèche Brabançonne (1.HC),195.7,,
09.04,DNF,,Rund um Köln (1.1),196.7,,
19.03 » 25.03,,,Volta Ciclista a Catalunya (WT),,,
21.03,DNS,,Stage 3 - La Vall d'en Bas › Port Ainé,154.2,,
20.03,148,146,Stage 2 - Girona › Girona,161,,
19.03,171,171,Stage 1 - Calella › Calella,138.9,,
07.03 » 13.03,,,Tirreno-Adriatico (WT),,,
