date,result ranking,general classification,race name,distance,PCS point,UCI point
02.12 » 04.12,,,Tour of Quanzhou Bay (2.2),,,
,7,,Mountains classification,,,
,15,,Points classification,,,
,5,,General classification,,8,15
04.12,42,,Stage 3 - Jiri Mountain › Quanzhou,90,,
03.12,4,4,Stage 2 - Anxi › Anxi,111.4,,
02.12,47,47,Stage 1 - Huian › Jinjiang,85.6,,
12.11 » 19.11,,,Tour of Rwanda (2.2),,,
,26,,General classification,,,
19.11,45,,Stage 7 - Kigali  › Kigali ,120,,
18.11,27,23,Stage 6 - Kayonza › Kigali ,86,,
17.11,46,24,Stage 5 - Nyamata › Rwamagana,93.2,,
16.11,19,24,Stage 4 - Musanze › Nyamata,120.5,,
15.11,16,26,Stage 3 - Rubavu › Musanze,97.1,,
14.11,32,29,Stage 2 - Nyanza › Rubavu,180.6,,
13.11,29,29,Stage 1 - Kigali › Huye ,120.3,,
12.11,58,58,Prologue - Kigali  › Kigali ,3.3,,
27.10 » 05.11,,,Tour du Faso (2.2),,,
,15,,Points classification,,,
,10,,General classification,,1,3
05.11,11,,Stage 10 - Korsimoro › Ouagadougou,110.7,,
04.11,31,10,Stage 9 - Dedougou › Koudougou,131,,
03.11,33,8,Stage 8 - Bobo Dioulasso › Dedougou,171.6,,
02.11,5,8,Stage 7 - Banfora › Bobo Dioulasso,120,,
01.11,24,17,Stage 6 - Dano › Gaoua,113,,
31.10,32,17,Stage 5 - Kokologho › Boromo,136,,
30.10,61,17,Stage 4 - Yako › Ziniare,143,,
29.10,7,11,Stage 3 - Bousse › Ouahigouya,130,,
28.10,8,12,Stage 2 - Garango › Zorgho,95,,
27.10,22,22,Stage 1 - Koulbila › Tenkodogo,139,,
25.06,11,,National Championships Eritrea - Road Race (NC),152,,
23.06,12,,National Championships Eritrea - ITT (NC),,,
23.04,23,,Asmara Circuit (1.2),125.4,,
18.04 » 22.04,,,Tour Eritrea (2.2),,,
,2,,Youth classification,,,
,3,,Mountains classification,,,
,7,,Points classification,,,
,3,,General classification,,14,25
22.04,5,,Stage 5 - Massawa › Asmara,107.79,,
21.04,19,1,Stage 4 - Mendefera › Massawa,169.94,,
20.04,24,1,Stage 3 - Dekemhare › Mendefera,85.06,,
19.04,1,1,Stage 2 - Hagaz › Asmara,117.16,5,7
18.04,23,14,Stage 1 - Dbarwa › Keren,124.75,,
16.04,26,,Massawa Circuit (1.2),121.2,,
15.04,8,,Fenkil Northern Red Sea Challenge (1.2),110.84,,3
26.06,DNF,,National Championships Eritrea - Road Race (NC),166,,
24.04,24,,Asmara Circuit (1.2),129.6,,
19.04 » 23.04,,,Tour Eritrea (2.2),,,
,5,,Youth classification,,,
,16,,Points classification,,,
,7,,General classification,,4,5
23.04,6,,Stage 5 - Massawa › Asmara,113,,
22.04,16,8,Stage 4 - Mendefera › Massawa,172,,
21.04,7,7,Stage 3 - Keren › Asmara,93,,
20.04,26,30,Stage 2 - Tesseney › Agordat,112,,
19.04,33,33,Stage 1 - Barentu › Tesseney,117,,
17.04,28,,Massawa Circuit (1.2),117.7,,
16.04,15,,Fenkil Northen Red Sea Challenge (1.2),113,,
28.03,28,,Criterium International de Blida (1.2),64,,
26.03,DNF,,Circuit International de Constantine (1.2),105,,
23.03 » 25.03,,,Tour International de Constantine (2.2),,,
,3,,Youth classification,,,
,11,,Points classification,,,
,9,,General classification,,2,3
25.03,16,,Stage 3 - Didouche Mourad › Constantine,132.5,,
24.03,9,9,Stage 2 - Maison Blanche › Constantine,157.5,,
23.03,10,10,Stage 1 - Berrahal › Constantine,117.5,,
19.03 » 22.03,,,Tour Internationale d'Annaba (2.2),,,
,11,,Youth classification,,,
,17,,Points classification,,,
,21,,General classification,,,
22.03,13,,Stage 4 - Annaba › Seraldi,119.4,,
21.03,35,28,Stage 3 - Annaba › Berrahal,129.2,,
20.03,27,13,Stage 2 - Annaba › Annaba,149.7,,
19.03,15,15,Stage 1 - Annaba › Annaba,95,,
17.03,33,,Criterium International de Setif (1.2),81.2,,
13.03 » 16.03,,,Tour International de Setif (2.2),,,
,8,,Youth classification,,,
,15,,Mountains classification,,,
,17,,Points classification,,,
,19,,General classification,,,
16.03,12,,Stage 4 - Sétif › Sétif,108.3,,
15.03,40,24,Stage 3 - Sétif › Sétif,149.6,,
14.03,8,8,Stage 2 - Sétif › Sétif,117.1,,
13.03,23,23,Stage 1 - Alger › Bouira,133.3,,
10.03 » 12.03,,,Tour International de Blida (2.2),,,
12.03,DNF,,Stage 3 - Tipasa › Chréa,111,,
11.03,24,18,Stage 2 - Djebabra › Mouzaia ,128,,
10.03,25,25,Stage 1 - Tipasa › Mouzaia ,107,,
08.03,5,,Grand Prix de la Ville d'Oran (1.2),100,2,15
05.03 » 07.03,,,Tour Internationale d'Oranie (2.2),,,
07.03,DNF,,Stage 3 - Haï Khemisti › Monte-Christo,138.8,,
06.03,21,21,Stage 2 - Haï Khemisti › Haï Khemisti,151.6,,
05.03,47,47,Stage 1 - Zeralda › Ain Defla,119.75,,
04.03,26,,Circuit International d'Alger (1.2),105,,
28.06,7,,National Championships Eritrea - Road Race (NC),196,,6
26.06,21,,National Championships Eritrea - ITT (NC),36,,
