date,result ranking,general classification,race name,distance,PCS point,UCI point
21.01, 9 ,,Asian Cycling Championships - ITT (CC),44.8,,
25.06,8,,National Championships Uzbekistan - Road Race (NC),,,3
23.06,3,,National Championships Uzbekistan - ITT (NC),,2,2
05.05 » 09.05,,,Five rings of Moscow (2.2),,,
,91,,General classification,,,
09.05,46,,Stage 4 - Moscow › Moscow,160,,
08.05,76,92,Stage 3 - Moscow › Moscow,163.2,,
07.05,124,124,Stage 2 - Moscow › Moscow,165,,
06.05,114,116,Stage 1 - Moscow › Moscow,160,,
05.05,93,93,Prologue - Moscow › Moscow,3.25,,
02.05,DNF,,Memorial of Oleg Dyachenko (1.2),163.2,,
13.12 » 17.12,,,Jelajah Malaysia (2.2),,,
,7,,Mountains classification,,,
,56,,General classification,,,
17.12,44,,Stage 5 - Kaula Kwalang › Kuala Kwalang,150.3,,
16.12,51,70,Stage 4 - Paroi › Dataran Putrajaya,147.3,,
15.12,71,72,"Stage 3 - Dataran Nilai › Alor Gajah, Melaka",171.1,,
14.12,72,72,Stage 2 - Dataran Nilai › Bandar Seri Jempol,152.7,,
13.12,54,54,Stage 1 - Seremban › Port Dickson,150.3,,
14.11 » 16.11,,,Tour of Fuzhou (2.2),,,
,107,,General classification,,,
16.11,110,,Stage 3 - Yongtai › Yongtai,115.5,,
15.11,107,107,Stage 2 - Yongtai › Yunding,133,,
14.11,117,117,Stage 1 - Fuzhou › Fuzhou,122.1,,
04.12 » 07.12,,,Tour of Al Zubarah (2.2),,,
,19,,Youth classification,,,
,45,,General classification,,,
07.12,21,,Stage 3 - Mesaieed › Mesaieed,120.7,,
06.12,58,55,Stage 2 - Al Thakira › Madinat Al Shamal,120,,
05.12,48,52,Stage 1 - Umm Salal (Barzan Towers) › Al Zubarah,123.8,,
04.12,36,36,Prologue - Doha › Doha,3,,
22.11 » 25.11,,,Sharjah International Cycling Tour (2.2),,,
24.11,DNF,,Stage 3 - Sharjah › Sharjah,136.2,,
23.11,61,48,Stage 2 - Sharjah › Sharjah,100.5,,
22.11,57,57,Stage 1 - Sharjah › Sharjah,64,,
16.03,27,,Asian Cycling Championships - en ligne / ind. road race - MU (CC),142,,
