date,result ranking,general classification,race name,distance,PCS point,UCI point
03.09 » 10.09,,,OVO Energy Tour of Britain (2.HC),,,
06.09,DSQ,,Stage 4 - Mansfield › Newark-on-Trent,164.7,,
05.09,115,100,Stage 3 - Normanby Hall country park › Scunthorpe,176.9,,
04.09,100,82,Stage 2 - Kielder water and forest park › Blyth,211.7,,
03.09,83,83,Stage 1 - Edinburgh › Kelso,190.1,,
31.07 » 06.08,,,The Larry H.Miller Tour of Utah (2.HC),,,
,83,,General classification,,,
06.08,85,,Stage 7 - Salt Lake City › Salt Lake City,117.8,,
05.08,29,85,Stage 6 - Heber Valley › Snowbird Resort,97.8,,
04.08,94,110,Stage 5 - Layton › Bountiful,185.4,,
03.08,65,102,Stage 4 - South Jordan City › South Jordan City,201.1,,
02.08,33,102,Stage 3 (ITT) - Big Cottonwood Canyon › Big Cottonwood Canyon,9,,
01.08,109,116,Stage 2 - Brigham City › Snowbasin Resort,151,,
31.07,112,112,Stage 1 - Logan › Logan,211.2,,
09.07,34,,White Spot / Delta Road Race (1.2),155.5,,
25.06,DNF,,National Championships United States - Road Race (NC),179,,
24.06,33,,National Championships United States - ITT (NC),30.7,,
01.09 » 05.09,,,Tour of Alberta (2.1),,,
,76,,General classification,,,
05.09,73,,Stage 5 - Edmonton › Edmonton,124.1,,
04.09,17,71,Stage 4 (ITT) - Edmonton › Edmonton,12.1,,
03.09,70,78,Stage 3 - Rocky Mountain House › Drayton Village,181.2,,
02.09,94,85,Stage 2 - Kananaskis › Olds,182,,
01.09,58,58,Stage 1 - Lethbridge › Lethbridge,106.9,,
01.08 » 07.08,,,The Larry H.Miller Tour of Utah (2.HC),,,
,19,,Mountains classification,,,
,42,,Points classification,,,
,52,,General classification,,,
07.08,28,,Stage 7 - Park City › Park City,125.7,,
06.08,54,60,Stage 6 - Snowbasin  › Snowbird ,183.1,,
05.08,67,66,Stage 5 - Antelope Island › Bountiful,186,,
04.08,49,65,Stage 4 - Lehi › Kearns,154,,
03.08,68,73,Stage 3 - Richfield › Payson,191.8,,
02.08,80,74,Stage 2 - Escalante › Torrey,159,,
01.08,74,76,Stage 1 - Zion Canyon Village › Cedar City,135.2,,
15.06 » 19.06,,,Tour de Beauce (2.2),,,
19.06,DNF,,Stage 5 - St-Georges › St-Georges,122.4,,
18.06,74,63,Stage 4 - Québec › Québec,70,,
17.06,37,59,Stage 3b - St-Georges › Beauce Art,78,,
17.06,54,59,Stage 3a (ITT) - Saint-Prosper  › Saint-Prosper ,19,,
16.06,68,59,Stage 2 - Mont-Mégantic › Mont-Mégantic,169,,
15.06,29,29,Stage 1 - Saint-Georges › Saint-Georges,185,,
09.06 » 12.06,,,Grand Prix Cycliste de Saguenay (2.2),,,
,1,,Mountains classification,,,
,4,,Points classification,,,
,23,,General classification,,,
12.06,34,,Stage 4 - Chicoutimi › Chicoutimi,149.8,,
11.06,60,12,Stage 3 - Chicoutimi › Chicoutimi,74.2,,
10.06,1,13,Stage 2 - Kénogami › Kénogami,156.65,5,7
09.06,37,37,Stage 1 - La Baie › La Baie,151,,
05.06,55,,Philadelphia International Cycling Classic (1.1),178,,
30.05,DNF,,Winston Salem Cycling Classic (1.1),177,,
28.05,25,,National Championships United States - Road Race (NC),187,,
27.05,14,,National Championships United States - ITT (NC),48,,
04.05 » 08.05,,,Silver City's Tour of the Gila (2.2),,,
,34,,General classification,,,
08.05,42,,Stage 5 - Silver City › Pinos Altos,161.9,,
07.05,56,30,Stage 4 - Silver City › Silver City,69.5,,
06.05,41,30,Stage 3 (ITT) - Tyrone › Tyrone,26,,
05.05,26,37,Stage 2 - Fort Bayard › Fort Bayard,122.6,,
04.05,45,45,Stage 1 - Silver City › Mogollon,148,,
21.04 » 24.04,,,Joe Martin Stage Race p/b Nature Valley (2.2),,,
,31,,General classification,,,
24.04,12,,Stage 4 - Fayetteville › Fayetteville,64,,
23.04,111,50,Stage 3 - Prairie Grove › Prairie Grove,176.1,,
22.04,85,51,Stage 2 - Fayetteville › Fayetteville,175.7,,
21.04,17,17,Stage 1 (ITT) - Devils Den State Park  › Devils Den State Park ,4.8,,
27.02 » 05.03,,,Vuelta Independencia Nacional Republica Dominicana (2.2),,,
,34,,General classification,,,
05.03,27,,Stage 8 - Santo Domingo › Santo Domingo,100,,
04.03,89,36,Stage 7 - Santiago de los Caballeros › Santo Domingo,149,,
03.03,28,37,Stage 6 - Moca › Constanza,131,,
02.03,43,46,Stage 5 - Samana › San Francisco de macoris,118,,
01.03,64,46,Stage 4 - Santo Domingo › Samana,191,,
29.02,84,93,Stage 3 - Santo Domingo › Mirador de Miches,173,,
28.02,22,18,Stage 2 - Santo Domingo › Barahona,175,,
27.02,5,24,Stage 1 (TTT) - Santo Domingo › Santo Domingo,20,1,
12.09,16,,The Reading 120 (1.2),190.4,,
13.09,32,,Bucks County Classic (1.2),160.5,,
