date,result ranking,general classification,race name,distance,PCS point,UCI point,year
27.04 » 01.05,,,International Tour of Hellas (2.1),,,,2022
28.04,67,26,Stage 2 - Marousi › Itea,165,,,2022
27.04,13,13,Stage 1 - Heraklion › Chania,190.1,,,2022
24.03 » 27.03,,,International Tour of Rhodes (2.2),,,,2022
,1,,General classification,,25,40,2022
27.03,4,,Stage 3 - Rhodes › Maritsa,150.2,,,2022
26.03,1,1,Stage 2 - Rhodes › Afantou,153.5,5,7,2022
25.03,1,1,Stage 1 - Rhodes › Kalamonas,138.5,5,7,2022
24.03,3,3,Prologue - Ialyssos › Ialyssos,3.8,1,1,2022
20.03,32,,International Rhodes Grand Prix (1.2),186,,,2022
20.02 » 27.02,,,Tour du Rwanda (2.1),,,,2022
,48,,General classification,,,,2022
27.02,41,,Stage 8 - Kigali › Kigali,75.3,,,2022
26.02,44,52,Stage 7 - Kigali › Mont Kigali,152.6,,,2022
25.02,43,57,Stage 6 - Musanze › Kigali,152,,,2022
24.02,74,62,Stage 5 - Muhanga › Musanze ,129.9,,,2022
23.02,42,59,Stage 4 - Kigali › Gicumbi ,124.3,,,2022
22.02,60,60,Stage 3 - Kigali › Rubavu ,155.9,,,2022
21.02,7,12,Stage 2 - Kigali › Rwamagana ,148.3,2,,2022
20.02,13,13,Prologue - Kigali › Kigali,4,,,2022
03.10,DNF,,Gylne Gutuer (1.2),168.5,,,2021
02.10,43,,Lillehammer GP (1.2),133,,,2021
23.09,52,,Omloop van het Houtland Middelkerke-Lichtervelde (1.1),190,,,2021
19.09,26,,Gooikse Pijl (1.1),199,,,2021
19.08 » 22.08,,,Tour of Norway (2.Pro),,,,2021
,29,,Points classification,,,,2021
,39,,General classification,,,3,2021
22.08,11,,Stage 4 - Hinna Park › Stavanger,156.5,,,2021
21.08,46,40,Stage 3 - Jørpeland › Jørpeland,159.9,,,2021
20.08,95,45,Stage 2 - Sirdal (Tjørhomfjellet) › Sirdal (Fidjeland),185.3,,,2021
19.08,34,34,Stage 1 - Egersund › Sokndal (Kroheia),150.8,,,2021
10.08 » 14.08,,,PostNord Danmark Rundt - Tour of Denmark (2.Pro),,,,2021
,36,,Points classification,,,,2021
,24,,General classification,,2,5,2021
14.08,21,,Stage 5 (ITT) - Frederiksberg › Frederiksberg,10.8,,,2021
13.08,25,25,Stage 4 - Holbæk › Kalundborg,188.4,,,2021
12.08,49,28,Stage 3 - Tønder › Vejle,219.2,,,2021
11.08,14,13,Stage 2 - Ribe › Sønderborg,189.6,,,2021
10.08,10,10,Stage 1 - Struer › Esbjerg,175.3,,,2021
31.07,13,,Heylen Vastgoed Heistse Pijl (1.1),192.8,8,5,2021
18.07,1,,Puchar MON (1.2),158,15,40,2021
14.07 » 17.07,,,Dookoła Mazowsza (2.2),,,,2021
,26,,Points classification,,,,2021
,11,,General classification,,,,2021
17.07,11,,Stage 4 - Kozienice › Kozienice,165,,,2021
16.07,42,18,Stage 3 - Grodzisk Mazowiecki › Grodzisk Mazowiecki,165,,,2021
15.07,17,17,Stage 2 - Baboszewo › Baboszewo,168,,,2021
14.07,27,30,Stage 1 - Teresin › Teresin,168,,,2021
