date,result ranking,general classification,race name,distance,PCS point,UCI point
13.10,12,,Gran Premio Bruno Beghelli (1.1),196.3,10,3
12.10,DNF,,Giro dell'Emilia (1.HC),200,,
10.10,DNF,,Gran Premio Città di Peccioli - Coppa Sabatini (1.1),198.6,,
06.10,DNF,,Il Lombardia (WT),242,,
02.10,79,,Milano-Torino (1.HC),193.5,,
15.09,59,,Grand Prix Cycliste de Montréal (WT),205.7,5,
13.09,92,,Grand Prix Cycliste de Québec (WT),201.6,5,
01.09,108,,GP Ouest France - Plouay (WT),248.3,5,
25.08,123,,Vattenfall Cyclassics (WT),245.9,5,
23.08,DNF,,Tre Valli Varesine (1.HC),198,,
12.08 » 18.08,,,Eneco Tour (2.UWT),,,
,71,,General classification,,5,
18.08,76,,Stage 7 - Tienen › Geraardsbergen,208,,
17.08,79,72,Stage 6 - Riemst › Aywaille,150,,
16.08,81,58,Stage 5 (ITT) - Sittard-Geleen › Sittard-Geleen,13.2,,
15.08,102,68,Stage 4 - Essen › Vlijmen,169.6,,
14.08,101,66,Stage 3 - Oosterhout › Brouwersdam,187.3,,
13.08,56,65,Stage 2 - Ardooie › Vorst,176.9,,
12.08,106,107,Stage 1 - Koksijde › Ardooie,175.3,,
07.07 » 20.07,,,Tour of Qinghai Lake (2.HC),,,
,61,,General classification,,,
20.07,82,,Stage 13 - Lanzhou › Lanzhou,77,,
19.07,113,61,Stage 12 - Zhongwei › Zhongwei,120,,
18.07,79,61,Stage 11 - Yinchuan › Yinchuan,123,,
17.07,83,62,Stage 10 - Wuwei › Jingtai,191,,
16.07,103,62,Stage 9 - Zhangye › Zhangye,117,,
14.07,82,62,Stage 8 - Qilian › Zhangye,201,,
13.07,57,65,Stage 7 - Qilian › Qilian,82,,
12.07,57,64,Stage 6 - Xihaizhen › Qilian,205,,
11.07,85,71,Stage 5 - Tianjun › Xihaizhen,203,,
10.07,89,73,Stage 4 - Qinghai Lake › Tianjun,227,,
09.07,62,74,Stage 3 - Guide › Qinghai Lake,148,,
08.07,62,81,Stage 2 - Huzhu › Guide,151,,
07.07,144,144,Stage 1 - Xining › Xining,138,,
13.06 » 16.06,,,Tour de Slovénie (2.1),,,
,75,,General classification,,,
16.06,89,,Stage 4 - Brežice › Novo Mesto,153.4,,
15.06,66,74,Stage 3 - Škofja Loka › Vršič,170,,
14.06,84,83,Stage 2 - Kočevje › Višnja Gora,168.5,,
13.06,106,106,Prologue - Ljubljana › Ljubljana,8.8,,
04.05 » 26.05,,,Giro d'Italia (WT),,,
,73,,Points classification,,,
,80,,General classification,,20,
26.05,119,,Stage 21 - Riese Pio X › Brescia,197,,
25.05,72,78,Stage 20 - Silandro/Schlanders › Tre Cime de Lavaredo,210,,
23.05,62,82,Stage 18 (ITT) - Mori › Polsa,20.6,,
22.05,78,82,Stage 17 - Caravaggio › Vicenza,214,,
21.05,142,85,Stage 16 - Valloire › Ivrea,238,,
19.05,89,82,Stage 15 - Cesana Torinese › Les Granges du Galibier,149,,
18.05,23,75,Stage 14 - Cervere › Bardonecchia (Jafferau),181,,
17.05,76,92,Stage 13 - Busseto › Cherasco,254,,
16.05,129,104,Stage 12 - Longarone › Treviso,134,,
15.05,77,101,Stage 11 - Tarvisio (Cave del Predil) › Vajont,182,,
14.05,80,99,Stage 10 - Cordenons › Altopiano del Montasio,167,,
12.05,57,100,Stage 9 - San Sepoicro › Firenze,170,,
11.05,167,108,Stage 8 (ITT) - Gabicce Mare › Saltara,54.8,,
10.05,101,107,Stage 7 - San Salvo › Pescara,177,,
09.05,54,118,Stage 6 - Mola di Bari › Margherita di Savoia,169,,
08.05,114,123,Stage 5 - Cosenza › Matera,203,,
07.05,111,137,Stage 4 - Policastro Bussentino › Serra San Bruno,246,,
06.05,155,173,Stage 3 - Sorrento › Marina di Ascea,222,,
05.05,6,149,Stage 2 (TTT) - Ischia › Forio,17.4,,
04.05,80,81,Stage 1 - Naples › Naples,130,,
17.04,DNS,,La Flèche Wallonne (WT),205,,
14.04,33,,Amstel Gold Race (WT),251.8,5,
01.04 » 06.04,,,Vuelta Ciclista al Pais Vasco (2.UWT),,,
,19,,Points classification,,,
,28,,General classification,,7,
06.04,60,,Stage 6 (ITT) - Beasain › Beasain,24,,
05.04,24,27,Stage 5 - Eibar › Beasain,166.1,,
04.04,47,37,Stage 4 - Trapagaran › Eibar/Arrate,151.6,,
03.04,47,44,Stage 3 - Vitoria/Gasteiz › Trapagaran/La Lejana,164.7,,
02.04,7,18,Stage 2 - Elgoibar › Vitoria/Gasteiz,170.2,4,
01.04,26,26,Stage 1 - Elgoibar › Elgoibar,156.5,,
20.03 » 24.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
,34,,General classification,,,
24.03,79,,Stage 5 - Monticelli Terme › Fiorano Modenese,141.1,,
23.03,136,38,Stage 4 (ITT) - Crevalcore › Crevalcore,14.3,,
22.03,65,38,Stage 3 - Zola Predosa › Piane di Mocogno,157,,
21.03,17,16,Stage 2 - Gatteo › Sogliano al Rubicone,162.3,,
20.03,44,44,Stage 1a - Gatteo › Gatto,99.5,,
20.03,4,14,Stage 1b (TTT) - Sant'Angelo › Gatteo Mare,11.2,4,2.5
17.03,75,,Milano-Sanremo (WT),245,5,
06.03 » 12.03,,,Tirreno-Adriatico (WT),,,
,26,,General classification,,9,
12.03,89,,Stage 7 (ITT) - San Bendetto del Tronto › San Bendetto del Tronto,9.2,,
11.03,11,26,Stage 6 - Porto Sant'Elpidio › Porto Sant'Elpidio,209,,
10.03,38,43,Stage 5 - Ortona › Chieti,230,,
09.03,60,52,Stage 4 - Narni › Prati di Tivo,173,,
08.03,13,38,Stage 3 - Indicatore (Arezzo) › Narni Scalo,190,,
07.03,69,51,Stage 2 - San Vincenzo › Indicatore (Arezzo),232,,
06.03,9,51,Stage 1 (TTT) - San Vincenzo › San Vincenzo,16.9,,
03.03,34,,Roma Maxima (1.1),180,,
02.03,68,,Strade Bianche (1.1),188,,
16.02,33,,Trofeo Laigueglia (1.1),196.5,,
22.01 » 27.01,,,Santos Tour Down Under (WT),,,
,6,,Points classification,,,
,8,,General classification,,90,20
27.01,26,,Stage 6 - Adelaide › Adelaide,90,,
26.01,9,8,Stage 5 - McLaren Vale › Old Willunga Hill,151.5,2,
25.01,116,11,Stage 4 - Modbury › Tanunda,126.5,,
24.01,8,5,Stage 3 - Unley › Stirling,139,3,
23.01,6,4,Stage 2 - Mt Barker › Rostrevor,116.5,7,
22.01,7,12,Stage 1 - Prospect › Lobethal,135,4,
09.10 » 13.10,,,Tour of Beijing (WT),,,
,35,,Points classification,,,
,34,,General classification,,5,
13.10,73,,Stage 5 - Chang Ping › Ping Gu,182.5,,
12.10,51,23,Stage 4 - Yanqing › Chang Ping,165.5,,
11.10,10,24,Stage 3 - Men Tou Gou › Badaling Great Wall,162.5,1,
10.10,39,29,Stage 2 - Bird’s Nest › Men Tou Gou,126,,
09.10,22,23,Stage 1 - Tian An Men Square › Bird’s Nest Olympic Stadium,117,,
27.09,93,,Gran Piemonte (1.HC),188,,
16.09,28,,UCI TTT World Championships Men (WC),53.2,,
09.09,61,,Grand Prix Cycliste de Montréal (WT),205.7,5,
07.09,64,,Grand Prix Cycliste de Quebec (WT),201.6,5,
26.08,11,,GP Ouest France - Plouay (WT),248.3,38,
19.08,48,,Vattenfall Cyclassics (WT),245.9,5,
17.08,40,,Coppa Agostoni - Giro della Brianza (1.1),196.5,,
06.08 » 12.08,,,Eneco Tour (2.UWT),,,
,53,,General classification,,5,
12.08,58,53,Stage 7 - Maldegem › Geraardsbergen,214.5,,
11.08,110,79,Stage 6 (ITT) - Ardooie › Ardooie,17.4,,
10.08,58,67,Stage 5 - Hoogerheide › Aalter,184.6,,
09.08,50,69,Stage 4 - Heers › Bergen op Zoom,213.3,,
08.08,63,69,Stage 3 - Riemst › Genk,188,,
07.08,14,73,Stage 2 (TTT) - Sittard › Sittard,18.9,,
06.08,30,36,Stage 1 - Waalwijk › Middelburg,203.9,,
14.07,64,,GP Nobili Rubinetterie Coppa Citta di Stresa (1.1),195.7,,
03.06 » 10.06,,,Critérium du Dauphiné (WT),,,
,108,,General classification,,5,
10.06,84,108,Stage 7 - Morzine › Châtel,124.5,,
09.06,87,120,Stage 6 - Saint-Alban-Leysse › Morzine,167.5,,
08.06,139,124,Stage 5 - Saint-Trivier-sur-Moignans › Rumilly,186.5,,
07.06,128,119,Stage 4 (ITT) - Villié-Morgon › Bourg-en-Bresse,53.5,,
06.06,157,111,Stage 3 - Givors › La Clayette,167,,
05.06,75,81,Stage 2 - Lamastre › Saint-Félicien,160,,
04.06,119,121,Stage 1 - Seyssins › Saint-Vallier,187,,
03.06,154,154,Prologue - Grenoble › Grenoble,5.7,,
05.05 » 27.05,,,Giro d'Italia (WT),,,
,91,,General classification,,20,
27.05,116,91,Stage 21 (ITT) - Milano › Milano,28.2,,
26.05,97,90,Stage 20 - Val di Sole › Passo dello Stelvio,219,,
25.05,115,83,Stage 19 - Treviso › Alpe di Pampeago,198,,
24.05,50,77,Stage 18 - San Vito Cadore › Vedelago,149,,
23.05,100,79,Stage 17 - Falzes › Cortina d'Ampezzo,186,,
22.05,88,75,Stage 16 - Limone del Garda › Falzes,173,,
