date,result ranking,general classification,race name,distance,PCS point,UCI point
25.11,DNF,,Africa Cup (1.1),160,,
09.07,2,,National Championships Uganda - Road Race (NC),,10,
05.07,9,,National Championships Uganda - Road Race (NC),160,,
15.07,3,,National Championships Uganda - Road Race (NC),130,7,
09.06 » 10.06,,,Kwita Izina Cycling Tour (2.2),,,
,39,,General classification,,,
10.06,40,,Stage 3 - Rubavu › Kigali,158,,
09.06,39,39,Stage 2 - Ruhengeri  › Rubavu,63,,
09.06,41,41,Stage 1 - Kigali  › Kinigi,100,,
17.11 » 25.11,,,Tour of Rwanda (2.2),,,
18.11,OTL,,Stage 2 - Kigali › Byumba,54.2,,
17.11,88,,Stage 1 - Kigali › Kigali,162.8,,
