date,result ranking,general classification,race name,distance,PCS point,UCI point
15.04,38,,Classic Grand Besançon Doubs (1.1),177.5,,
04.04 » 09.04,,,Itzulia Basque Country (2.UWT),,,
09.04,OTL,,Stage 6 - Eibar › Arrate,135.7,,
08.04,96,114,Stage 5 - Zamudio › Mallabia,163.76,,
07.04,110,127,Stage 4 - Vitoria-Gasteiz › Zamudio,185.6,,
06.04,91,132,Stage 3 - Llodio › Amurrio,181.7,,
05.04,133,132,Stage 2 - Leitza › Viana,207.92,,
04.04,70,70,Stage 1 (ITT) - Hondarribia › Hondarribia,7.51,,
19.03,128,,Milano-Sanremo (1.UWT),293,5,
02.03,60,,Trofeo Laigueglia (1.Pro),202,,
27.02,104,,Drôme Classic (1.Pro),191.5,,
26.02,90,,Faun-Ardèche Classic (1.Pro),168.5,,
18.02 » 20.02,,,Tour des Alpes Maritimes et du Var (2.1),,,
,77,,General classification,,,
20.02,61,,Stage 3 - Villefranche-sur-Mer › Blausasc,112.6,,
19.02,76,99,Stage 2 - Puget-Théniers › La Turbie,149.1,,
18.02,108,108,Stage 1 - Saint-Raphaël  › La Seyne-sur-Mer,176.3,,
10.02 » 13.02,,,Tour de la Provence (2.Pro),,,
,83,,General classification,,,
13.02,83,,Stage 3 - Manosque › Montagne de Lure,166.1,,
12.02,77,66,Stage 2 - Arles › Manosque,180.6,,
11.02,33,45,Stage 1 - Istres › Les Saintes-Maries-de-la-Mer,151.8,,
10.02,32,32,Prologue - Berre-l'Étang › Berre-l'Étang,7.1,,
02.02 » 06.02,,,Volta a la Comunitat Valenciana (2.Pro),,,
,55,,General classification,,,
06.02,68,,Stage 5 - Paterna › Valencia,92,,
05.02,78,57,Stage 4 - Orihuela › Torrevieja ,193.1,,
04.02,64,66,Stage 3 - Alicante › Antenas del Maigmó,155.1,,
03.02,99,91,Stage 2 - Bétera › Torrent,171.5,,
02.02,93,93,Stage 1 - Les Alqueries › Torralba del Pinar,166.7,,
09.10,DNF,,Il Lombardia (1.UWT),239,,
05.10,DNF,,Tre Valli Varesine (1.Pro),196.7,,
04.10,DNF,,Coppa Bernocchi - GP BPM (1.Pro),197.15,,
02.10,DNF,,Giro dell'Emilia (1.Pro),195.3,,
14.08 » 05.09,,,La Vuelta ciclista a España (2.UWT),,,
,48,,Points classification,,,
,58,,General classification,,20,8
05.09,22,,Stage 21 (ITT) - Padrón › Santiago de Compostela,33.8,,
04.09,50,59,Stage 20 - Sanxenxo › Mos. Castro de Herville,202.2,,
03.09,5,62,Stage 19 - Tapia › Monforte de Lemos,191.2,18,4
02.09,56,66,Stage 18 - Salas › Altu d'El Gamoniteiru,162.6,,
01.09,53,66,Stage 17 - Unquera › Lagos de Covadonga,185.8,,
31.08,52,74,Stage 16 - Laredo › Santa Cruz de Bezana,180,,
29.08,66,79,Stage 15 - Navalmoral de la Mata › El Barraco,197.5,,
28.08,68,81,Stage 14 - Don Benito › Pico Villuercas,165.7,,
27.08,63,81,Stage 13 - Belmez › Villanueva de la Serena,203.7,,
26.08,8,82,Stage 12 - Jaén › Córdoba,175,10,
25.08,83,96,Stage 11 - Antequera › Valdepeñas de Jaén,133.6,,
24.08,109,99,Stage 10 - Roquetas de Mar › Rincón de la Victoria,189,,
22.08,58,89,Stage 9 - Puerto-Lumbreras › Alto de Velefique,188,,
21.08,139,110,Stage 8 - Santa Pola › La Manga del Mar Menor,173.7,,
20.08,84,108,Stage 7 - Gandía › Balcón de Alicante,152,,
19.08,144,95,Stage 6 - Requena › Alto de la Montaña de Cullera,158.3,,
18.08,89,66,Stage 5 - Tarancón › Albacete,184.4,,
17.08,112,79,Stage 4 - El Burgo de Osma › Molina de Aragón,163.9,,
16.08,71,79,Stage 3 - Santo Domingo de Silos › Picón Blanco,202.8,,
15.08,155,160,Stage 2 - Caleruega › Burgos,166.7,,
14.08,97,97,Stage 1 (ITT) - Burgos › Burgos,7.1,,
03.08 » 07.08,,,Vuelta a Burgos (2.Pro),,,
,99,,General classification,,,
07.08,104,,Stage 5 - Comunero de Revenga › Lagunas de Neila,146,,
06.08,84,88,Stage 4 - Roa › Aranda de Duero,149,,
05.08,83,93,Stage 3 - Busto de Bureba › Espinosa de los Monteros,173,,
04.08,30,100,Stage 2 - Tardajos › Briviesca,175,,
03.08,103,103,Stage 1 - Burgos (Catedral) › Burgos (El Castillo),161,,
31.07,58,,Donostia San Sebastian Klasikoa (1.UWT),223.5,5,2
20.06,27,,National Championships France - Road Race (NC),242.9,,
10.06 » 13.06,,,La Route d'Occitanie - La Dépêche du Midi (2.1),,,
,56,,General classification,,,
13.06,43,,Stage 4 - Lavelanet-Pays d'Olmes › Duilhac-Sous-Peyrepertuse,151.2,,
12.06,37,69,Stage 3 - Pierrefitte-Nestalas › Le Mourtis,191.8,,
11.06,128,121,Stage 2 - Villefranche-De-Rouergue › Auch,198.7,,
10.06,118,118,Stage 1 - Cazouls-Lès-Béziers › Lacaune Les Bains ,156.5,,
08.06,58,,Mont Ventoux Dénivelé Challenge (1.1),153,,
21.02 » 27.02,,,UAE Tour (2.UWT),,,
26.02,DNF,,Stage 6 - Deira Island › Palm Jumeirah,165,,
25.02,52,27,Stage 5 - Fujairah Marine Club › Jebel Jais,170,,
24.02,23,11,Stage 4 - Al Marjan Island › Al Marjan Island,204,,
23.02,50,11,Stage 3 - Strata Manufactoring › Jebel Hafeet,166,,
22.02,45,7,Stage 2 (ITT) - Al Hudayriat Island › Al Hudayriat Island,13,,
21.02,7,8,Stage 1 - Al Dhafra Castle  › Al Mirfa,176,4,
20.10 » 08.11,,,La Vuelta ciclista a España (2.UWT),,,
,54,,Mountains classification,,,
,73,,Points classification,,,
,66,,General classification,,20,
08.11,21,,Stage 18 - Hipódromo de la Zarzuela › Madrid,139.6,,
07.11,86,67,Stage 17 - Sequeros › Alto de la Covatilla,178.2,,
06.11,61,61,Stage 16 - Salamanca › Ciudad Rodrigo,162,,
05.11,13,65,Stage 15 - Mos › Puebla de Sanabria,230.8,3,
04.11,62,67,Stage 14 - Lugo › Ourense,204.7,,
03.11,39,67,Stage 13 (ITT) - Muros › Mirador de Ézaro,33.7,,
01.11,43,68,Stage 12 - Pola de Laviana › Alto de l'Angliru,109.4,,
31.10,53,72,Stage 11 - Villaviciosa › Alto de la Farrapona,170,,
30.10,20,78,Stage 10 - Castro Urdiales › Suances,185,,
29.10,65,82,Stage 9 - Castrillo del Val › Aguilar de Campoo,157.7,,
28.10,72,84,Stage 8 - Logroño › Alto de Moncalvillo,164,,
27.10,89,87,Stage 7 - Vitoria-Gasteiz › Villanueva de Valdegovia,159.7,,
25.10,93,84,Stage 6 - Biescas › Aramón Formigal,146.4,,
24.10,17,83,Stage 5 - Huesca › Sabiñanigo,184.4,,
23.10,52,121,Stage 4 - Garray › Ejea de los Caballeros,191.7,,
22.10,153,125,Stage 3 - Lodosa › La Laguna Negra de Vinuesa,166.1,,
21.10,53,98,Stage 2 - Pamplona › Lekunberri,151.6,,
20.10,124,124,Stage 1 - Irún › Arrate,173,,
11.10,43,,Paris - Tours Elite (1.Pro),213,,
04.10,62,,Liège-Bastogne-Liège (1.UWT),257,5,
30.09,55,,La Flèche Wallonne (1.UWT),202,5,4
22.09,DNF,,Paris-Camembert (1.1),194.5,,
07.09 » 14.09,,,Tirreno-Adriatico (2.UWT),,,
,61,,General classification,,5,
14.09,34,,Stage 8 (ITT) - San Benedetto del Tronto › San Benedetto del Tronto,10.1,,
13.09,29,62,Stage 7 - Pieve Torina › Loreto,181,,
12.09,27,71,Stage 6 - Castelfidardo › Senigallia,171,,
11.09,69,73,Stage 5 - Norcia › Sassotetto,202,,
10.09,76,71,Stage 4 - Terni › Cascia,194,,
09.09,84,77,Stage 3 - Follonica › Saturnia,217,,
08.09,98,97,Stage 2 - Camaiore › Follonica,201,,
07.09,91,92,Stage 1 - Lido di Camaiore › Lido di Camaiore,133,,
26.08,66,,European Continental Championships - Road Race (CC),177.45,,
25.08,9,,Bretagne Classic - Ouest-France (1.UWT),247.75,46,80
