date,result ranking,general classification,race name,distance,PCS point,UCI point
27.09,DNF,,World Championships - Road Race (WC),258.2,,
19.09,DNF,,Giro dell'Appennino (1.1),191.5,,
12.09,4,,National Championships Latvia - ITT (NC),20,,15
06.09,1,,National Championships Latvia - Road Race (NC),100,15,100
30.08,DNF,,Memorial Marco Pantani (1.1),199.8,,
29.08,DNF,,Trofeo Matteotti (1.1),195,,
26.08,63,,European Continental Championships - Road Race (CC),177.45,,
13.08 » 15.08,,,Baltic Chain Tour (2.2),,,
,20,,General classification,,,
15.08,23,,Stage 3 - Valga  › Valga ,174.3,,
14.08,29,23,Stage 2 - Ülenurme › Valga,173.6,,
13.08,20,20,Stage 1 - Tallinn › Jõgeva,194.9,,
03.08,DNF,,Gran Trittico Lombardo (1.Pro),199.7,,
11.02 » 16.02,,,Tour Colombia 2.1 (2.1),,,
,54,,General classification,,,
16.02,61,,Stage 6 - Zipaquirá › El Once/Alto del Verjón,182.6,,
15.02,57,54,Stage 5 - Paipa › Zipaquirá,180.5,,
14.02,56,58,Stage 4 - Paipa › Santa Rosa de Viterbo,168.6,,
13.02,87,95,Stage 3 - Paipa › Sogamoso,177.7,,
12.02,84,113,Stage 2 - Paipa › Duitama,152.4,,
11.02,25,119,Stage 1 (TTT) - Tunja › Tunja,16.7,,
26.01 » 02.02,,,Vuelta a San Juan Internacional (2.Pro),,,
,68,,General classification,,,
02.02,85,,Stage 7 - San Juan › San Juan,141.3,,
01.02,69,68,Stage 6 - Autódromo El Villicúm › Autódromo El Villicúm,174.5,,
31.01,62,67,Stage 5 - San Martín › Alto Colorado,169.5,,
29.01,75,96,Stage 4 - San José de Jáchal › Villa San Agustín,185.8,,
28.01,134,102,Stage 3 (ITT) - Ullum › Punta Negra,15.5,,
27.01,136,110,Stage 2 - Pocito › Pocito,164.7,,
26.01,35,35,Stage 1 - San Juan › San Juan,163.5,,
06.10,80,,Gran Premio Bruno Beghelli (1.HC),199.3,,
05.10,DNF,,Giro dell'Emilia (1.HC),207.4,,
29.09,DNF,,Paris-Chauny (1.1),203.7,,
22.09,DNF,,Trofeo Matteotti (1.1),195,,
21.09,DNF,,Memorial Marco Pantani (1.1),194.7,,
15.09,62,,Tour du Doubs (1.1),188.9,,
08.09,DNF,,GP de Fourmies / La Voix du Nord (1.HC),205,,
30.08 » 31.08,,,Tour of Almaty (2.1),,,
,23,,General classification,,,3
31.08,22,,Stage 2 - Almaty › Medeo ice skating stadium,160,,
30.08,25,30,Stage 1 - Almaty › Almaty,118.6,,
31.07 » 11.08,,,Volta a Portugal Santander (2.1),,,
,86,,General classification,,,
11.08,93,,Stage 10 (ITT) - Vila Nova de Gaia › Porto,19.5,,
10.08,79,85,Stage 9 - Fafe › Senhora da Graça,133.5,,
09.08,89,92,Stage 8 - Viana do Castelo › Santa Quitéria,158,,
08.08,103,90,Stage 7 - Bragança › Serra do Larouco,156.2,,
07.08,97,87,Stage 6 - Torre de Moncorvo › Bragança,189.2,,
05.08,89,77,Stage 5 - Oliveira do Hospital › Guarda,158,,
04.08,65,63,Stage 4 - Pampilhosa da Serra › Torre,145,,
