date,result ranking,general classification,race name,distance,PCS point,UCI point
30.06,45,,National Championships Finland - Road Race (NC),192,,
28.06,12,,National Championships Finland - ITT (NC),35,,
01.07,93,,National Championships Finland - Road Race (NC),190,,
29.06,5,,National Championships Finland - ITT (NC),47,,3
27.05 » 28.05,,,Tour of Estonia (2.1),,,
28.05,DNF,,Stage 2 -  Tartu ›  Tartu,144,,
27.05,90,90,Stage 1 - Tallinn  › Tartu,190,,
28.06,8,,National Championships Finland - Road Race (NC),181,,3
24.06,16,,National Championships Finland - ITT (NC),44.2,,
27.06,20,,National Championships Finland - ITT (NC),47.2,,
30.05 » 31.05,,,Tour of Estonia (2.1),,,
31.05,DNF,,Stage 2 - Tartu › Tartu,150,,
30.05,77,81,Stage 1 - Tallinn › Tartu,192,,
10.05,DNF,,Scandinavian Race in Uppsala (1.2),194,,
30.06,3,,National Championships Finland - Road Race (NC),180,7,
28.06,27,,National Championships Finland - ITT (NC),45.2,,
17.06,3,,National Championships Finland - Road Race (NC),183.7,7,
28.05,63,,Tallinn-tartu Grand Prix (1.1),177.5,,
28.06,4,,National Championships Finland - Road Race (NC),196,2,
10.05,37,,Scandinavian Race Uppsala (1.2),201,,
30.06,9,,National Championships Finland - Road Race (NC),190,,
