date,result ranking,general classification,race name,distance,PCS point,UCI point
12.04 » 15.04,,,Giro di Sicilia - Tour of Sicily (2.1),,,
,12,,Youth classification,,,
,28,,General classification,,,
15.04,31,,Stage 4 - Ragalna › Etna,140,,
14.04,43,36,Stage 3 - Realmonte › Piazza Armerina,171,,
13.04,24,25,Stage 2 - Palma di Montechiaro › Caltanissetta,152,,
12.04,97,97,Stage 1 - Milazzo › Bagheria,199,,
27.03,DNF,,GP Industria  (1.Pro),192.2,,
22.03 » 26.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
,66,,General classification,,,
26.03,78,,Stage 5 - Casalguidi › Cantagrillo,160,,
25.03,34,72,Stage 4 - Montecatini › Montecatini,158.7,,
24.03,108,100,Stage 3 - San Marino › San Marino,147,,
23.03,122,111,Stage 2 - Riccione › Longiano,165.9,,
22.03,115,115,Stage 1 - Riccione › Riccione,164.6,,
02.03,72,,Trofeo Laigueglia (1.Pro),202,,
30.01,105,,Trofeo Playa de Palma - Palma (1.1),169.1,,
28.01,133,,Trofeo Serra de Tramuntana (1.1),158.9,,
27.01,127,,Trofeo Alcúdia - Port d'Alcúdia (1.1),173.2,,
26.01,98,,Trofeo Calvia (1.1),154.7,,
17.10,69,,Veneto Classic (1.1),206.5,,
13.10,45,,Giro del Veneto (1.1),168.8,,
02.10,45,,Giro dell'Emilia (1.Pro),195.3,,
19.09,DNF,,Trofeo Matteotti (1.1),195,,
18.09,36,,Memorial Marco Pantani (1.1),190.7,,
04.09,70,,Tour du Jura Cycliste (1.1),181.75,,
03.09,28,,Classic Grand Besançon Doubs (1.1),172.55,,
24.08 » 27.08,,,Tour Poitou - Charentes en Nouvelle Aquitaine (2.1),,,
,36,,Youth classification,,,
,80,,General classification,,,
27.08,62,,Stage 5 - Villefagnan › Poitiers,164.6,,
26.08,47,97,Stage 4 (ITT) - Monts-sur-Guesnes › Loudun,23.5,,
26.08,89,100,Stage 3 - Moncontour › Loudun,109.6,,
25.08,106,98,Stage 2 - Parthenay › Ruffec,191.6,,
24.08,61,62,Stage 1 - Pons › Parthenay,197.3,,
05.08 » 08.08,,,Sazka Tour (2.1),,,
,56,,General classification,,,
08.08,82,,Stage 4 - Šumperk › Šternberk,174.1,,
07.08,59,49,Stage 3 - Moravská Třebová › Dlouhé stráně,143.2,,
06.08,58,53,Stage 2 - Olomouc › Pustevny,203.4,,
05.08,62,62,Stage 1 - Prostějov › Uničov,150.8,,
04.07,50,,Giro del Medio Brenta (1.2),171.6,,
20.06,DNF,,National Championships Italy - Road Race (NC),225.9,,
15.06 » 17.06,,,Adriatica Ionica Race / Sulle Rotte della Serenissima (2.1),,,
,11,,General classification,,12,15
17.06,60,,Stage 3 - Ferrara › Comacchio,149.5,,
16.06,11,11,Stage 2 - Vittorio Veneto › Cima Grappa,144.2,,
15.06,77,77,Stage 1 - Trieste › Aviano,178,,
02.06,1,,Trofeo Alcide Degasperi (1.2),159.9,15,40
23.03 » 27.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
27.03,DNF,,Stage 5 - Forlì › Forlì,166.2,,
26.03,125,79,Stage 4 - San Marino › San Marino,154.8,,
25.03,78,66,Stage 3 - Riccione › Riccione,139,,
24.03,69,67,Stage 2 - Riccione › Sogliano al Rubicone,163.5,,
23.03,97,97,Stage 1a - Gatteo › Gatteo,97.8,,
23.03,18,101,Stage 1b (TTT) - Gatteo › Gatteo,10.8,,
21.03,87,,"Per Sempre ""Alfredo"" (1.1)",162,,
07.03,98,,GP Industria & Artigianato (1.Pro),193.4,,
03.03,DNF,,Trofeo Laigueglia (1.Pro),202,,
08.10 » 11.10,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,11,,General classification,,,
11.10,39,,Stage 4 - Percoto › Martignacco,175.4,,
10.10,14,13,Stage 3 - San Vito al Tagliamento  › Buja,148,,
09.10,90,37,Stage 2 - Variano › San Marco di Mereto di Tomba,164.5,,
08.10,7,30,Stage 1 (TTT) - Aquileia › Grado,23.7,,
19.09,38,,Giro dell'Appennino (1.1),191.5,,
01.09 » 04.09,,,Settimana Internazionale Coppi e Bartali (2.1),,,
03.09,DNS,,Stage 3 - Riccione › Riccione,168.9,,
02.09,93,89,Stage 2 - Riccione › Sogliano al Rubicone,166.5,,
01.09,110,110,Stage 1a - Gatteo › Gatteo,97.8,,
01.09,19,89,Stage 1b (TTT) - Gatteo a Mare › Gatteo,13.3,,
30.08,DNF,,Memorial Marco Pantani (1.1),199.8,,
29.08,22,,Trofeo Matteotti (1.1),195,,3
23.08,DNF,,National Championships Italy - Road Race (NC),253.8,,
21.08,6,,National Championships Italy - ITT (NC),38.8,,5
18.08,23,,Giro dell'Emilia (1.Pro),199.7,3,5
16.02,53,,Trofeo Laigueglia (1.Pro),202,,
24.09,46,,Ruota d'Oro - GP Festa del Perdono (1.2U),167.7,,
15.09,20,,Int. Raiffeisen Grand Prix Gratwein-Straßengel (1.2),187.2,,
04.09 » 07.09,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,27,,General classification,,,
07.09,49,,Stage 4 - Forgaria nel Friuli › San Daniele del Friuli,144.5,,
06.09,30,32,Stage 3 - Pordenone › Gorizia ,177.5,,
05.09,60,64,Stage 2 - Gemona del Friuli › Lignano,160,,
04.09,18,77,Stage 1 (TTT) - Torreano di Martignacco › Martignacco,16.1,,
11.08,DNF,,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni (1.2U),169.6,,
14.07,7,,Giro del Medio Brenta (1.2),178.8,,5
30.06,DNF,,National Championships Italy U23 - Road Race (NC),153.9,,
26.06,8,,National Championships Italy U23 - ITT (NC),20,,
13.06 » 23.06,,,Giro Ciclistico d'Italia (2.2U),,,
,36,,General classification,,,
23.06,37,,Stage 9 - Agordo › Passo Fedaia,39.9,,
22.06,33,34,Stage 8 - Rosa › Falcade,133.6,,
21.06,106,45,Stage 7 - Dimaro › Levico Terme,131.5,,
20.06,31,44,Stage 6 - Aprica › Aprica,94.3,,
19.06,49,50,Stage 5 - Sorbolo Mezzani › Passo Maniva,158.3,,
17.06,72,55,Stage 4 - Buonconvento › Monte Amiata,140.2,,
16.06,52,39,Stage 3 - Sesto Fiorentino › Gaiole in Chianti,145.5,,
15.06,83,63,Stage 2 - Bagno di Romagna › Pescia,185.8,,
14.06,66,53,Stage 1 - Riccione › Santa Sofia,138.8,,
13.06,67,67,Prologue - Riccione › Riccione,3.3,,
09.06,20,,Coppa della Pace - Trofeo F.lli Anelli (1.2U),172,,
02.06,46,,Trofeo Alcide Degasperi (1.2),160.4,,
12.05,72,,Gran Premio Industrie del Marmo (1.2U),174.7,,
23.04,17,,G.P. Palio del Recioto - Trofeo C&F Resinatura Blocchi (1.2U),159.7,,
21.04,26,,Tr. Città di S. Vendemiano - 59° GP Industria (1.2U),175,,
13.04,75,,Trofeo Edil c (1.2U),149.1,,
07.04,66,,Trofeo Piva (1.2U),174.8,,
07.10,43,,Il Piccolo Lombardia (1.2U),174.7,,
25.09,70,,Ruota d'Oro - GP Festa del Perdono (1.2U),167.7,,
06.09 » 08.09,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,26,,General classification,,,
08.09,63,,Stage 3 - Lignano Sabbiadoro › Gorizia,157.5,,
07.09,18,23,Stage 2 - Feletto Umberto › Rif.Pelizzo Matajur,152.2,,
06.09,105,105,Stage 1 - Fagagna › Spilimbergo,166.2,,
08.07,27,,Giro del Medio Brenta (1.2),176,,
06.07,7,,National Championships Italy U23 - ITT (NC),24,,
02.06,DNF,,Trofeo Alcide Degasperi (1.2),166.6,,
13.05,85,,Gran Premio Industrie del Marmo (1.2U),174.7,,
28.04 » 01.05,,,Toscana Terra di Ciclismo Eroica (2.2U),,,
,32,,General classification,,,
01.05,31,,Stage 3 - Marciano della Chiana › Buonconvento,163,,
30.04,16,42,Stage 2 - Radicofani › Monte Amiata,156.2,,
28.04,71,71,Stage 1 - Paganico › Cinigiano,146.3,,
03.04,29,,G.P. Palio del Recioto (1.2U),156.6,,
01.10,DNF,,Piccolo Giro di Lombardia (1.2U),163.1,,
16.08,22,,GP Capodarco - Comunità di Capodarco (1.2U),180,,
09.07,DNF,,Giro del Medio Brenta (1.2),175,,
09.06 » 15.06,,,Giro Ciclistico d'Italia (2.2U),,,
,31,,Youth classification,,,
,88,,General classification,,,
15.06,101,,Stage 7 - Campo Imperatore Cima Pantin › Francavilla al Mare,148.9,,
