date,result ranking,general classification,race name,distance,PCS point,UCI point
20.05 » 22.05,,,Triptyque Ardennais (NE),,,
,3,,Mountains classification,,,
,31,,General classification,,,
22.05,17,,Stage 4 - Aywaille  › Aywaille ,170,,
21.05,67,,Stage 3 - Soumagne › Soumagne,85,,
21.05,68,,Stage 2 - Sprimont › Sprimont,71,,
20.05,50,,Stage 1 - Libramont › Libramont,155,,
21.05 » 23.05,,,Triptyque Ardennais (2.6),,,
,1,,Mountains classification,,,
,8,,Points classification,,,
,6,,General classification,,6,
23.05,6,,Stage 4 - Libramont › Libramont,185,,
22.05,5,18,Stage 3 - Aywaille › Aywaille,82,,
22.05,111,56,Stage 2 - Soumagne › Soumagne,92,,
21.05,53,53,Stage 1 - Sprimont › Sprimont,142,,
