date,result ranking,general classification,race name,distance,PCS point,UCI point,year
29.06,59,,National Championships Netherlands - Road Race (NC) ,216,,,2003
15.05 » 26.05,,,Olympia's Tour () ,,,,1998
,66,,General classification ,,,,1998
26.05,13,,Stage 11 - Almere › Amsterdam ,200.4,,,1998
25.05,16,,Stage 10 - Zaltbommel › Almere ,177.3,,,1998
24.05,48,,Stage 9 (ITT) - Zaltbommel › Zaltbommel ,23.6,,,1998
23.05,21,,Stage 8 - Maasbracht › Zaltbommel ,144,,,1998
22.05,67,,Stage 7 - Born › Linne ,156.9,,,1998
21.05,71,,Stage 6 - Cranendonck › Buchten ,195.9,,,1998
19.05,15,,Stage 4 - Tilburg › Cranendonck ,134.2,,,1998
18.05,10,,Stage 3 - Noordwijkerhout › Tilburg ,185.5,,,1998
17.05,7,,Stage 2 - Rotterdam › Noordwijkerhout ,160.8,,,1998
16.05,15,,Stage 1 - Ridderkerk › Ridderkerk ,158.3,,,1998
15.05,65,,Prologue - Ridderkerk › Ridderkerk ,5,,,1998
04.07,1,,Ronde van Midden-Nederland () ,180,15,,1992
