date,result ranking,general classification,race name,distance,PCS point,UCI point
21.08,DNF,,Grand Prix des Marbriers (1.2),160,,
11.08,DNF,,KOGA Slag om Norg (1.1),190.9,,
08.07,35,,Grand Prix Albert Fauville - Baulet (1.2),168.4,,
07.07,DNS,,Grote prijs Jean-Pierre Monseré (1.1),192.9,,
24.06,DNF,,National Championships Belgium - Road Race (NC),223.6,,
01.06 » 03.06,,,Szlakiem Walk Majora Hubala (2.1),,,
02.06,DNS,,Stage 3 (ITT) -  Busko Zdrój ›  Busko Zdrój,21.3,,
02.06,137,133,Stage 2 - Skarzysko Kamienna › Kazimierza Wielka,127.7,,
01.06,134,135,Stage 1 - Poswiêtne › Ostrowiec Swiêtokrzyski,194.6,,
03.09,101,,Kernen Omloop Echt-Susteren (1.2),191,,
16.07 » 29.07,,,Tour of Qinghai Lake (2.HC),,,
24.07,DNF,,Stage 9 - Ping'an › Linxia,235,,
23.07,33,31,Stage 8 - Menyuan › Ping'an,224,,
22.07,72,32,Stage 7 - Qilian › Menyuan,169,,
21.07,43,32,Stage 6 - Qilian › Dadongshu Hill Puerto,65,,
20.07,65,33,Stage 5 - Qinghai Lake › Gangcha,185,,
19.07,33,34,Stage 4 - Guide › Qinghai Lake,159,,
18.07,38,10,Stage 3 - Duoba › Guide,133,,
17.07,99,9,Stage 2 - Xining › Xining,115,,
16.07,120,5,Stage 1 - Ledu › Xining,153,,
09.07,62,,Velothon Wales (1.1),174,,
28.06,DNF,,Internationale Wielertrofee Jong Maar Moedig I.W.T. (1.2),184,,
18.06,DNF,,Ride Bruges (Bruges Cycling Classic) (1.1),216,,
11.06,80,,Ronde van Limburg (1.1),200,,
03.06,DNF,,Carrefour Market Heistse Pijl (1.1),191.2,,
23.04,31,,Rutland - Melton Cicle Classic (1.2),189,,
12.06,122,,Rund um Köln (1.1),205.8,,
05.06,50,,Memorial Philippe Van Coningsloo (1.2),182,,
25.05 » 29.05,,,Baloise Belgium Tour (2.HC),,,
,117,,General classification,,,
29.05,107,,Stage 4 - Tremelo › Tongeren,174.2,,
27.05,165,167,Stage 2 - Knokke-Heist › Herzele,200.9,,
26.05,165,172,Stage 1 - Buggenhout › Knokke-Heist,174.5,,
25.05,167,167,Prologue - Buggenhout › Buggenhout,6,,
22.05,41,,Velothon Wales (1.1),174,,
15.05,116,,Grand Prix Criquielion (1.2),180,,
08.05,46,,Flèche Ardennaise (1.2),181.9,,
05.05,64,,Dwars door de Vlaamse Ardennen (1.2),179.6,,
24.04,126,,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle (1.1),192,,
17.04,DNF,,Tro-Bro Léon (1.1),203.3,,
16.04,73,,Tour du Finistère (1.1),192.9,,
02.04,DNF,,Volta Limburg Classic (1.1),198.6,,
20.03,DNF,,Cholet-Pays de Loire (1.1),210,,
19.03,DNF,,Classic Loire Atlantique (1.1),184.8,,
13.03,99,,Rabobank Dorpenomloop Rucphen (1.2),187.9,,
02.03,DNF,,Le Samyn (1.1),202.6,,
23.09,DNF,,Omloop van het Houtland Lichtervelde (1.1),198,,
16.09,DNF,,Grand Prix de Wallonie (1.1),198.2,,
12.09,DNF,,De Kustpijl (1.2),198,,
06.09,105,,Kernen Omloop Echt-Susteren (1.2),199,,
21.08,DNF,,Arnhem-Veenendaal Classic (1.1),199.7,,
18.08,134,,GP Stad Zottegem (1.1),189.7,,
19.07,4,,Dwars door de Vlaamse Ardennen (1.2),177.7,4,12
04.07,DNF,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),174.9,,
24.06,33,,Internationale Wielertrofee Jong Maar Moedig I.W.T. (1.2),174,,
21.06,71,,Beaumont Trophy (1.2),187,,
27.05 » 31.05,,,Baloise Belgium Tour (2.HC),,,
29.05,DNF,,Stage 2 - Knokke-Heist › Herzele,201.1,,
28.05,125,109,Stage 1 - Lochristi › Knokke-Heist,178.5,,
27.05,124,124,Prologue - Bornem › Bornem,6.85,,
10.05,68,,Flèche Ardennaise (1.2),178.1,,
