date,result ranking,general classification,race name,distance,PCS point,UCI point
17.10 » 21.10,,,Tour de Selangor (2.2),,,
21.10,DNF,,Stage 5 - Shah Alam › Shah Alam,112.2,,
20.10,62,65,Stage 4 - Shah Alam › Kuala Kubu Bharu,84,,
19.10,70,63,Stage 3 - Shah Alam › Pandan Indah,110,,
18.10,52,46,Stage 2 - Shah Alam › Dengkil,138.2,,
17.10,56,56,Stage 1 - Petaling Jaya › Kuala Selangor,114,,
03.10 » 07.10,,,Jelajah Malaysia (2.2),,,
,69,,General classification,,,
07.10,77,,Stage 5 - Alor Setar › Alor Setar,132.8,,
06.10,71,68,Stage 4 - Kulim › Gunung Jerai,101.3,,
05.10,68,67,Stage 3 - Kuala Kangsar › Kulim,141,,
04.10,77,69,Stage 2 - Lumut ›  Kuala Kurau ,145.3,,
03.10,59,59,Stage 1 - Shah Alam › Hutan Melintang,161.9,,
18.10 » 22.10,,,Jelajah Malaysia (2.2),,,
,66,,General classification,,,
22.10,64,,Stage 5 - Kemaman › Kuala Terengganu,147.1,,
21.10,55,67,Stage 4 - Machang › Gong Badak,124.8,,
20.10,46,70,Stage 3 - Gua Musang › Pasir Puteh,169.1,,
19.10,70,71,Stage 2 - Sungai Siput › Brinchang,113.4,,
18.10,57,60,Stage 1 - Kuala Lumpur › Ipoh,206.6,,
02.06,DNF,,National Championships Malaysia - Road Race (NC),162,,
09.12 » 13.12,,,Jelajah Malaysia (2.2),,,
,70,,General classification,,,
13.12,57,,Stage 5 (ITT) - Kuala Lumpur › Kuala Lumpur,47,,
12.12,64,71,Stage 4 - Kuala Lumpur › Putrajaya,115.3,,
11.12,79,85,Stage 3 - Bandar Baru Bangi › Putrajaya,103.3,,
10.12,17,86,Stage 2 (TTT) - Putrajaya › Putrajaya,16.5,,
09.12,72,72,Stage 1 - Kuala Lumpur › Putrajaya,176.1,,
13.12 » 17.12,,,Jelajah Malaysia (2.2),,,
,36,,Points classification,,,
,35,,General classification,,,
17.12,49,,Stage 5 - Kaula Kwalang › Kuala Kwalang,150.3,,
16.12,28,38,Stage 4 - Paroi › Dataran Putrajaya,147.3,,
15.12,13,38,"Stage 3 - Dataran Nilai › Alor Gajah, Melaka",171.1,,
14.12,59,44,Stage 2 - Dataran Nilai › Bandar Seri Jempol,152.7,,
13.12,21,21,Stage 1 - Seremban › Port Dickson,150.3,,
27.04,DNF,,Melaka Chief Minister\'s Cup (1.2),228,,
