date,result ranking,general classification,race name,distance,PCS point,UCI point
15.03,28,,Omloop van het Waasland (1.2),187,,
08.03,DNF,,Rabobank Dorpenomloop Rucphen (1.2),188,,
14.10,18,,Nationale Sluitingprijs Putte-Kapellen (1.1),179.1,3,
03.10,25,,Sparkassen Münsterland Giro (1.1),205,,
28.09,103,,Gooikse Pijl (1.2),197.9,,
21.09,88,,Rabo Baronie Breda Classic (1.2),200,,
14.09,42,,Grote Prijs Jef Scherens - Rondom Leuven (1.1),183.3,,
07.09,88,,Kernen Omloop Echt-Susteren (1.2),191.1,,
19.08,35,,GP Stad Zottegem (1.1),189,,
29.07 » 02.08,,,Dookoła Mazowsza (2.2),,,
,5,,Mountains classification,,,
,20,,Points classification,,,
,11,,General classification,,,
02.08,10,,Stage 6 - Łomża › Nowy Dwór Mazowiecki,184,,
01.08,19,15,Stage 5 - Wysokie Mazowieckie › Łomża,140,,
31.07,83,19,Stage 4 - Warszawa Wesoła › Wysokie Mazowieckie,216,,
30.07,33,9,Stage 3 - Kozienice › Kozienice,162,,
29.07,10,7,Stage 2 - Nowy Dwór Mazowiecki › Nowy Dwór Mazowiecki,106,,
29.07,2,11,Stage 1 (TTT) - Nowy Dwór Mazowiecki › Nowy Dwór Mazowiecki,18,4,1.25
29.06,DNF,,National Championships Netherlands - Road Race (NC),243,,
25.06,16,,National Championships Netherlands - ITT (NC),47.82,,
20.06 » 22.06,,,Oberösterreichrundfahrt (2.2),,,
,50,,General classification,,,
22.06,70,,Stage 3 - Traun › Garsten,138.6,,
21.06,37,35,Stage 2 - Linz › Aigen-Schlägl,137.8,,
20.06,41,41,Stage 1 - Wels › Altheim,180.7,,
07.06,83,,Ronde van Zeeland Seaports (1.1),202.7,,
29.05 » 01.06,,,Tour de Gironde (2.2),,,
,10,,General classification,,1,
01.06,47,,Stage 5 - St Pierre d'Aurillac › Villenave d'Ornon,159.2,,
31.05,22,10,Stage 4 - Fargues St Hilaire › Cenon,172.2,,
30.05,62,18,Stage 3 - St André de Cubzac › Braud et St Louis,179.3,,
29.05,23,8,Stage 2 - St Aubin du Médoc › Biganos,113.9,,
29.05,2,9,Stage 1 (TTT) - Pian Médoc › Pian Médoc,21.8,4,1.666
25.05,2,,Simac Omloop der Kempen (1.2),200,10,30
12.05 » 17.05,,,Royal Smilde Olympia's Tour (2.2),,,
,21,,Points classification,,,
,31,,General classification,,,
17.05,64,,Stage 6 - Hoofddorp › Hoofddorp,186.4,,
16.05,31,6,Stage 5 - Reuver › Reuver,186.4,,
15.05,40,4,Stage 4 - Zoetermeer › Rijswijk,152.4,,
14.05,49,3,Stage 3 - Hoorn › Hoorn,170.9,,
13.05,1,3,Stage 2 (TTT) - Gendringen › Gendringen,14.7,5,1.6
13.05,34,7,Stage 1 - Ulft › Gendringen,114,,
12.05,4,4,Prologue - Hoofddorp › Hoofddorp,4,,
03.05,5,,Ronde van Overijssel (1.2),202.5,2,10
26.04,38,,Zuid Oost Drenthe Classic I (1.2),180,,
19.04,73,,Arno Wallaard Memorial (1.2),192,,
05.04,DNF,,Volta Limburg Classic (1.1),196,,
09.03,DNF,,Rabobank Dorpenomloop Rucphen (1.2),187.2,,
15.10,82,,Nationale Sluitingprijs Putte-Kapellen (1.1),183.6,,
13.10,45,,Paris-Tours Espoirs (1.2U),185,,
03.10,64,,Sparkassen Münsterland Giro (1.1),205,,
27.09,38,,World Championships U23 - Road Race (WC),173.2,,
23.09,48,,World Championships U23 - ITT (WC),43.49,,
15.09,47,,Rabo Baronie Breda Classic (1.2),200,,
08.09,118,,Kernen Omloop Echt-Susteren (1.2),184.3,,
01.09,102,,Rabo Ronde van Midden-Nederland (1.2),197.9,,
20.08,32,,Grand Prix des Marbriers (1.2),160,,
19.07,15,,European Championships U23 - ITT (CC),23,,
11.07 » 14.07,,,Czech Cycling Tour (2.2),,,
,21,,Mountains classification,,,
,41,,General classification,,,
14.07,44,,Stage 4 - Olomouc › Svatý kopeček,145,,
13.07,69,45,Stage 3 - Zábřeh › Šternberk,173,,
12.07,39,16,Stage 2 - Olomouci › Mohelnice,156,,
22.06,28,,National Championships Netherlands U23 - Road Race (NC),158.4,,
12.06 » 16.06,,,Ster ZLM Toer GP Jan van Heeswijk (2.1),,,
,11,,Mountains classification,,,
,23,,General classification,,,
16.06,57,,Stage 5 - Gerwen › Boxtel,176.2,,
15.06,25,23,Stage 4 - Verviers › La Gileppe,186,,
14.06,43,43,Stage 3 - Buchten › Buchten,188.3,,
13.06,52,47,Stage 2 - Breda › Breda,175.7,,
12.06,28,28,Prologue - Goes › Goes,8,,
05.06,2,,National Championships Netherlands U23 - ITT (NC),34,,
02.06,57,,Ronde van Zeeland Seaports (1.1),197.2,,
25.05 » 26.05,,,Course de la Paix U23 / Závod Míru U23 (2.2U),,,
,14,,General classification,,,
26.05,16,,Stage 3 - Jesenik › Jesenik,150,,
25.05,104,8,Stage 2 - Jesenik › Bruntal,112.5,,
25.05,7,7,Prologue - Jesenik › Jesenik,2.1,,
