date,result ranking,general classification,race name,distance,PCS point,UCI point
16.05 » 20.05,,,Volta Ciclistica Internacional do Paraná (2.2),,,
16.05,DNS,,Stage 1 - Bela Vista do Paraíso › Bela Vista do Paraíso,128.4,,
22.04 » 29.04,,,Volta de Ciclismo Internacional do Estado de São Paulo (2.2),,,
29.04,DNF,,Stage 10 - São Paulo › São Paulo,46.4,,
28.04,52,,Stage 9 - Ribeirão Preto › Campinas,259,,
27.04,47,,Stage 8 - São José do Rio Preto › Ribeirão Preto,208.4,,
26.04,46,,Stage 6 - Ribeirão Bonito › Bauru,116,,
25.04,24,,Stage 7 - Bauru › São José do Rio Preto,170,,
25.04,67,,Stage 5 (ITT) - São Carlos › Ribeirão Bonito,11.4,,
24.04,51,,Stage 4 - Atibaia › São Carlos,249.5,,
23.04,31,,Stage 3 - São José dos Campos › Atibaia,108.7,,
22.04,41,,Stage 2 - São Paulo › São José dos Campos,88.5,,
22.04,112,,Stage 1 - São Paulo › São Paulo,21.46,,
14.11 » 25.11,,,Tour de Santa Catarina (2.2),,,
,17,,General classification,,,
25.11,35,,Stage 11 - Joinville › São Francisco do Sul,80,,
24.11,29,17,Stage 10 - Mafra › Joinville,130,,
23.11,25,17,Stage 9 - Porto União › Mafra,110,,
22.11,31,,Stage 8 - Caçador › Porto União,80,,
21.11,25,,Stage 7 - Curitibanos › Caçador,100,,
20.11,24,17,Stage 6 - Rio do Sul › Curitibanos,110,,
19.11,41,12,Stage 5 (ITT) - Ituporanga › Rio do Sul,25,,
18.11,27,11,Stage 4 - Bom Retiro › Rio do Sul,110,,
17.11,18,11,Stage 3 - São Joaquim › Bom Retiro,120,,
16.11,9,9,Stage 2 - Braço do Norte › São Joaquim,110,,
15.11,45,40,Stage 1 - Criciúma › Braço do Norte,82.9,,
14.11,40,40,Prologue - Criciúma › Criciúma,2.4,,
24.05 » 28.05,,,Volta Ciclística Internacional do Paraná (2.2),,,
28.05,DNF,,Stage 5 - Rolândia › Rolândia,110,,
27.05,42,46,Stage 4 - Jaguapitã › Jaguapitã,160,,
26.05,45,47,Stage 3 - Ibiporã › Ibiporã,160,,
25.05,97,58,Stage 2 - Londrina › Londrina,91.5,,
24.05,15,15,Stage 1 - Bela Vista do Paraíso › Bela Vista do Paraíso,125,,
08.03 » 12.03,,,Volta Ciclística de Porto Alegre (2.2),,,
,4,,Points classification,,,
,30,,General classification,,,
12.03,54,,Stage 5 - Caxias do Sul › Porto Alegre,128.1,,
11.03,38,30,Stage 4 - Gramado › Caxias do Sul,198.5,,
10.03,21,21,Stage 3 - Torres › Gramado,210.6,,
09.03,11,,Stage 2a - Tramandaí › Torres,89.6,,
09.03,36,27,Stage 2b (ITT) - Torres › Torres,10.9,,
08.03,47,,Stage 1 - Porto Alegre › Tramandaí,148.5,,
09.03 » 13.03,,,Volta Ciclística de Porto Alegre (2.2),,,
,7,,General classification,,4,
13.03,29,,Stage 5 - Gravataí › Porto Alegre,83.1,,
12.03,35,8,Stage 4 - Gramado › Gravataí,134.5,,
11.03,12,8,Stage 3 - Torres › Gramado,210.6,,
10.03,55,,Stage 2a - Tramandaí › Torres,89.6,,
10.03,38,27,Stage 2b (ITT) - Torres › Torres,10.9,,
09.03,39,,Stage 1 - Porto Alegre › Tramandaí,148.5,,
16.01 » 23.01,,,Volta de Ciclismo Internacional do Estado de São Paulo (2.2),,,
,15,,General classification,,,
23.01,42,,Stage 9 - Jundiaí › São Paulo,46.4,,
22.01,24,16,Stage 8 - Ribeirão Preto › Campinas,214.8,,
21.01,25,21,Stage 7 - São José do Rio Petro › Ribeirão Preto,208.4,,
20.01,42,33,Stage 6 (ITT) - São José do Rio Petro › São José do Rio Petro,24.2,,
19.01,36,30,Stage 5 - São Carlos › Bauru,173.4,,
18.01,52,30,Stage 4 - Atibaia › São Carlos,219.2,,
17.01,25,33,Stage 3 - São José dos Campos › Atibaia,108.7,,
16.01,59,45,Stage 2 - São Paulo › São José dos Campos,88.5,,
16.01,50,50,Stage 1 - São Paulo › São Paulo,16,,
28.08 » 07.09,,,Tour Internacional de Santa Catarina (2.5),,,
,8,,General classification,,3,
07.09,11,,Stage 10 - Joinville › São Francisco do Sul,,,
06.09,42,8,Stage 9 - Pomerode › Joinville,90,,
05.09,22,7,Stage 8a - Rio do Sul › Pomerode,110,,
05.09,21,8,Stage 8b (ITT) - Pomerode › Pomerode,25,,
04.09,37,8,Stage 7 - Bom Retiro › Rio do Sul,110,,
03.09,14,8,Stage 6 - Tubarão › Bom Jardim da Serra,100,,
02.09,57,7,Stage 5 - Tubarão › Tubarão,,,
01.09,28,9,Stage 4 - Curitibanos › Lages,121,,
31.08,20,9,Stage 3 - Joaçaba › Curitibanos,170,,
30.08,10,7,Stage 2 - Concórdia › Joaçaba,110,,
29.08,8,9,Stage 1 - Chapecó › Concórdia,82,,
28.08,19,19,Prologue - Chapecó › Chapecó,2,,
27.06,2,,National Championships Brazil - Road Race (NC),127,10,
13.04 » 18.04,,,Volta do Rio de Janeiro (2.3),,,
,3,,Mountains classification,,,
,9,,General classification,,16,
18.04,25,,Stage 5 - Niterói › Rio de Janeiro,,,
17.04,45,9,Stage 4 - Nova Friburgo › Niterói,129.8,,
16.04,4,8,Stage 3 - Conceição de Macabu › Nova Friburgo,113.2,5,
15.04,13,14,Stage 2 (ITT) - Cabo Frio › Cabo Frio,30,,
14.04,42,38,Stage 1 - Niterói › Cabo Frio,132.8,,
13.04,41,41,Prologue - Praia do Leme › Praia do Leme,1.5,,
24.03 » 28.03,,,Volta Ciclística de Porto Alegre (2.5),,,
,5,,General classification,,8,
28.03,22,,Stage 4 - Gravataí › Porto Alegre,120,,
27.03,27,5,Stage 3 - Capão da Canoa › Gravataí,148,,
26.03,18,5,Stage 2 - Tramandaí › Capão da Canoa,126,,
25.03,6,5,Stage 1 - Porto Alegre › Tramandaí,149,,
24.03,17,17,Prologue - Porto Alegre › Porto Alegre,7,,
16.03 » 20.03,,,Volta Ciclística Internacional do Paraná (2.5),,,
,2,,General classification,,18,
20.03,28,,Stage 4 - Londrina › Londrina,44.4,,
19.03,7,2,Stage 3 - Londrina › Londrina,136,,
18.03,3,2,Stage 2 - Londrina › Arapongas,165,1,
17.03,2,2,Stage 1 - Londrina › Rolândia,167,2,
16.03,31,31,Prologue - Goiânia › Londrina,3.05,,
11.01 » 19.01,,,Volta de Ciclismo Internacional do Estado de São Paulo (2.5),,,
,10,,General classification,,1,
19.01,32,,Stage 8 - Campinas › São Paulo,55,,
18.01,28,10,Stage 7 - Ribeirão Preto › Campinas,228.3,,
