date,result ranking,general classification,race name,distance,PCS point,UCI point
28.04,47,,Asian Cycling Championships - Road Race (CC),166.6,,
23.04,7,,Asian Cycling Championships - TTT (CC),40,,2
22.03 » 26.03,,,Tour of Egypt (2.2),,,
,7,,Points classification,,,
,13,,General classification,,,
26.03,17,,Stage 5 - Aswan › Aswan,156,,
25.03,18,13,Stage 4 - Elsabaia point › High dam Aswan,130,,
24.03,15,13,Stage 3 - Luxor › Luxor,140,,
23.03,26,15,Stage 2 - Tiba › Tiba,141,,
22.03,18,18,Prologue - Luxor › Luxor,8,,
04.03 » 08.03,,,Tour of Good Hope (2.2),,,
,45,,General classification,,,
08.03,32,,Stage 5 - Paarl › Paarl,66.7,,
07.03,61,53,Stage 4 - Paarl › Paarl,126.7,,
06.03,8,33,Stage 3 (TTT) - Paarl › Paarl,16.5,,
05.03,63,56,Stage 2 - Paarl › Paarl,114,,
04.03,20,20,Stage 1 - Paarl › Paarl,58.7,,
04.05 » 07.05,,,Tour International de la Wilaya d'Oran (2.2),,,
,29,,General classification,,,
07.05,31,,Stage 4 - Ain Turck › Ain Turck,128.2,,
06.05,32,37,Stage 3 - Oran › Oran,97.6,,
05.05,47,47,Stage 2 - Oran  › Oran ,139.5,,
04.05,56,56,Stage 1 - Oran › Oran,148.6,,
13.04 » 15.04,,,Tour De Lombok Mandalika (2.2),,,
13.04,OTL,,Stage 1 - Pantai Kuta Mandalika › Mataram,84.4,,
31.03,3,,National Championships United Arab Emirates - ITT (NC),33.5,2,
24.03,2,,National Championships United Arab Emirates - Road Race (NC),90,10,
12.02,29,,Asian Cycling Championships - Road Race (CC),176,,
06.02 » 10.02,,,Dubai Tour (2.HC),,,
09.02,DNS,,Stage 4 - Skydive Dubai › Hatta Dam,172,,
08.02,20,104,Stage 3 - Skydive Dubai › Fujairah,183,,
07.02,106,108,Stage 2 - Skydive Dubai › Ras al Khaimah,190,,
06.02,108,107,Stage 1 - Skydive Dubai › Palm Jumeirah,167,,
24.01 » 27.01,,,Sharjah Tour (2.1),,,
,15,,Mountains classification,,,
,29,,Points classification,,,
,90,,General classification,,,
27.01,72,,Stage 4 - Sharjah › Sharjah,99.1,,
26.01,100,90,Stage 3 - Dibba › Wadi Al Hilo,116.7,,
25.01,38,78,Stage 2 - Al Batayeh › Al Malaiha,151.6,,
24.01,82,82,Stage 1 (ITT) - Sharjah › Sharjah,10.2,,
31.01 » 04.02,,,Dubai Tour (2.HC),,,
,31,,Youth classification,,,
,92,,General classification,,,
04.02,51,,Stage 5 - Dubai › Dubai,124,,
02.02,80,99,Stage 3 - Dubai › Al Aqah,200,,
01.02,40,106,Stage 2 - Dubai › Ras al Khaimah,188,,
31.01,113,113,Stage 1 - Dubai › Dubai,181,,
29.10,76,,UAE Cup (1.1),97.2,,
25.10 » 28.10,,,Sharjah International Cycling Tour (2.1),,,
,16,,Youth classification,,,
,64,,General classification,,,
28.10,34,,Stage 4 - Sharjah › Sharjah,134,,
27.10,75,74,Stage 3 - Sharjah › Wadi Al Hilo Ladies Club,156,,
26.10,85,68,Stage 2 - Hamriyah Cultural And Sports Club › Al Malaiha,172.6,,
25.10,4,18,Stage 1 (TTT) - Sharjah › Sharjah,16.6,4,
28.11 » 01.12,,,Sharjah International Cycling Tour (2.2),,,
,4,,Youth classification,,,
,19,,General classification,,,
01.12,57,,Stage 4 - Sharjah › Madam,190,,
30.11,11,20,Stage 3 - Maliha › Hamriya,165,,
29.11,65,21,Stage 2 - Sharjah › Dibba al Hisn,170,,
28.11,19,19,Stage 1 - Sharjah › Sharjah,112,,
06.05 » 09.05,,,International Tour de Banyuwangi Ijen (2.2),,,
09.05,DNF,,Stage 4 - RTH Bajulmati › Taman Blambangan,109.5,,
08.05,80,84,"Stage 3 - TPI Muncar › Paltuding, Ijen",123,,
07.05,78,87,Stage 2 - RTH Maron › Taman Blambangan,145.7,,
06.05,90,90,Stage 1 - RTH Glenmore › Taman Blambangan,167,,
03.04 » 12.04,,,Tour du Maroc (2.2),,,
,13,,Youth classification,,,
,68,,General classification,,,
12.04,33,,Stage 10 - Rabat › Casablanca,120,,
11.04,40,77,Stage 9 - Souk Elarbaa du Gharb › Kènitra,148.3,,
10.04,95,78,Stage 8 - Tétouan › Tanger,104.4,,
09.04,95,75,Stage 7 - Nador › El Hoceima,155,,
08.04,94,61,Stage 6 - Oujda › Nador,138.5,,
07.04,39,48,Stage 5 - Guercif › Oujda,159,,
06.04,47,54,Stage 4 - Fès › Taza,117.5,,
05.04,60,62,Stage 3 - Khènifra › Fès,165.4,,
04.04,75,39,Stage 2 - Marrakech › Beni-Mellal,192.3,,
03.04,36,36,Stage 1 - Settat › Marrakech,170,,
12.02,DNF,,Asian Cycling Championships - Road Race (CC),130,,
04.02 » 07.02,,,Dubai Tour (2.HC),,,
,26,,Youth classification,,,
,118,,General classification,,,
07.02,116,,Stage 4 - Dubai › Dubai,128,,
06.02,120,119,Stage 3 - Dubai › Hatta,205,,
05.02,118,114,Stage 2 - Dubai › Dubai,187,,
04.02,62,65,Stage 1 - Dubai › Dubai,145,,
28.11 » 01.12,,,Sharjah Tour (2.2),,,
30.11,DNS,,Stage 3 - Khorffakan Corniche › Al Hatae,165,,
29.11,60,55,Stage 2 - Umm Al Quwain › Kalba City,136,,
28.11,43,43,Stage 1 - Sharjah › Sharjah,97.2,,
07.06 » 15.06,,,Tour of Singkarak (2.2),,,
08.06,DNF,,Stage 2 - Pasaman › Pasaman Barat,123.5,,
07.06,120,120,Stage 1 - Padang Pariaman › Pariaman,100,,
16.05,2,,National Championships United Arab Emirates - Road Race (NC),100,10,30
21.04 » 24.04,,,Le Tour de Filipinas (2.2),,,
,11,,Youth classification,,,
,49,,General classification,,,
24.04,50,,Stage 4 - Bayombong › Baguio,132.7,,
23.04,53,56,Stage 3 - Cabanatuan › Bayombong,146.6,,
22.04,33,57,Stage 2 - Olongapo › Cabanatuan,142,,
21.04,65,65,Stage 1 - Clark › Subic,160,,
05.02 » 08.02,,,Dubai Tour (2.1),,,
,42,,Youth classification,,,
,115,,General classification,,,
08.02,82,,Stage 4 - Dubai › Burj Khalifa,120.5,,
07.02,109,116,Stage 3 - Dubai › Atta,162.3,,
06.02,123,119,Stage 2 - Dubai › Atlantis,121.6,,
05.02,111,111,Stage 1 (ITT) - Dubai › Dubai,10.1,,
