date,result ranking,general classification,race name,distance,PCS point,UCI point
14.06 » 20.06,,,Circuito Montañes (2.2),,,
,22,,General classification,,,
20.06,40,,Stage 7 - Potes › Santander,152,,
19.06,24,,Stage 6 - Torrelavega › Santo Toribio (Camaleño),147.1,,
18.06,42,,Stage 5 - Los Corrales de Buelna › Torrelavega,153.8,,
17.06,36,,Stage 4 - Agua de Solares › Brañavieja (Fuente del Chivo),156,,
16.06,41,,Stage 3 - Laredo › Maliaño,147,,
15.06,69,,Stage 2 - Renedo de Piélagos › Santoña,150.7,,
14.06,57,,Stage 1 - Santander › El Astill0ero,164.2,,
14.08,OTL,,Urkiola Igoera - Subida Urkiola (1.1),170.9,,
07.08 » 11.08,,,Vuelta a Burgos (2.HC),,,
,76,,General classification,,,
11.08,62,,Stage 5 - Sasamón › Burgos,168,,
10.08,74,,Stage 4 - Vilviestre › Lag. de Neila,159,,
09.08,77,,Stage 3 (ITT) - Milagros › Aranda de Duero,9.5,,
08.08,84,,Stage 2 - Lerma › Miranda de Ebro (San Juan del Monte),175,,
07.08,75,,Stage 1 - Burgos › Medina de Pomar,162,,
30.07,29,,Circuito de Getxo (1.1),185.4,,
25.07,OTL,,GP Villafranca de Ordizia (1.1),165,,
26.06,54,,National Championships Spain - Road Race (NC),231.3,,
15.06,DNF,,Subida al Naranco (1.1),166,,
29.05,45,,Gran Premio Llodio (1.1),175.5,,
27.04 » 01.05,,,Vuelta a Castilla y Leon (2.1),,,
,39,,General classification,,,
01.05,46,,Stage 5 - Salamanca › Salamanca,176,,
30.04,59,38,Stage 4 - Zamora  › Salamanca,181,,
28.04,29,20,Stage 2 - Astorga › Zamorga,168,,
27.04,18,18,Stage 1 - Astorga › Astorga,142,,
22.04 » 24.04,,,Vuelta Ciclista a la Rioja (2.1),,,
,30,,General classification,,,
24.04,25,,Stage 3 - Logroño › Logroño,176.5,,
23.04,36,,Stage 2 - Villoslada De Cameros › Ermita De La Virgen De Lomos De Orios,163.5,,
22.04,36,,Stage 1 - Calahorra › Calahorra,189.2,,
10.04,69,,Klasika Primavera (1.1),173.2,,
02.04,73,,Gran Premio Miguel Indurain (1.1),191,,
10.03 » 13.03,,,G.P. Internacional do Oeste RTP (2.2),,,
,25,,Points classification,,,
,47,,General classification,,,
13.03,60,,Stage 4 (ITT) - Bombarral › Bombarral,11.6,,
12.03,42,43,Stage 3 - Torres Vedras › Monte Junto,140.8,,
11.03,112,25,Stage 2 - Peniche › Bombarral,158,,
10.03,58,59,Stage 1 - Bombarral › Alcobaña,156.8,,
13.02 » 15.02,,,Vuelta a Andalucia Ruta ciclista del Sol (2.1),,,
,62,,General classification,,,
15.02,26,,Stage 5 - Sevilla › Chiclana de la Frontera,154,,
14.02,64,,Stage 4 - La Guardia de Jaén › Cordoba,162,,
14.02,48,,Stage 2 - Antequera › La Zubia-Alto Cumbres Verdes,166,,
13.02,43,,Stage 3 - Vegas Del Genil › Jaen,164,,
13.02,43,,Stage 1 - Benalmádena › Comares,150.5,,
09.02,79,,Trofeo Soller (1.1),150.6,,
08.02,38,,Trofeo Manacor (1.1),165.4,,
07.02,40,,Trofeo Alcudia (1.1),163.2,,
06.02,55,,Trofeo Mallorca (1.1),76,,
03.08 » 07.08,,,Vuelta Ciclista a León (2.6),,,
06.08,73,36,Stage 4 - Pobla de Gordon › ,158.5,,
05.08,17,13,Stage 3 - Villablino › Ponferrada,140,,
04.08,12,19,Stage 2 - San Andrés del Rabanedo › Villablino,138.5,,
03.08,25,51,Stage 1b - Mansilla de las Mulas › Villaquilambre,105,,
03.08,9,54,Stage 1a (TTT) - Valencia de Don Juan › Valencia de Don Juan,20.8,,
16.06 » 22.06,,,Circuito Montañes (2.5),,,
,48,,General classification,,,
22.06,42,,Stage 7 - Potes › Santander,152,,
21.06,54,49,Stage 6 - Torrelavega › Potes,196.7,,
20.06,53,57,Stage 5a - Polanco › Santander,134,,
20.06,45,55,Stage 5b (ITT) - Maliaño  › Alto de Churi,9,,
19.06,40,61,Stage 4 - Agua de Solares › Torrelavega,157.5,,
16.06,51,51,Stage 1 - Santander › El Astillero,153.8,,
01.06 » 05.06,,,Volta Ciclista Provincia Tarragona (2.6),,,
,13,,General classification,,,
05.06,32,,Stage 5b - Montbrio › Reus,121.9,,
05.06,29,10,Stage 5a (ITT) - Riudecanyes › Castell d'Escornalbou,5,,
04.06,18,7,Stage 4 - Port Tarragona › La Pineda,152.5,,
03.06,16,7,Stage 3 - Cambrils › Salou,162,,
02.06,23,13,Stage 2 - Alcanar › Cambrils,140.4,,
01.06,22,22,Stage 1 - Reus › Alcanar,160,,
21.04 » 25.04,,,Vuelta Ciclista Internacional a Extremadura (2.6),,,
,18,,Points classification,,,
,10,,General classification,,1,
25.04,16,,Stage 5 - Jarandilla de la Vera › Jarandilla de la Vera,144,,
24.04,10,2,Stage 4 - Miajada › Miajada,154,,
23.04,23,6,Stage 3 - Don Benito › Don Benito,152,,
22.04,9,9,Stage 2 - Badajoz › Villafranca de los Barros,136,,
21.04,14,14,Stage 1 - Campomajor › Badajoz,167,,
03.06 » 07.06,,,Volta Ciclista Provincia Tarragona (2.6),,,
,5,,Mountains classification,,,
,45,,General classification,,,
07.06,43,,Stage 5b - Montroig del Camp › Reus,121.9,,
07.06,62,69,Stage 5a (ITT),,,
06.06,84,68,Stage 4 - Tarragona › La Pineda,149.1,,
05.06,63,46,Stage 3 - Cambrils › Cambrils,157.4,,
04.06,58,56,Stage 2 - Alcanar › Salou,171.5,,
03.06,28,28,Stage 1 - Reus › Alcanar,146,,
24.05,81,,Clasica Internacional 'Txuma' (1.6),170,,
14.05 » 18.05,,,Vuelta Ciclista a la Comunidad de Madrid (2.6),,,
,13,,General classification,,,
17.05,14,14,Stage 4 - Boadilla del Monte › Boadilla del Monte,145,,
16.05,5,15,Stage 3 - Alcalá de Henares › Alcalá de Henares,110.9,,
06.05 » 10.05,,,Vuelta Ciclista a León (2.6),,,
09.05,DNF,,Stage 4 - Valdepiélagos › Boñar,160.6,,
08.05,44,28,Stage 3 - Bembibre › Villablino,145,,
07.05,28,28,Stage 2 - Cistierna › Cistierna,146.8,,
